forecast_date,target_end_date,target,location,type,quantile,value
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.01,0.8314279720223827
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.025,1.3325743809342456
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.05,1.5545710816352347
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.1,2.182992666571768
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.15,2.831169847384088
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.2,3.2274747430505384
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.25,3.8314898939646405
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.3,4.143233346915782
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.35,4.560191830085097
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.4,5.02276676943188
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.45,5.630553435614002
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.5,6.2500238584255055
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.55,6.72023912588568
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.6,7.720524944395814
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.65,8.481517569203692
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.7,8.952464049344654
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.75,9.77936475628466
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.8,11.29782229884845
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.85,13.38713758836616
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.9,16.36869003814674
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.95,21.8637594789406
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.975,27.295794311734042
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,02,quantile,0.99,36.72485308959144
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.01,19.667946617722656
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.025,21.869628929201873
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.05,26.12830263242858
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.1,31.214407933496506
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.15,37.38410184442475
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.2,44.308772292064006
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.25,49.94032703059381
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.3,52.54514807238008
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.35,57.12918146244065
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.4,62.11368247522453
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.45,68.11888797368178
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.5,73.23340185874667
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.55,78.48884738749254
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.6,84.22755839086781
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.65,91.27870266094072
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.7,101.43301374242336
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.75,111.76311381175798
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.8,117.06060822874815
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.85,128.12309936622253
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.9,152.61622672730815
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.95,199.76938660202217
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.975,233.3907512187398
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,01,quantile,0.99,283.7166046348493
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.01,14.053308192054981
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.025,17.082596979175108
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.05,25.641524424334076
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.1,30.53544011525231
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.15,35.21534435763377
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.2,38.45000807648575
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.25,43.604913975736054
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.3,46.30351690963114
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.35,49.20192906759017
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.4,53.208018086791455
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.45,57.69174461312763
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.5,61.59765098930568
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.55,66.48806672797025
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.6,70.80565255895118
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.65,75.78742488286977
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.7,82.32547918050668
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.75,88.47849172925147
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.8,99.85762379396063
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.85,107.54300317088742
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.9,121.01961692479156
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.95,160.3588717180683
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.975,200.27375650315514
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,05,quantile,0.99,233.28660220959722
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.01,16.701212196548646
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.025,22.704852372228487
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.05,29.64914904611834
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.1,34.79741704648103
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.15,41.32301725981928
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.2,45.19366784708714
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.25,48.32502783506655
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.3,54.582411464761456
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.35,61.36002969234748
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.4,66.15843488515492
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.45,71.44755198300389
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.5,76.81273379467999
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.55,84.78182343889955
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.6,92.98326932572635
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.65,98.60832128343262
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.7,106.70022144285174
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.75,115.78830249831593
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.8,130.6557714692845
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.85,144.47266182929525
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.9,170.89949152905683
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.95,205.73577056170305
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.975,258.25996347255244
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,04,quantile,0.99,335.11206774727435
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.01,65.88791554040769
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.025,80.30963785611367
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.05,88.76655945233317
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.1,110.11174234144782
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.15,131.6659139631023
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.2,148.38670740115188
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.25,165.05149388050015
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.3,178.57512732870975
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.35,191.77813344022462
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.4,204.9444451821014
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.45,215.7054037459125
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.5,232.9757827875243
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.55,249.5387639742914
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.6,269.57146428541523
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.65,287.86045261466484
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.7,304.22955032873034
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.75,322.60786837169087
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.8,352.0288767098309
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.85,393.4211506842089
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.9,465.1116032918831
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.95,527.6611280028495
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.975,608.1706332280476
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,06,quantile,0.99,720.3782893622566
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.01,8.653316061705668
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.025,12.304883750238826
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.05,15.176134076980475
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.1,20.529313527480213
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.15,23.1931643153778
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.2,26.695934361850483
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.25,29.288950216615522
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.3,32.70601806297728
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.35,35.894058708101994
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.4,37.914488035740405
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.45,39.87239405500418
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.5,42.54563920373258
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.55,46.35621648058819
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.6,49.342504498830735
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.65,52.27472447693949
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.7,59.047047714987684
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.75,63.93370761754866
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.8,69.44798544223933
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.85,74.98702627173483
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.9,88.2326218848989
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.95,128.38565619710144
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.975,148.26360381781456
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,08,quantile,0.99,206.7255656804476
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.01,9.77970900439651
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.025,12.362885640533296
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.05,14.90478255289049
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.1,19.771626300787965
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.15,22.584840598019372
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.2,25.63860168159087
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.25,28.641018989455883
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.3,30.518681417856662
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.35,32.27798270142074
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.4,36.26813551557281
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.45,38.52795991032937
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.5,41.40925663548309
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.55,44.28311835616947
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.6,47.75311694376501
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.65,50.974196741392944
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.7,54.79143971569577
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.75,60.46010990682837
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.8,65.90864679108739
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.85,71.35763671826845
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.9,86.70790413287574
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.95,102.6834631000118
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.975,114.63122828423798
2022-10-23,2023-01-28,1 wk ahead inc flu hosp,09,quantile,0.99,174.70356340543063
