forecast_date,target,location,type,type_id,value
2023-01-23,2 wk flu hosp rate change,US,category,large_decrease,0.0
2023-01-23,2 wk flu hosp rate change,US,category,decrease,0.0
2023-01-23,2 wk flu hosp rate change,US,category,stable,1.0
2023-01-23,2 wk flu hosp rate change,US,category,increase,0.0
2023-01-23,2 wk flu hosp rate change,US,category,large_increase,0.0
2023-01-23,2 wk flu hosp rate change,01,category,large_decrease,0.0
2023-01-23,2 wk flu hosp rate change,01,category,decrease,0.0
2023-01-23,2 wk flu hosp rate change,01,category,stable,1.0
2023-01-23,2 wk flu hosp rate change,01,category,increase,0.0
2023-01-23,2 wk flu hosp rate change,01,category,large_increase,0.0
2023-01-23,2 wk flu hosp rate change,02,category,large_decrease,0.0
2023-01-23,2 wk flu hosp rate change,02,category,decrease,0.24769024189831051
2023-01-23,2 wk flu hosp rate change,02,category,stable,0.7467984047137103
2023-01-23,2 wk flu hosp rate change,02,category,increase,0.005371064392648857
2023-01-23,2 wk flu hosp rate change,02,category,large_increase,0.00014028899533038058
2023-01-23,2 wk flu hosp rate change,04,category,large_decrease,0.0
2023-01-23,2 wk flu hosp rate change,04,category,decrease,0.22025372266869753
2023-01-23,2 wk flu hosp rate change,04,category,stable,0.7797061947612081
2023-01-23,2 wk flu hosp rate change,04,category,increase,4.0082570094394456e-05
2023-01-23,2 wk flu hosp rate change,04,category,large_increase,0.0
2023-01-23,2 wk flu hosp rate change,05,category,large_decrease,0.0
2023-01-23,2 wk flu hosp rate change,05,category,decrease,0.9023688288687182
2023-01-23,2 wk flu hosp rate change,05,category,stable,0.09763117113128182
2023-01-23,2 wk flu hosp rate change,05,category,increase,0.0
2023-01-23,2 wk flu hosp rate change,05,category,large_increase,0.0
2023-01-23,2 wk flu hosp rate change,06,category,large_decrease,0.0
2023-01-23,2 wk flu hosp rate change,06,category,decrease,0.0
2023-01-23,2 wk flu hosp rate change,06,category,stable,1.0
2023-01-23,2 wk flu hosp rate change,06,category,increase,0.0
2023-01-23,2 wk flu hosp rate change,06,category,large_increase,0.0
2023-01-23,2 wk flu hosp rate change,08,category,large_decrease,0.0
2023-01-23,2 wk flu hosp rate change,08,category,decrease,0.0
2023-01-23,2 wk flu hosp rate change,08,category,stable,1.0
2023-01-23,2 wk flu hosp rate change,08,category,increase,0.0
2023-01-23,2 wk flu hosp rate change,08,category,large_increase,0.0
2023-01-23,2 wk flu hosp rate change,09,category,large_decrease,0.0
2023-01-23,2 wk flu hosp rate change,09,category,decrease,0.0
2023-01-23,2 wk flu hosp rate change,09,category,stable,1.0
2023-01-23,2 wk flu hosp rate change,09,category,increase,0.0
