forecast_date,target,location,type,type_id,value
2022-11-07,2 wk flu hosp rate change,US,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,US,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,US,category,stable,0.0
2022-11-07,2 wk flu hosp rate change,US,category,increase,1.0
2022-11-07,2 wk flu hosp rate change,US,category,large_increase,0.0
2022-11-07,2 wk flu hosp rate change,01,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,01,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,01,category,stable,0.01875684556407448
2022-11-07,2 wk flu hosp rate change,01,category,increase,0.08543263964950712
2022-11-07,2 wk flu hosp rate change,01,category,large_increase,0.8958105147864184
2022-11-07,2 wk flu hosp rate change,02,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,02,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,02,category,stable,0.11069825050317386
2022-11-07,2 wk flu hosp rate change,02,category,increase,0.2463229602105589
2022-11-07,2 wk flu hosp rate change,02,category,large_increase,0.6429787892862672
2022-11-07,2 wk flu hosp rate change,04,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,04,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,04,category,stable,0.20868310598111228
2022-11-07,2 wk flu hosp rate change,04,category,increase,0.5195435466946485
2022-11-07,2 wk flu hosp rate change,04,category,large_increase,0.27177334732423925
2022-11-07,2 wk flu hosp rate change,05,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,05,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,05,category,stable,0.06216968011126565
2022-11-07,2 wk flu hosp rate change,05,category,increase,0.20695410292072322
2022-11-07,2 wk flu hosp rate change,05,category,large_increase,0.7308762169680111
2022-11-07,2 wk flu hosp rate change,06,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,06,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,06,category,stable,0.6397825101948346
2022-11-07,2 wk flu hosp rate change,06,category,increase,0.3407340280924332
2022-11-07,2 wk flu hosp rate change,06,category,large_increase,0.019483461712732214
2022-11-07,2 wk flu hosp rate change,08,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,08,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,08,category,stable,0.986883710036304
2022-11-07,2 wk flu hosp rate change,08,category,increase,0.013116289963695984
2022-11-07,2 wk flu hosp rate change,08,category,large_increase,0.0
2022-11-07,2 wk flu hosp rate change,09,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,09,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,09,category,stable,0.50408509326345
2022-11-07,2 wk flu hosp rate change,09,category,increase,0.42747032526591644
2022-11-07,2 wk flu hosp rate change,09,category,large_increase,0.06844458147063358
2022-11-07,2 wk flu hosp rate change,10,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,10,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,10,category,stable,0.47570136440288213
2022-11-07,2 wk flu hosp rate change,10,category,increase,0.4152997087229802
2022-11-07,2 wk flu hosp rate change,10,category,large_increase,0.10899892687413766
2022-11-07,2 wk flu hosp rate change,11,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,11,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,11,category,stable,0.0
2022-11-07,2 wk flu hosp rate change,11,category,increase,0.0
2022-11-07,2 wk flu hosp rate change,11,category,large_increase,1.0
2022-11-07,2 wk flu hosp rate change,12,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,12,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,12,category,stable,0.3892800363388599
2022-11-07,2 wk flu hosp rate change,12,category,increase,0.5493981376334317
2022-11-07,2 wk flu hosp rate change,12,category,large_increase,0.06132182602770838
2022-11-07,2 wk flu hosp rate change,13,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,13,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,13,category,stable,0.4987650933040615
2022-11-07,2 wk flu hosp rate change,13,category,increase,0.4588364434687157
2022-11-07,2 wk flu hosp rate change,13,category,large_increase,0.042398463227222835
2022-11-07,2 wk flu hosp rate change,16,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,16,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,16,category,stable,0.7666190702839918
2022-11-07,2 wk flu hosp rate change,16,category,increase,0.19752498810090433
2022-11-07,2 wk flu hosp rate change,16,category,large_increase,0.03585594161510392
2022-11-07,2 wk flu hosp rate change,17,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,17,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,17,category,stable,0.4524067481813961
2022-11-07,2 wk flu hosp rate change,17,category,increase,0.49527936851880516
2022-11-07,2 wk flu hosp rate change,17,category,large_increase,0.052313883299798795
2022-11-07,2 wk flu hosp rate change,18,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,18,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,18,category,stable,0.12530606366124153
2022-11-07,2 wk flu hosp rate change,18,category,increase,0.5876422295837535
2022-11-07,2 wk flu hosp rate change,18,category,large_increase,0.287051706755005
2022-11-07,2 wk flu hosp rate change,19,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,19,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,19,category,stable,0.9998361730013107
2022-11-07,2 wk flu hosp rate change,19,category,increase,0.000163826998689384
2022-11-07,2 wk flu hosp rate change,19,category,large_increase,0.0
2022-11-07,2 wk flu hosp rate change,20,category,large_decrease,0.0
2022-11-07,2 wk flu hosp rate change,20,category,decrease,0.0
2022-11-07,2 wk flu hosp rate change,20,category,stable,0.6666666666666666
2022-11-07,2 wk flu hosp rate change,20,category,increase,0.3050169282856263
