forecast_date,target,location,type,type_id,value
2023-01-02,2 wk flu hosp rate change,US,category,large_decrease,1.0
2023-01-02,2 wk flu hosp rate change,US,category,decrease,0.0
2023-01-02,2 wk flu hosp rate change,US,category,stable,0.0
2023-01-02,2 wk flu hosp rate change,US,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,US,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,01,category,large_decrease,0.3250190637837306
2023-01-02,2 wk flu hosp rate change,01,category,decrease,0.5122869160947532
2023-01-02,2 wk flu hosp rate change,01,category,stable,0.16269402012151624
2023-01-02,2 wk flu hosp rate change,01,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,01,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,02,category,large_decrease,0.9999262047081396
2023-01-02,2 wk flu hosp rate change,02,category,decrease,4.919686124025287e-05
2023-01-02,2 wk flu hosp rate change,02,category,stable,2.4598430620126434e-05
2023-01-02,2 wk flu hosp rate change,02,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,02,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,04,category,large_decrease,1.0
2023-01-02,2 wk flu hosp rate change,04,category,decrease,0.0
2023-01-02,2 wk flu hosp rate change,04,category,stable,0.0
2023-01-02,2 wk flu hosp rate change,04,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,04,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,05,category,large_decrease,1.0
2023-01-02,2 wk flu hosp rate change,05,category,decrease,0.0
2023-01-02,2 wk flu hosp rate change,05,category,stable,0.0
2023-01-02,2 wk flu hosp rate change,05,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,05,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,06,category,large_decrease,0.7566969227363294
2023-01-02,2 wk flu hosp rate change,06,category,decrease,0.2324551693601948
2023-01-02,2 wk flu hosp rate change,06,category,stable,0.010847907903475758
2023-01-02,2 wk flu hosp rate change,06,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,06,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,08,category,large_decrease,0.47997638492571093
2023-01-02,2 wk flu hosp rate change,08,category,decrease,0.27580438846797206
2023-01-02,2 wk flu hosp rate change,08,category,stable,0.22916461674702351
2023-01-02,2 wk flu hosp rate change,08,category,increase,0.013775460001967922
2023-01-02,2 wk flu hosp rate change,08,category,large_increase,0.001279149857325593
2023-01-02,2 wk flu hosp rate change,09,category,large_decrease,0.9650948269500406
2023-01-02,2 wk flu hosp rate change,09,category,decrease,0.030133077509654885
2023-01-02,2 wk flu hosp rate change,09,category,stable,0.004772095540304528
2023-01-02,2 wk flu hosp rate change,09,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,09,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,10,category,large_decrease,0.8374043736009643
2023-01-02,2 wk flu hosp rate change,10,category,decrease,0.15349420706958897
2023-01-02,2 wk flu hosp rate change,10,category,stable,0.009101419329446782
2023-01-02,2 wk flu hosp rate change,10,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,10,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,11,category,large_decrease,0.997663149091088
2023-01-02,2 wk flu hosp rate change,11,category,decrease,0.0023368509089120113
2023-01-02,2 wk flu hosp rate change,11,category,stable,0.0
2023-01-02,2 wk flu hosp rate change,11,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,11,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,12,category,large_decrease,0.71411000688773
2023-01-02,2 wk flu hosp rate change,12,category,decrease,0.22527796910361114
2023-01-02,2 wk flu hosp rate change,12,category,stable,0.06061202400865886
2023-01-02,2 wk flu hosp rate change,12,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,12,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,13,category,large_decrease,0.0
2023-01-02,2 wk flu hosp rate change,13,category,decrease,0.08358546724718963
2023-01-02,2 wk flu hosp rate change,13,category,stable,0.9164145327528104
2023-01-02,2 wk flu hosp rate change,13,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,13,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,15,category,large_decrease,0.0
2023-01-02,2 wk flu hosp rate change,15,category,decrease,0.24795501022494887
2023-01-02,2 wk flu hosp rate change,15,category,stable,0.7520449897750511
2023-01-02,2 wk flu hosp rate change,15,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,15,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,16,category,large_decrease,0.9999754015693799
2023-01-02,2 wk flu hosp rate change,16,category,decrease,2.4598430620126434e-05
2023-01-02,2 wk flu hosp rate change,16,category,stable,0.0
2023-01-02,2 wk flu hosp rate change,16,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,16,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,17,category,large_decrease,0.6746611566182078
2023-01-02,2 wk flu hosp rate change,17,category,decrease,0.2632524044965931
2023-01-02,2 wk flu hosp rate change,17,category,stable,0.06208643888519912
2023-01-02,2 wk flu hosp rate change,17,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,17,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,18,category,large_decrease,1.0
2023-01-02,2 wk flu hosp rate change,18,category,decrease,0.0
2023-01-02,2 wk flu hosp rate change,18,category,stable,0.0
2023-01-02,2 wk flu hosp rate change,18,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,18,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,19,category,large_decrease,0.9536554167076651
2023-01-02,2 wk flu hosp rate change,19,category,decrease,0.02878087178982584
2023-01-02,2 wk flu hosp rate change,19,category,stable,0.0174653153596379
2023-01-02,2 wk flu hosp rate change,19,category,increase,9.839614287119945e-05
2023-01-02,2 wk flu hosp rate change,19,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,20,category,large_decrease,0.7092957469313458
2023-01-02,2 wk flu hosp rate change,20,category,decrease,0.20709418739084445
2023-01-02,2 wk flu hosp rate change,20,category,stable,0.08329028607974812
2023-01-02,2 wk flu hosp rate change,20,category,increase,0.0003197795980616437
2023-01-02,2 wk flu hosp rate change,20,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,21,category,large_decrease,1.0
2023-01-02,2 wk flu hosp rate change,21,category,decrease,0.0
2023-01-02,2 wk flu hosp rate change,21,category,stable,0.0
2023-01-02,2 wk flu hosp rate change,21,category,increase,0.0
2023-01-02,2 wk flu hosp rate change,21,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,22,category,large_decrease,0.5293582269451209
2023-01-02,2 wk flu hosp rate change,22,category,decrease,0.32718372567830173
2023-01-02,2 wk flu hosp rate change,22,category,stable,0.14326125993161637
2023-01-02,2 wk flu hosp rate change,22,category,increase,0.00019678744496101148
2023-01-02,2 wk flu hosp rate change,22,category,large_increase,0.0
2023-01-02,2 wk flu hosp rate change,23,category,large_decrease,1.0
2023-01-02,2 wk flu hosp rate change,23,category,decrease,0.0
