forecast_date,target,location,type,type_id,value
2022-12-26,2 wk flu hosp rate change,US,category,large_decrease,0.999
2022-12-26,2 wk flu hosp rate change,US,category,decrease,0.001
2022-12-26,2 wk flu hosp rate change,US,category,stable,0.0
2022-12-26,2 wk flu hosp rate change,US,category,increase,0.0
2022-12-26,2 wk flu hosp rate change,US,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,01,category,large_decrease,0.03485597618871916
2022-12-26,2 wk flu hosp rate change,01,category,decrease,0.4502496740707943
2022-12-26,2 wk flu hosp rate change,01,category,stable,0.51167195532925
2022-12-26,2 wk flu hosp rate change,01,category,increase,0.003222394411236563
2022-12-26,2 wk flu hosp rate change,01,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,02,category,large_decrease,0.9624873933043072
2022-12-26,2 wk flu hosp rate change,02,category,decrease,0.03229773940422601
2022-12-26,2 wk flu hosp rate change,02,category,stable,0.0052148672914668045
2022-12-26,2 wk flu hosp rate change,02,category,increase,0.0
2022-12-26,2 wk flu hosp rate change,02,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,04,category,large_decrease,0.9999508031387597
2022-12-26,2 wk flu hosp rate change,04,category,decrease,4.919686124025287e-05
2022-12-26,2 wk flu hosp rate change,04,category,stable,0.0
2022-12-26,2 wk flu hosp rate change,04,category,increase,0.0
2022-12-26,2 wk flu hosp rate change,04,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,05,category,large_decrease,0.9996310235406981
2022-12-26,2 wk flu hosp rate change,05,category,decrease,0.00036897645930189656
2022-12-26,2 wk flu hosp rate change,05,category,stable,0.0
2022-12-26,2 wk flu hosp rate change,05,category,increase,0.0
2022-12-26,2 wk flu hosp rate change,05,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,06,category,large_decrease,0.5811133249698669
2022-12-26,2 wk flu hosp rate change,06,category,decrease,0.3026098934887954
2022-12-26,2 wk flu hosp rate change,06,category,stable,0.11627678154133766
2022-12-26,2 wk flu hosp rate change,06,category,increase,0.0
2022-12-26,2 wk flu hosp rate change,06,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,08,category,large_decrease,0.5230246974318606
2022-12-26,2 wk flu hosp rate change,08,category,decrease,0.26011020368001575
2022-12-26,2 wk flu hosp rate change,08,category,stable,0.20328643117189807
2022-12-26,2 wk flu hosp rate change,08,category,increase,0.01254550821607793
2022-12-26,2 wk flu hosp rate change,08,category,large_increase,0.0010331595001475942
2022-12-26,2 wk flu hosp rate change,09,category,large_decrease,0.9561645183508807
2022-12-26,2 wk flu hosp rate change,09,category,decrease,0.03827609957689659
2022-12-26,2 wk flu hosp rate change,09,category,stable,0.005559382072222769
2022-12-26,2 wk flu hosp rate change,09,category,increase,0.0
2022-12-26,2 wk flu hosp rate change,09,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,10,category,large_decrease,0.14493395321378497
2022-12-26,2 wk flu hosp rate change,10,category,decrease,0.4655990947777532
2022-12-26,2 wk flu hosp rate change,10,category,stable,0.38636754975032594
2022-12-26,2 wk flu hosp rate change,10,category,increase,0.003099402258135931
2022-12-26,2 wk flu hosp rate change,10,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,11,category,large_decrease,0.5916168548446609
2022-12-26,2 wk flu hosp rate change,11,category,decrease,0.33483383760116103
2022-12-26,2 wk flu hosp rate change,11,category,stable,0.07354930755417804
2022-12-26,2 wk flu hosp rate change,11,category,increase,0.0
2022-12-26,2 wk flu hosp rate change,11,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,12,category,large_decrease,0.25451996162644824
2022-12-26,2 wk flu hosp rate change,12,category,decrease,0.3429513197058028
2022-12-26,2 wk flu hosp rate change,12,category,stable,0.39236956682163676
2022-12-26,2 wk flu hosp rate change,12,category,increase,0.010159151846112218
2022-12-26,2 wk flu hosp rate change,12,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,13,category,large_decrease,0.0
2022-12-26,2 wk flu hosp rate change,13,category,decrease,0.004722898679064276
2022-12-26,2 wk flu hosp rate change,13,category,stable,0.9948835264310137
2022-12-26,2 wk flu hosp rate change,13,category,increase,0.00039357488992202295
2022-12-26,2 wk flu hosp rate change,13,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,15,category,large_decrease,0.0
2022-12-26,2 wk flu hosp rate change,15,category,decrease,0.6063687449826064
2022-12-26,2 wk flu hosp rate change,15,category,stable,0.39363125501739366
2022-12-26,2 wk flu hosp rate change,15,category,increase,0.0
2022-12-26,2 wk flu hosp rate change,15,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,16,category,large_decrease,1.0
2022-12-26,2 wk flu hosp rate change,16,category,decrease,0.0
2022-12-26,2 wk flu hosp rate change,16,category,stable,0.0
2022-12-26,2 wk flu hosp rate change,16,category,increase,0.0
2022-12-26,2 wk flu hosp rate change,16,category,large_increase,0.0
2022-12-26,2 wk flu hosp rate change,17,category,large_decrease,0.40070843480185964
2022-12-26,2 wk flu hosp rate change,17,category,decrease,0.32708533195582123
2022-12-26,2 wk flu hosp rate change,17,category,stable,0.2696971933190662
2022-12-26,2 wk flu hosp rate change,17,category,increase,0.0025090399232528967
2022-12-26,2 wk flu hosp rate change,17,category,large_increase,0.0
