forecast_date,target,location,type,type_id,value
2022-10-31,2 wk flu hosp rate change,US,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,US,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,US,category,stable,0.0
2022-10-31,2 wk flu hosp rate change,US,category,increase,0.932
2022-10-31,2 wk flu hosp rate change,US,category,large_increase,0.068
2022-10-31,2 wk flu hosp rate change,01,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,01,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,01,category,stable,0.0
2022-10-31,2 wk flu hosp rate change,01,category,increase,0.0
2022-10-31,2 wk flu hosp rate change,01,category,large_increase,1.0
2022-10-31,2 wk flu hosp rate change,02,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,02,category,decrease,0.21372465009997144
2022-10-31,2 wk flu hosp rate change,02,category,stable,0.6833047700656956
2022-10-31,2 wk flu hosp rate change,02,category,increase,0.06762353613253357
2022-10-31,2 wk flu hosp rate change,02,category,large_increase,0.03534704370179949
2022-10-31,2 wk flu hosp rate change,04,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,04,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,04,category,stable,0.37297458005054257
2022-10-31,2 wk flu hosp rate change,04,category,increase,0.44665774738615527
2022-10-31,2 wk flu hosp rate change,04,category,large_increase,0.1803676725633021
2022-10-31,2 wk flu hosp rate change,05,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,05,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,05,category,stable,0.0023867847497016518
2022-10-31,2 wk flu hosp rate change,05,category,increase,0.053891087243263615
2022-10-31,2 wk flu hosp rate change,05,category,large_increase,0.9437221280070347
2022-10-31,2 wk flu hosp rate change,06,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,06,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,06,category,stable,0.9883768471467788
2022-10-31,2 wk flu hosp rate change,06,category,increase,0.011623152853221191
2022-10-31,2 wk flu hosp rate change,06,category,large_increase,0.0
2022-10-31,2 wk flu hosp rate change,08,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,08,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,08,category,stable,0.9867339393675786
2022-10-31,2 wk flu hosp rate change,08,category,increase,0.013048584228611196
2022-10-31,2 wk flu hosp rate change,08,category,large_increase,0.0002174764038101866
2022-10-31,2 wk flu hosp rate change,09,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,09,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,09,category,stable,0.0001369206544807284
2022-10-31,2 wk flu hosp rate change,09,category,increase,0.01711508181009105
2022-10-31,2 wk flu hosp rate change,09,category,large_increase,0.9827479975354282
2022-10-31,2 wk flu hosp rate change,10,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,10,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,10,category,stable,0.7193053040970965
2022-10-31,2 wk flu hosp rate change,10,category,increase,0.24099778716556025
2022-10-31,2 wk flu hosp rate change,10,category,large_increase,0.03969690873734326
2022-10-31,2 wk flu hosp rate change,11,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,11,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,11,category,stable,0.001580864664238092
2022-10-31,2 wk flu hosp rate change,11,category,increase,0.07306344078630833
2022-10-31,2 wk flu hosp rate change,11,category,large_increase,0.9253556945494535
2022-10-31,2 wk flu hosp rate change,12,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,12,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,12,category,stable,0.5055006206926074
2022-10-31,2 wk flu hosp rate change,12,category,increase,0.3782372329951629
2022-10-31,2 wk flu hosp rate change,12,category,large_increase,0.11626214631222978
2022-10-31,2 wk flu hosp rate change,13,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,13,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,13,category,stable,0.10948168378554889
2022-10-31,2 wk flu hosp rate change,13,category,increase,0.5963308199251914
2022-10-31,2 wk flu hosp rate change,13,category,large_increase,0.2941874962892596
2022-10-31,2 wk flu hosp rate change,15,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,15,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,15,category,stable,0.9874991861449313
2022-10-31,2 wk flu hosp rate change,15,category,increase,0.01243570544957354
2022-10-31,2 wk flu hosp rate change,15,category,large_increase,6.510840549514942e-05
2022-10-31,2 wk flu hosp rate change,17,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,17,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,17,category,stable,0.5755361612881402
2022-10-31,2 wk flu hosp rate change,17,category,increase,0.3672958527839794
2022-10-31,2 wk flu hosp rate change,17,category,large_increase,0.05716798592788039
2022-10-31,2 wk flu hosp rate change,18,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,18,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,18,category,stable,0.1559136400830868
2022-10-31,2 wk flu hosp rate change,18,category,increase,0.5968401837980739
2022-10-31,2 wk flu hosp rate change,18,category,large_increase,0.2472461761188393
2022-10-31,2 wk flu hosp rate change,19,category,large_decrease,0.0
2022-10-31,2 wk flu hosp rate change,19,category,decrease,0.0
2022-10-31,2 wk flu hosp rate change,19,category,stable,0.9848317502393049
2022-10-31,2 wk flu hosp rate change,19,category,increase,0.015168249760695088
2022-10-31,2 wk flu hosp rate change,19,category,large_increase,0.0
