"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2022-02-07,2022-02-12,0.01,0,"quantile"
"2 wk ahead inc flu hosp","02",2022-02-07,2022-02-19,0.01,0,"quantile"
"3 wk ahead inc flu hosp","02",2022-02-07,2022-02-26,0.01,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-02-07,2022-03-05,0.01,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-02-07,2022-02-12,0.025,0,"quantile"
"2 wk ahead inc flu hosp","02",2022-02-07,2022-02-19,0.025,0,"quantile"
"3 wk ahead inc flu hosp","02",2022-02-07,2022-02-26,0.025,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-02-07,2022-03-05,0.025,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-02-07,2022-02-12,0.05,0,"quantile"
"2 wk ahead inc flu hosp","02",2022-02-07,2022-02-19,0.05,0,"quantile"
"3 wk ahead inc flu hosp","02",2022-02-07,2022-02-26,0.05,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-02-07,2022-03-05,0.05,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-02-07,2022-02-12,0.1,0,"quantile"
"2 wk ahead inc flu hosp","02",2022-02-07,2022-02-19,0.1,0,"quantile"
"3 wk ahead inc flu hosp","02",2022-02-07,2022-02-26,0.1,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-02-07,2022-03-05,0.1,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-02-07,2022-02-12,0.15,0,"quantile"
"2 wk ahead inc flu hosp","02",2022-02-07,2022-02-19,0.15,0,"quantile"
"3 wk ahead inc flu hosp","02",2022-02-07,2022-02-26,0.15,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-02-07,2022-03-05,0.15,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-02-07,2022-02-12,0.2,0,"quantile"
"2 wk ahead inc flu hosp","02",2022-02-07,2022-02-19,0.2,0,"quantile"
"3 wk ahead inc flu hosp","02",2022-02-07,2022-02-26,0.2,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-02-07,2022-03-05,0.2,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-02-07,2022-02-12,0.25,0,"quantile"
