"target","location","forecast_date","target_end_date","quantile","value","type"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.01,0,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.01,0,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.01,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.01,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.025,0,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.025,0,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.025,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.025,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.05,0,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.05,0,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.05,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.05,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.1,0,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.1,0,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.1,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.1,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.15,1,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.15,0,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.15,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.15,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.2,1,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.2,1,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.2,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.2,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.25,2,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.25,1,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.25,0,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.25,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.3,3,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.3,2,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.3,1,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.3,0,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.35,4,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.35,3,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.35,2,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.35,1,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.4,5,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.4,4,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.4,3,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.4,2,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.45,5,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.45,5,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.45,4,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.45,3,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.5,6,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.5,6,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.5,5,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.5,5,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.55,8,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.55,7,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.55,7,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.55,7,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.6,9,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.6,9,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.6,10,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.6,10,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.65,10,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.65,11,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.65,13,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.65,14,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.7,12,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.7,14,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.7,16.3000000000002,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.7,20,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.75,14,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.75,17,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.75,22,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.75,27,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.8,16,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.8,21,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.8,28,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.8,38,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.85,20,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.85,27,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.85,39,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.85,51,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.9,24,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.9,35,"quantile"
"3 wk ahead inc flu hosp","02",2022-03-28,2022-04-16,0.9,53,"quantile"
"4 wk ahead inc flu hosp","02",2022-03-28,2022-04-23,0.9,75,"quantile"
"1 wk ahead inc flu hosp","02",2022-03-28,2022-04-02,0.95,32,"quantile"
"2 wk ahead inc flu hosp","02",2022-03-28,2022-04-09,0.95,51,"quantile"
