forecast_date,target_end_date,location,target,quantile,value,type
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.01,160.26869957836143,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.025,206.5152680954752,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.05,253.28841472316287,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.1,316.06402063034386,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.15,361.78245544453705,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.2,398.27442962105386,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.25,429.2298688135299,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.3,458.2992431969912,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.35,501.5381648231898,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.4,528.4379121355987,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.45,553.6901053304732,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.5,580.001071040942,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.55,605.4955729969224,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.6,630.9603772808314,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.65,658.3899149009975,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.7,690.0711894418987,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.75,729.6111144928564,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.8,783.5383697150755,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.85,862.9162470676022,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.9,993.3709687934278,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.95,1274.2071057501023,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.975,1627.820479100195,quantile
2022-11-28,2022-12-03,04,1 wk ahead inc flu hosp,0.99,2168.577672495986,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.01,193.1122844371469,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.025,250.9865016951552,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.05,307.01370557279785,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.1,373.2174329619309,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.15,417.1028345243799,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.2,451.5978725828151,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.25,481.67413946698656,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.3,510.98109522702,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.35,548.8981132080129,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.4,576.7450344370206,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.45,603.3529364632084,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.5,631.0810670039302,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.55,659.516486999906,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.6,689.9001954987605,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.65,724.9878132287613,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.7,769.0788762209299,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.75,827.0996423994869,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.8,902.771896757426,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.85,1007.9281615679392,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.9,1172.3596060633113,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.95,1505.4183922702969,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.975,1911.048511011004,quantile
2022-11-28,2022-12-10,04,2 wk ahead inc flu hosp,0.99,2550.276881816527,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.01,225.95584909343435,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.025,295.4577756998312,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.05,360.7389560174368,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.1,430.3707846860239,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.15,472.4231327942308,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.2,504.9214367595645,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.25,534.1184101204433,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.3,563.6629068520526,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.35,596.2580615928359,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.4,625.0521567384426,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.45,653.0157675959435,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.5,682.1611841819064,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.55,713.5374414078855,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.6,748.8398520967055,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.65,791.585751961521,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.7,848.0867246199452,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.75,924.5880894961256,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.8,1022.0053429897846,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.85,1152.9402376882604,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.9,1351.348243333195,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.95,1736.6300020304593,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.975,2194.2765429218134,quantile
2022-11-28,2022-12-17,04,3 wk ahead inc flu hosp,0.99,2931.9759295170834,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.01,892.2683161100537,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.025,1100.3896417784292,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.05,1304.9884168545884,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.1,1568.8873351849347,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.15,1741.7349008134436,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.2,1870.5118710766355,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.25,1980.207298836977,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.3,2088.907156414377,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.35,2278.4100694413887,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.4,2388.211436923776,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.45,2494.148746262759,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.5,2606.232094838634,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.55,2712.3018836643973,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.6,2814.490286731764,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.65,2922.8646483515754,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.7,3049.298990868804,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.75,3213.9343636751973,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.8,3451.3231277509826,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.85,3801.251022478025,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.9,4345.804443499901,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.95,5406.282556185093,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.975,6617.656120334947,quantile
2022-11-28,2022-12-03,06,1 wk ahead inc flu hosp,0.99,8347.99570158471,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.01,998.4426189680208,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.025,1240.7988154558377,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.05,1471.6768927007352,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.1,1730.814884309123,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.15,1890.244734500008,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.2,2012.80712274548,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.25,2124.6184935670376,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.3,2241.706232822366,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.35,2408.816383856155,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.4,2526.9740485030666,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.45,2641.6589520337543,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.5,2761.9992381590687,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.55,2882.421556284476,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.6,3007.292246051274,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.65,3152.5296828785245,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.7,3343.216137810617,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.75,3595.180496811968,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.8,3917.824636042933,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.85,4350.923766714243,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.9,4996.674846032312,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.95,6223.056756808754,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.975,7622.101990218844,quantile
2022-11-28,2022-12-10,06,2 wk ahead inc flu hosp,0.99,9698.669691389328,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.01,1104.6171411628864,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.025,1381.2078794647964,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.05,1638.3655878837806,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.1,1892.74276243866,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.15,2038.7544585181213,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.2,2155.102593751224,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.25,2269.0301269708943,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.3,2394.5053092303547,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.35,2539.223356281617,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.4,2665.736660082357,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.45,2789.169377141648,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.5,2917.766600816401,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.55,3052.5414482414526,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.6,3200.093766696988,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.65,3382.194717405473,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.7,3637.133284752431,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.75,3976.426629948737,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.8,4384.327460356274,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.85,4900.596949624259,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.9,5647.544371217128,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.95,7039.830518758617,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.975,8626.546544081348,quantile
2022-11-28,2022-12-17,06,3 wk ahead inc flu hosp,0.99,11049.345435889136,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.01,428.96773952420114,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.025,544.6784550974749,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.05,658.4036208208577,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.1,803.5502209667727,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.15,894.3268238810642,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.2,960.2962593710906,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.25,1017.73130294609,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.3,1076.7379756209173,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.35,1180.085405664105,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.4,1246.2072112034095,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.45,1320.7592056662943,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.5,1407.896513143042,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.55,1481.4585791871837,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.6,1541.8299056836338,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.65,1599.537260050926,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.7,1663.5750057612977,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.75,1746.5350132250978,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.8,1867.886073386593,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.85,2044.3508587667195,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.9,2306.710623052799,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.95,2777.47684713373,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.975,3267.9174067324457,quantile
2022-11-28,2022-12-03,12,1 wk ahead inc flu hosp,0.99,3915.931965460995,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.01,566.1254337237575,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.025,695.5394686055661,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.05,817.3510964512243,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.1,950.2959316650656,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.15,1028.741052422233,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.2,1088.6930632196922,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.25,1145.947480327825,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.3,1208.620333765792,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.35,1298.575891027226,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.4,1365.092571060433,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.45,1434.9419584390732,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.5,1511.8773876868663,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.55,1582.452976920085,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.6,1649.200954211194,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.65,1724.85089529677,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.7,1825.64618662725,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.75,1957.9590676578384,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.8,2125.345674116086,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.85,2345.1572347825468,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.9,2662.173256463252,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.95,3234.8783818219817,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.975,3852.147812156581,quantile
2022-11-28,2022-12-10,12,2 wk ahead inc flu hosp,0.99,4718.278546496246,quantile
2022-11-28,2022-12-17,12,3 wk ahead inc flu hosp,0.01,703.2831577296616,quantile
2022-11-28,2022-12-17,12,3 wk ahead inc flu hosp,0.025,846.4004821136573,quantile
2022-11-28,2022-12-17,12,3 wk ahead inc flu hosp,0.05,976.2985124688956,quantile
2022-11-28,2022-12-17,12,3 wk ahead inc flu hosp,0.1,1097.0415827506629,quantile
2022-11-28,2022-12-17,12,3 wk ahead inc flu hosp,0.15,1163.1552809634015,quantile
2022-11-28,2022-12-17,12,3 wk ahead inc flu hosp,0.2,1217.089986293685,quantile
2022-11-28,2022-12-17,12,3 wk ahead inc flu hosp,0.25,1274.1637769349502,quantile
2022-11-28,2022-12-17,12,3 wk ahead inc flu hosp,0.3,1340.5023342344946,quantile
2022-11-28,2022-12-17,12,3 wk ahead inc flu hosp,0.35,1417.0664956157375,quantile
2022-11-28,2022-12-17,12,3 wk ahead inc flu hosp,0.4,1483.978050142848,quantile
2022-11-28,2022-12-17,12,3 wk ahead inc flu hosp,0.45,1549.1245919864616,quantile
