forecast_date,target_end_date,location,target,quantile,value,type
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.01,60.75897945899966,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.025,79.94427946151905,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.05,102.19742256276643,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.1,137.1458183186125,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.15,167.77438579200776,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.2,194.90999291216227,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.25,219.2997138685704,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.3,243.4192145674752,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.35,270.3844698287328,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.4,305.0775195587385,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.45,357.0509124060761,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.5,427.48856854528674,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.55,492.47633851650096,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.6,552.5333360341333,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.65,617.0368906919022,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.7,690.2040137819032,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.75,767.6493819323671,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.8,848.4424115091205,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.85,939.0170912741524,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.9,1054.764827804844,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.95,1247.194772314808,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.975,1451.6484277086406,quantile
2023-01-16,2023-01-21,04,1 wk ahead inc flu hosp,0.99,1760.4212395824882,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.01,71.04362708624524,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.025,82.52085890077254,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.05,93.3580392985689,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.1,108.23874372635213,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.15,121.93261977951342,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.2,137.41675552821908,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.25,155.8677804509745,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.3,179.07141018069782,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.35,210.4999245367223,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.4,257.9232162035483,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.45,338.74536817277703,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.5,453.4802432420104,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.55,551.5170816725812,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.6,628.9094559549069,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.65,696.5791114922571,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.7,761.1490700518697,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.75,827.3181347392189,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.8,900.0051220742212,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.85,987.0440768077416,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.9,1105.4384369785896,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.95,1312.5413010793177,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.975,1540.422366140337,quantile
2023-01-16,2023-01-28,04,2 wk ahead inc flu hosp,0.99,1894.3310895341624,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.01,60.46376685705235,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.025,72.18728686591847,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.05,83.25839560771043,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.1,97.74427148286358,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.15,109.68190772267516,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.2,121.70050906056828,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.25,134.79526560334355,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.3,150.06726431282536,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.35,169.38778047222436,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.4,196.74866202155084,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.45,240.9532224656674,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.5,302.3511829622016,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.55,355.7256617859439,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.6,399.21803634361817,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.65,438.44981699965314,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.7,476.97155252763855,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.75,517.5159008201202,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.8,563.2134584806936,quantile
2023-01-16,2023-02-04,04,3 wk ahead inc flu hosp,0.85,619.3169195552128,quantile
