forecast_date,target_end_date,location,target,quantile,value,type
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.01,217.78547063485692,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.025,293.8933494898488,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.05,366.8497694448325,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.1,459.08753573937753,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.15,526.1080163920351,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.2,581.5762780989164,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.25,630.1610321729934,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.3,674.2589586141489,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.35,715.4517143496353,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.4,754.9834435306657,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.45,794.0066416142422,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.5,834.0671785099563,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.55,876.9463267672695,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.6,924.6161691742748,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.65,979.7343159047678,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.7,1046.930540703972,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.75,1134.739441408872,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.8,1261.275146139118,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.85,1474.5950957458122,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.9,1928.3224552113509,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.95,3064.1125646827304,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.975,4512.089551356091,quantile
2022-12-19,2022-12-24,04,1 wk ahead inc flu hosp,0.99,6906.601649645694,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.01,129.33537239965264,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.025,180.760609923436,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.05,234.521980337088,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.1,308.7081852053864,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.15,366.3565063978025,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.2,416.0273116353696,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.25,460.69750722574906,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.3,501.8374306597684,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.35,540.3473718207597,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.4,576.9457369120046,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.45,612.3403899114921,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.5,647.9945189848513,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.55,685.5136525349969,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.6,726.3227278181628,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.65,772.2753588608189,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.7,827.2346047702329,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.75,899.4982066434786,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.8,1009.6366714850813,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.85,1222.5938231317014,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.9,1773.8711802559592,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.95,3299.621515422224,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.975,5278.777692378433,quantile
2022-12-19,2022-12-31,04,2 wk ahead inc flu hosp,0.99,8609.051636651799,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.01,89.90362269431506,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.025,129.05826536279142,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.05,172.75528430531483,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.1,237.2534870671017,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.15,289.6462262094168,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.2,333.6508277021477,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.25,370.9657207841221,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.3,403.8641283226285,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.35,434.11518517095794,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.4,463.00532555649806,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.45,491.6182579260076,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.5,521.3842916275357,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.55,553.938239023144,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.6,591.1203444972646,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.65,635.1650347202753,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.7,688.645864805304,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.75,754.917766678842,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.8,843.482557054731,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.85,988.0393275020438,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.9,1311.7288630734247,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.95,2152.654708340496,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.975,3223.418271839584,quantile
2022-12-19,2023-01-07,04,3 wk ahead inc flu hosp,0.99,5008.904156951388,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.01,50.47184774418512,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.025,77.35591575318834,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.05,110.98858827354177,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.1,165.79873843923232,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.15,212.93598641269887,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.2,251.27440435642745,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.25,281.2340151258308,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.3,305.8909269646581,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.35,327.8829985211562,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.4,349.06479302598825,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.45,370.8959643738519,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.5,394.7740642702202,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.55,422.36270433628766,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.6,455.9179207846986,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.65,498.0545894047284,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.7,550.0570036653718,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.75,610.337407497541,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.8,677.3285637993843,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.85,753.4848318723864,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.9,849.5863035408835,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.95,1005.6883859587806,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.975,1168.0589320840706,quantile
2022-12-19,2023-01-14,04,4 wk ahead inc flu hosp,0.99,1408.757323517662,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.01,258.8683957371302,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.025,413.17949618880914,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.05,598.0896977270833,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.1,912.5191942413512,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.15,1222.4113581838724,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.2,1417.6154917556971,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.25,1542.2454671483176,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.3,1645.4731728819615,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.35,1741.0096574723254,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.4,1834.560443058053,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.45,1932.3294096259324,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.5,2046.3109066618745,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.55,2210.2745593487684,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.6,2439.6167500528422,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.65,2658.9713093020164,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.7,2881.8681734831707,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.75,3198.267904226193,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.8,3870.933161985102,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.85,5421.399355490353,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.9,8306.94749219223,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.95,10095.376073166484,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.975,10968.715094350224,quantile
2022-12-19,2022-12-24,06,1 wk ahead inc flu hosp,0.99,11705.312389046974,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.01,114.45442512937886,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.025,209.3888453023468,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.05,316.9047863638197,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.1,469.985756464919,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.15,595.7676398470113,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.2,712.1293510328919,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.25,823.9675063663854,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.3,935.199867222103,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.35,1047.1297765956012,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.4,1158.56426860651,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.45,1271.3912438880425,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.5,1391.091985328552,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.55,1538.400727831657,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.6,1707.449895832569,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.65,1842.071314420624,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.7,1954.972673096012,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.75,2070.3869489453687,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.8,2206.8507450939687,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.85,2384.641432115675,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.9,2620.0137963450443,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.95,2969.241543452106,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.975,3344.081573184865,quantile
2022-12-19,2022-12-31,06,2 wk ahead inc flu hosp,0.99,3988.2602781414535,quantile
2022-12-19,2023-01-07,06,3 wk ahead inc flu hosp,0.01,81.83492458592595,quantile
2022-12-19,2023-01-07,06,3 wk ahead inc flu hosp,0.025,151.83212138182438,quantile
2022-12-19,2023-01-07,06,3 wk ahead inc flu hosp,0.05,235.3735622049657,quantile
2022-12-19,2023-01-07,06,3 wk ahead inc flu hosp,0.1,355.3109582792202,quantile
