forecast_date,target_end_date,location,type,quantile,value,target
2023-02-20,2023-02-25,01,quantile,0.010,0.7918521246459329,1 wk ahead inc flu hosp
2023-02-20,2023-03-04,01,quantile,0.010,0.8514920624664273,2 wk ahead inc flu hosp
2023-02-20,2023-03-11,01,quantile,0.010,0.6272669159875622,3 wk ahead inc flu hosp
2023-02-20,2023-03-18,01,quantile,0.010,0.8000212489290301,4 wk ahead inc flu hosp
2023-02-20,2023-02-25,02,quantile,0.010,0.6002080618861827,1 wk ahead inc flu hosp
2023-02-20,2023-03-04,02,quantile,0.010,0.5998634752996919,2 wk ahead inc flu hosp
2023-02-20,2023-03-11,02,quantile,0.010,0.5684647589218026,3 wk ahead inc flu hosp
2023-02-20,2023-03-18,02,quantile,0.010,0.4262429535936304,4 wk ahead inc flu hosp
2023-02-20,2023-02-25,04,quantile,0.010,0.4351907961332978,1 wk ahead inc flu hosp
2023-02-20,2023-03-04,04,quantile,0.010,0.5457717660553459,2 wk ahead inc flu hosp
2023-02-20,2023-03-11,04,quantile,0.010,0.2420630604093533,3 wk ahead inc flu hosp
2023-02-20,2023-03-18,04,quantile,0.010,0.4121058298813232,4 wk ahead inc flu hosp
2023-02-20,2023-02-25,05,quantile,0.010,0.8187229727988434,1 wk ahead inc flu hosp
2023-02-20,2023-03-04,05,quantile,0.010,0.77112910584671,2 wk ahead inc flu hosp
2023-02-20,2023-03-11,05,quantile,0.010,0.8896718461400394,3 wk ahead inc flu hosp
2023-02-20,2023-03-18,05,quantile,0.010,0.6901458133737812,4 wk ahead inc flu hosp
2023-02-20,2023-02-25,06,quantile,0.010,0.24492651281297967,1 wk ahead inc flu hosp
2023-02-20,2023-03-04,06,quantile,0.010,0.41566472245712843,2 wk ahead inc flu hosp
2023-02-20,2023-03-11,06,quantile,0.010,0.20112564068914543,3 wk ahead inc flu hosp
2023-02-20,2023-03-18,06,quantile,0.010,0.2674463794257456,4 wk ahead inc flu hosp
2023-02-20,2023-02-25,08,quantile,0.010,0.9556816388837243,1 wk ahead inc flu hosp
2023-02-20,2023-03-04,08,quantile,0.010,0.7270258809346298,2 wk ahead inc flu hosp
2023-02-20,2023-03-11,08,quantile,0.010,1.0770553408481316,3 wk ahead inc flu hosp
2023-02-20,2023-03-18,08,quantile,0.010,0.6723827748664931,4 wk ahead inc flu hosp
2023-02-20,2023-02-25,09,quantile,0.010,0.7007456421213231,1 wk ahead inc flu hosp
2023-02-20,2023-03-04,09,quantile,0.010,1.095380718476303,2 wk ahead inc flu hosp
2023-02-20,2023-03-11,09,quantile,0.010,0.5947099338174302,3 wk ahead inc flu hosp
2023-02-20,2023-03-18,09,quantile,0.010,0.8839124205572388,4 wk ahead inc flu hosp
2023-02-20,2023-02-25,10,quantile,0.010,0.7159194604915586,1 wk ahead inc flu hosp
2023-02-20,2023-03-04,10,quantile,0.010,0.5106284102461843,2 wk ahead inc flu hosp
2023-02-20,2023-03-11,10,quantile,0.010,0.32795429571582574,3 wk ahead inc flu hosp
2023-02-20,2023-03-18,10,quantile,0.010,0.2226339477445954,4 wk ahead inc flu hosp
2023-02-20,2023-02-25,11,quantile,0.010,0.798897185199458,1 wk ahead inc flu hosp
2023-02-20,2023-03-04,11,quantile,0.010,0.627272077889896,2 wk ahead inc flu hosp
2023-02-20,2023-03-11,11,quantile,0.010,0.4596730843886545,3 wk ahead inc flu hosp
2023-02-20,2023-03-18,11,quantile,0.010,0.3169425542023156,4 wk ahead inc flu hosp
2023-02-20,2023-02-25,12,quantile,0.010,0.47608300830248396,1 wk ahead inc flu hosp
2023-02-20,2023-03-04,12,quantile,0.010,0.4209708513626125,2 wk ahead inc flu hosp
2023-02-20,2023-03-11,12,quantile,0.010,0.3516791671310887,3 wk ahead inc flu hosp
2023-02-20,2023-03-18,12,quantile,0.010,0.3965045958347079,4 wk ahead inc flu hosp
2023-02-20,2023-02-25,13,quantile,0.010,0.5986464543919487,1 wk ahead inc flu hosp
2023-02-20,2023-03-04,13,quantile,0.010,0.7064057927567552,2 wk ahead inc flu hosp
2023-02-20,2023-03-11,13,quantile,0.010,0.6931471984533459,3 wk ahead inc flu hosp
2023-02-20,2023-03-18,13,quantile,0.010,0.6594781905833693,4 wk ahead inc flu hosp
2023-02-20,2023-02-25,15,quantile,0.010,1.0854461721664646,1 wk ahead inc flu hosp
2023-02-20,2023-03-04,15,quantile,0.010,0.9561080519988419,2 wk ahead inc flu hosp
2023-02-20,2023-03-11,15,quantile,0.010,0.7968611571562474,3 wk ahead inc flu hosp
