forecast_date,target_end_date,location,type,quantile,value,target
2023-04-10,2023-04-15,01,quantile,0.010,3.245480563904458,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,01,quantile,0.010,2.5261227140700595,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,01,quantile,0.010,2.6246605106498637,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,01,quantile,0.010,1.6264773768586518,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,02,quantile,0.010,1.4004814713294338,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,02,quantile,0.010,1.0025186982499166,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,02,quantile,0.010,1.247944595217293,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,02,quantile,0.010,0.6562609359972811,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,04,quantile,0.010,18.686508744472693,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,04,quantile,0.010,9.546621704673523,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,04,quantile,0.010,7.098788382995686,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,04,quantile,0.010,7.5198327407309975,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,05,quantile,0.010,6.753071834545704,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,05,quantile,0.010,3.3901491918587534,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,05,quantile,0.010,2.2564254255211837,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,05,quantile,0.010,2.019947551964155,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,06,quantile,0.010,29.85603149206529,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,06,quantile,0.010,20.588595409196635,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,06,quantile,0.010,14.256077166247087,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,06,quantile,0.010,10.972532359169806,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,08,quantile,0.010,7.1509283995927655,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,08,quantile,0.010,4.7278072627818215,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,08,quantile,0.010,4.451045981018654,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,08,quantile,0.010,2.9908210287575967,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,09,quantile,0.010,7.06941809049008,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,09,quantile,0.010,4.924470260631597,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,09,quantile,0.010,5.5859694653942915,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,09,quantile,0.010,2.800449879161877,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,10,quantile,0.010,0.48313947456292106,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,10,quantile,0.010,0.4345911481700105,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,10,quantile,0.010,0.2735897582204946,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,10,quantile,0.010,0.3075941685739375,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,11,quantile,0.010,1.2597055057600464,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,11,quantile,0.010,0.9034762960872113,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,11,quantile,0.010,0.862982788429186,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,11,quantile,0.010,0.6708986409119005,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,12,quantile,0.010,49.52934064304616,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,12,quantile,0.010,25.919286556196802,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,12,quantile,0.010,17.924014564242203,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,12,quantile,0.010,11.961179486083822,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,13,quantile,0.010,21.935996458710214,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,13,quantile,0.010,12.595252292024075,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,13,quantile,0.010,8.617087606291292,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,13,quantile,0.010,6.820386772957569,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,15,quantile,0.010,2.8661506779222483,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,15,quantile,0.010,3.0985534029734265,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,15,quantile,0.010,2.9650274791520093,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,15,quantile,0.010,2.215566750825592,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,16,quantile,0.010,3.3790349001903466,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,16,quantile,0.010,2.8009414902736687,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,16,quantile,0.010,2.8219231864760053,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,16,quantile,0.010,2.13825558521677,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,17,quantile,0.010,8.976014402682196,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,17,quantile,0.010,5.445809237343697,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,17,quantile,0.010,4.685371981166766,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,17,quantile,0.010,3.748257936318099,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,18,quantile,0.010,7.974032784065572,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,18,quantile,0.010,5.154650426887204,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,18,quantile,0.010,3.0037303518712495,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,18,quantile,0.010,2.2227770423638766,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,19,quantile,0.010,1.2029079376524696,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,19,quantile,0.010,0.533134916189847,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,19,quantile,0.010,0.5241546179665174,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,19,quantile,0.010,0.1918061119346265,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,20,quantile,0.010,2.04155541135473,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,20,quantile,0.010,1.1410877320104214,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,20,quantile,0.010,1.0663134622737735,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,20,quantile,0.010,0.6200434729205856,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,21,quantile,0.010,4.4855775741455295,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,21,quantile,0.010,2.7801836401894464,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,21,quantile,0.010,1.9099524129146646,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,21,quantile,0.010,1.0335475060392745,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,22,quantile,0.010,6.906456929273618,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,22,quantile,0.010,3.435273337194252,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,22,quantile,0.010,2.6503693537563353,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,22,quantile,0.010,1.812724186051993,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,23,quantile,0.010,1.172351968723945,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,23,quantile,0.010,0.6155550641696043,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,23,quantile,0.010,0.6616472653070089,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,23,quantile,0.010,0.3210073467089871,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,24,quantile,0.010,4.131820713873154,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,24,quantile,0.010,2.762367037006958,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,24,quantile,0.010,1.843609876140681,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,24,quantile,0.010,1.0122675065946745,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,25,quantile,0.010,4.550755129208949,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,25,quantile,0.010,2.165379305255647,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,25,quantile,0.010,1.5192912999460535,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,25,quantile,0.010,1.1443327103593643,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,26,quantile,0.010,8.324072804125754,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,26,quantile,0.010,5.278996150601577,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,26,quantile,0.010,3.1370283712967764,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,26,quantile,0.010,1.6780567326028946,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,27,quantile,0.010,3.4601952461652044,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,27,quantile,0.010,1.9554432849793133,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,27,quantile,0.010,1.279460680727958,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,27,quantile,0.010,0.8899008992054401,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,28,quantile,0.010,9.71539372156922,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,28,quantile,0.010,4.322029088831492,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,28,quantile,0.010,2.5451268870486103,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,28,quantile,0.010,1.5733349973309787,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,29,quantile,0.010,7.473375647259031,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,29,quantile,0.010,3.9928006246446777,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,29,quantile,0.010,2.2729671001641827,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,29,quantile,0.010,0.9414065146404845,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,30,quantile,0.010,1.5802915239916007,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,30,quantile,0.010,1.0344584890285176,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,30,quantile,0.010,0.6976352958273263,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,30,quantile,0.010,0.6805990495955263,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,31,quantile,0.010,1.9521814999215976,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,31,quantile,0.010,1.5813883715879942,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,31,quantile,0.010,0.7273922236239144,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,31,quantile,0.010,0.4091807145023039,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,32,quantile,0.010,2.1715235950801897,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,32,quantile,0.010,1.358381525655003,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,32,quantile,0.010,1.0096561738495362,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,32,quantile,0.010,0.3682361252905393,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,33,quantile,0.010,3.3469331408690803,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,33,quantile,0.010,2.0318607260546666,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,33,quantile,0.010,1.4415783323756575,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,33,quantile,0.010,0.5915271964613058,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,34,quantile,0.010,11.128637090647702,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,34,quantile,0.010,4.912729360251487,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,34,quantile,0.010,3.1247110634403334,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,34,quantile,0.010,1.8794506399719255,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,35,quantile,0.010,1.738579082108352,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,35,quantile,0.010,0.7168545898436685,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,35,quantile,0.010,0.46236890326697794,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,35,quantile,0.010,0.08533896099092667,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,36,quantile,0.010,20.989090047128258,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,36,quantile,0.010,9.869782346740287,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,36,quantile,0.010,4.838402847994566,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,36,quantile,0.010,2.1656654236789694,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,37,quantile,0.010,4.697369681913531,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,37,quantile,0.010,2.8251141409271208,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,37,quantile,0.010,1.6134280250103485,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,37,quantile,0.010,0.7376355969297765,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,38,quantile,0.010,0.8627874060922713,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,38,quantile,0.010,0.38465715814973706,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,38,quantile,0.010,0.3634900345291261,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,38,quantile,0.010,0.18500958047139937,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,39,quantile,0.010,6.189944079266394,1 wk ahead inc flu hosp
2023-04-10,2023-04-22,39,quantile,0.010,2.664002371814022,2 wk ahead inc flu hosp
2023-04-10,2023-04-29,39,quantile,0.010,1.2023814923652056,3 wk ahead inc flu hosp
2023-04-10,2023-05-06,39,quantile,0.010,0.6241933273606863,4 wk ahead inc flu hosp
2023-04-10,2023-04-15,40,quantile,0.010,3.3641560079505513,1 wk ahead inc flu hosp
