forecast_date,target_end_date,location,type,quantile,value,target
2023-01-23,2023-01-28,01,quantile,0.010,29.228787644644814,1 wk ahead inc flu hosp
2023-01-23,2023-02-04,01,quantile,0.010,17.849423602672267,2 wk ahead inc flu hosp
2023-01-23,2023-02-11,01,quantile,0.010,9.192136068176179,3 wk ahead inc flu hosp
2023-01-23,2023-02-18,01,quantile,0.010,5.3298142009963785,4 wk ahead inc flu hosp
2023-01-23,2023-01-28,02,quantile,0.010,3.7824381409856844,1 wk ahead inc flu hosp
2023-01-23,2023-02-04,02,quantile,0.010,2.172114771284566,2 wk ahead inc flu hosp
2023-01-23,2023-02-11,02,quantile,0.010,0.9358290725008984,3 wk ahead inc flu hosp
2023-01-23,2023-02-18,02,quantile,0.010,0.41158830759609255,4 wk ahead inc flu hosp
2023-01-23,2023-01-28,04,quantile,0.010,55.63759946579843,1 wk ahead inc flu hosp
2023-01-23,2023-02-04,04,quantile,0.010,33.31129720981792,2 wk ahead inc flu hosp
2023-01-23,2023-02-11,04,quantile,0.010,15.736172899565707,3 wk ahead inc flu hosp
2023-01-23,2023-02-18,04,quantile,0.010,9.154251046082257,4 wk ahead inc flu hosp
2023-01-23,2023-01-28,05,quantile,0.010,24.725577019549856,1 wk ahead inc flu hosp
2023-01-23,2023-02-04,05,quantile,0.010,13.856451233035754,2 wk ahead inc flu hosp
2023-01-23,2023-02-11,05,quantile,0.010,6.008058054452549,3 wk ahead inc flu hosp
2023-01-23,2023-02-18,05,quantile,0.010,2.271117364447151,4 wk ahead inc flu hosp
2023-01-23,2023-01-28,06,quantile,0.010,125.96455308324886,1 wk ahead inc flu hosp
2023-01-23,2023-02-04,06,quantile,0.010,68.92963712323261,2 wk ahead inc flu hosp
2023-01-23,2023-02-11,06,quantile,0.010,35.13844981505571,3 wk ahead inc flu hosp
2023-01-23,2023-02-18,06,quantile,0.010,17.973678683588222,4 wk ahead inc flu hosp
2023-01-23,2023-01-28,08,quantile,0.010,22.406511384716804,1 wk ahead inc flu hosp
2023-01-23,2023-02-04,08,quantile,0.010,11.517707604149892,2 wk ahead inc flu hosp
2023-01-23,2023-02-11,08,quantile,0.010,5.067116636131137,3 wk ahead inc flu hosp
2023-01-23,2023-02-18,08,quantile,0.010,2.1300309991327255,4 wk ahead inc flu hosp
2023-01-23,2023-01-28,09,quantile,0.010,18.865838231680247,1 wk ahead inc flu hosp
2023-01-23,2023-02-04,09,quantile,0.010,9.655951507099427,2 wk ahead inc flu hosp
2023-01-23,2023-02-11,09,quantile,0.010,4.22655078595348,3 wk ahead inc flu hosp
2023-01-23,2023-02-18,09,quantile,0.010,1.559817620253061,4 wk ahead inc flu hosp
2023-01-23,2023-01-28,10,quantile,0.010,3.0459137337636517,1 wk ahead inc flu hosp
2023-01-23,2023-02-04,10,quantile,0.010,1.6310163716116568,2 wk ahead inc flu hosp
2023-01-23,2023-02-11,10,quantile,0.010,0.8364503276633436,3 wk ahead inc flu hosp
2023-01-23,2023-02-18,10,quantile,0.010,0.3099792991541637,4 wk ahead inc flu hosp
