forecast_date,target_end_date,location,type,quantile,value,target
2022-11-14,2022-11-19,01,quantile,0.010,215.82650464719163,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,01,quantile,0.010,175.97999696473823,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,01,quantile,0.010,134.13666853833553,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,01,quantile,0.010,101.10187050214972,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,02,quantile,0.010,8.47425854640149,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,02,quantile,0.010,7.861235725604539,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,02,quantile,0.010,7.41091092119993,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,02,quantile,0.010,6.004188405785756,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,04,quantile,0.010,74.41551797952697,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,04,quantile,0.010,69.60777536669106,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,04,quantile,0.010,58.545102548814135,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,04,quantile,0.010,47.394594627943306,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,05,quantile,0.010,183.956469518856,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,05,quantile,0.010,175.70355600244122,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,05,quantile,0.010,150.35780190001216,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,05,quantile,0.010,117.53841966801515,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,06,quantile,0.010,784.8330628993978,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,06,quantile,0.010,851.2377401084785,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,06,quantile,0.010,827.3081195063996,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,06,quantile,0.010,733.7197332799815,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,08,quantile,0.010,47.76097285985083,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,08,quantile,0.010,50.555500979532795,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,08,quantile,0.010,49.028274658756345,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,08,quantile,0.010,43.398954102299015,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,09,quantile,0.010,55.60755322453692,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,09,quantile,0.010,58.52285428727652,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,09,quantile,0.010,53.881749673815726,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,09,quantile,0.010,47.04646087721152,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,10,quantile,0.010,8.33641556549127,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,10,quantile,0.010,9.755224705980009,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,10,quantile,0.010,10.235728786516873,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,10,quantile,0.010,9.786413986989931,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,11,quantile,0.010,20.551657775874453,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,11,quantile,0.010,22.392716066652152,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,11,quantile,0.010,22.258381615511034,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,11,quantile,0.010,19.53583965416921,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,12,quantile,0.010,473.1084682890195,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,12,quantile,0.010,508.4151675764096,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,12,quantile,0.010,499.3250257347843,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,12,quantile,0.010,453.92014979456786,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,13,quantile,0.010,265.5296886952296,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,13,quantile,0.010,277.9469119909759,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,13,quantile,0.010,268.89322003688113,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,13,quantile,0.010,242.81139220481992,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,15,quantile,0.010,8.285049284738866,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,15,quantile,0.010,8.663797046300358,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,15,quantile,0.010,8.716959447836944,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,15,quantile,0.010,7.839774578460097,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,16,quantile,0.010,9.436194151895634,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,16,quantile,0.010,11.022181153883318,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,16,quantile,0.010,10.26975815334837,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,16,quantile,0.010,8.96523844932819,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,17,quantile,0.010,276.3933334364421,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,17,quantile,0.010,327.2043852953725,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,17,quantile,0.010,351.77166361261123,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,17,quantile,0.010,339.0124214030347,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,18,quantile,0.010,177.58308864721565,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,18,quantile,0.010,197.12429725189637,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,18,quantile,0.010,201.53207945303672,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,18,quantile,0.010,187.3572592448079,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,19,quantile,0.010,28.6718954222887,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,19,quantile,0.010,36.51011763511057,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,19,quantile,0.010,45.232442265972104,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,19,quantile,0.010,50.30162747801472,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,20,quantile,0.010,51.831290342112105,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,20,quantile,0.010,57.7010274893295,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,20,quantile,0.010,57.968092516905465,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,20,quantile,0.010,57.387714348547874,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,21,quantile,0.010,173.70485304393358,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,21,quantile,0.010,184.07684811145646,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,21,quantile,0.010,183.07177904871094,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,21,quantile,0.010,165.0879391334961,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,22,quantile,0.010,160.78047673413928,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,22,quantile,0.010,153.0386826448191,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,22,quantile,0.010,133.4909081013541,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,22,quantile,0.010,112.33419671742045,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,23,quantile,0.010,11.073540695942674,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,23,quantile,0.010,14.36880747829403,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,23,quantile,0.010,16.598866599830487,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,23,quantile,0.010,17.042957097574433,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,24,quantile,0.010,230.62150372378125,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,24,quantile,0.010,261.30566517959966,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,24,quantile,0.010,268.2643864211197,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,24,quantile,0.010,246.39717630656364,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,25,quantile,0.010,46.69307167512668,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,25,quantile,0.010,50.08842477911922,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,25,quantile,0.010,48.66428248151458,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,25,quantile,0.010,42.65050119550146,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,26,quantile,0.010,127.54963998241773,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,26,quantile,0.010,161.2814927750485,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,26,quantile,0.010,190.27257272488427,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,26,quantile,0.010,199.07696886961023,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,27,quantile,0.010,156.77193804403927,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,27,quantile,0.010,185.64424853295245,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,27,quantile,0.010,206.1316796613872,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,27,quantile,0.010,211.13230089214383,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,28,quantile,0.010,240.0252502817819,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,28,quantile,0.010,218.4972178178831,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,28,quantile,0.010,177.69757644954078,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,28,quantile,0.010,131.15636830600118,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,29,quantile,0.010,110.70275095899015,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,29,quantile,0.010,130.49992888462577,2 wk ahead inc flu hosp
2022-11-14,2022-12-03,29,quantile,0.010,141.7813050406399,3 wk ahead inc flu hosp
2022-11-14,2022-12-10,29,quantile,0.010,144.57526770929584,4 wk ahead inc flu hosp
2022-11-14,2022-11-19,30,quantile,0.010,10.681032552100435,1 wk ahead inc flu hosp
2022-11-14,2022-11-26,30,quantile,0.010,13.423463426712841,2 wk ahead inc flu hosp
