forecast_date,target_end_date,location,type,quantile,value,target
2023-03-13,2023-03-18,01,quantile,0.010,1.6911284685751986,1 wk ahead inc flu hosp
2023-03-13,2023-03-25,01,quantile,0.010,0.48666322314967153,2 wk ahead inc flu hosp
2023-03-13,2023-04-01,01,quantile,0.010,0.2653997656586267,3 wk ahead inc flu hosp
2023-03-13,2023-04-08,01,quantile,0.010,0.1444891603257355,4 wk ahead inc flu hosp
2023-03-13,2023-03-18,02,quantile,0.010,0.4237775614140185,1 wk ahead inc flu hosp
2023-03-13,2023-03-25,02,quantile,0.010,0.20102699766520957,2 wk ahead inc flu hosp
2023-03-13,2023-04-01,02,quantile,0.010,0.13162024548291418,3 wk ahead inc flu hosp
2023-03-13,2023-04-08,02,quantile,0.010,0.07208129627674317,4 wk ahead inc flu hosp
2023-03-13,2023-03-18,04,quantile,0.010,6.491504996590759,1 wk ahead inc flu hosp
2023-03-13,2023-03-25,04,quantile,0.010,2.392967679144151,2 wk ahead inc flu hosp
2023-03-13,2023-04-01,04,quantile,0.010,1.1495635824004302,3 wk ahead inc flu hosp
2023-03-13,2023-04-08,04,quantile,0.010,0.498746284343829,4 wk ahead inc flu hosp
2023-03-13,2023-03-18,05,quantile,0.010,3.2870398751784995,1 wk ahead inc flu hosp
2023-03-13,2023-03-25,05,quantile,0.010,1.3246252022444787,2 wk ahead inc flu hosp
2023-03-13,2023-04-01,05,quantile,0.010,0.6119867699491385,3 wk ahead inc flu hosp
2023-03-13,2023-04-08,05,quantile,0.010,0.24818567591749535,4 wk ahead inc flu hosp
2023-03-13,2023-03-18,06,quantile,0.010,12.67818203274307,1 wk ahead inc flu hosp
2023-03-13,2023-03-25,06,quantile,0.010,5.788436913135845,2 wk ahead inc flu hosp
2023-03-13,2023-04-01,06,quantile,0.010,2.2811982302010247,3 wk ahead inc flu hosp
2023-03-13,2023-04-08,06,quantile,0.010,1.0382008318624945,4 wk ahead inc flu hosp
2023-03-13,2023-03-18,08,quantile,0.010,3.166834188110154,1 wk ahead inc flu hosp
2023-03-13,2023-03-25,08,quantile,0.010,1.102488074387115,2 wk ahead inc flu hosp
2023-03-13,2023-04-01,08,quantile,0.010,0.6711579837194621,3 wk ahead inc flu hosp
