forecast_date,target_end_date,location,type,quantile,value,target
2023-04-17,2023-04-22,01,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-17,2023-04-29,01,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-17,2023-05-06,01,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-17,2023-05-13,01,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-17,2023-04-22,02,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-17,2023-04-29,02,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-17,2023-05-06,02,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-17,2023-05-13,02,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-17,2023-04-22,04,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-17,2023-04-29,04,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-17,2023-05-06,04,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-17,2023-05-13,04,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-17,2023-04-22,05,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-17,2023-04-29,05,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-17,2023-05-06,05,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-17,2023-05-13,05,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-17,2023-04-22,06,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-17,2023-04-29,06,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-17,2023-05-06,06,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-17,2023-05-13,06,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-17,2023-04-22,08,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-17,2023-04-29,08,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-17,2023-05-06,08,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-17,2023-05-13,08,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-17,2023-04-22,09,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-17,2023-04-29,09,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-17,2023-05-06,09,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-17,2023-05-13,09,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-17,2023-04-22,10,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-17,2023-04-29,10,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-17,2023-05-06,10,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-17,2023-05-13,10,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-17,2023-04-22,11,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-17,2023-04-29,11,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-17,2023-05-06,11,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-17,2023-05-13,11,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-17,2023-04-22,12,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-17,2023-04-29,12,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-17,2023-05-06,12,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-17,2023-05-13,12,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-17,2023-04-22,13,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-17,2023-04-29,13,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-17,2023-05-06,13,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-17,2023-05-13,13,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-17,2023-04-22,15,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-17,2023-04-29,15,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-17,2023-05-06,15,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-17,2023-05-13,15,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-17,2023-04-22,16,quantile,0.010,0.0,1 wk ahead inc flu hosp
