forecast_date,target_end_date,location,type,quantile,value,target
2023-04-24,2023-04-29,01,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-24,2023-05-06,01,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-24,2023-05-13,01,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-24,2023-05-20,01,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-24,2023-04-29,02,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-24,2023-05-06,02,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-24,2023-05-13,02,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-24,2023-05-20,02,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-24,2023-04-29,04,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-24,2023-05-06,04,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-24,2023-05-13,04,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-24,2023-05-20,04,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-24,2023-04-29,05,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-24,2023-05-06,05,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-24,2023-05-13,05,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-24,2023-05-20,05,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-24,2023-04-29,06,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-24,2023-05-06,06,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-24,2023-05-13,06,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-24,2023-05-20,06,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-24,2023-04-29,08,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-24,2023-05-06,08,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-24,2023-05-13,08,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-24,2023-05-20,08,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-24,2023-04-29,09,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-24,2023-05-06,09,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-24,2023-05-13,09,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-24,2023-05-20,09,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-24,2023-04-29,10,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-24,2023-05-06,10,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-24,2023-05-13,10,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-24,2023-05-20,10,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-24,2023-04-29,11,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-24,2023-05-06,11,quantile,0.010,0.0,2 wk ahead inc flu hosp
2023-04-24,2023-05-13,11,quantile,0.010,0.0,3 wk ahead inc flu hosp
2023-04-24,2023-05-20,11,quantile,0.010,0.0,4 wk ahead inc flu hosp
2023-04-24,2023-04-29,12,quantile,0.010,0.0,1 wk ahead inc flu hosp
2023-04-24,2023-05-06,12,quantile,0.010,0.0,2 wk ahead inc flu hosp
