"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.01,6544
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.025,7256
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.05,8027
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.1,8270
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.15,8364
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.2,8437
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.25,8522
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.3,8578
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.35,8627
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.4,8657
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.45,8705
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.5,8727
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.55,8749
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.6,8797
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.65,8827
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.7,8876
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.75,8932
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.8,9017
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.85,9090
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.9,9184
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.95,9427
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.975,10198
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","quantile",0.99,10910
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.01,6362
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.025,6656
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.05,7352
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.1,7976
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.15,8164
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.2,8285
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.25,8381
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.3,8462
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.35,8540
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.4,8607
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.45,8669
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.5,8727
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.55,8787
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.6,8849
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.65,8917
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.7,8991
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.75,9070
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.8,9163
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.85,9284
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.9,9476
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.95,10099
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.975,10811
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","quantile",0.99,11089
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.01,6079
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.025,6456
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.05,6895
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.1,7699
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.15,7973
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.2,8143
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.25,8271
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.3,8377
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.35,8474
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.4,8563
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.45,8646
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.5,8727
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.55,8809
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.6,8893
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.65,8980
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.7,9077
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.75,9183
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.8,9310
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.85,9482
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.9,9776
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.95,10574
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.975,11008
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","quantile",0.99,11371
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.01,5783
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.025,6250
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.05,6681
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.1,7396
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.15,7786
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.2,8000
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.25,8164
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.3,8296
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.35,8414
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.4,8523
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.45,8627
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.5,8727
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.55,8825
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.6,8925
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.65,9033
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.7,9149
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.75,9284
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.8,9448
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.85,9671
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.9,10068
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.95,10767
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.975,11198
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","quantile",0.99,11642
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","US","point",NA,8727
"2022-11-14","2 wk ahead inc flu hosp","2022-11-26","US","point",NA,8727
"2022-11-14","3 wk ahead inc flu hosp","2022-12-03","US","point",NA,8727
"2022-11-14","4 wk ahead inc flu hosp","2022-12-10","US","point",NA,8727
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","01","quantile",0.01,206
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","01","quantile",0.025,251
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","01","quantile",0.05,265
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","01","quantile",0.1,291
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","01","quantile",0.15,295
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","01","quantile",0.2,296
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","01","quantile",0.25,298
"2022-11-14","1 wk ahead inc flu hosp","2022-11-19","01","quantile",0.3,299
