"forecast_date","target","target_end_date","location","type","quantile","value"
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","point",NA,45.0083952650997
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.01",5.62952498255584
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.025",13.2734965024696
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.05",18.8675105639262
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.1",24.7192715837511
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.15",28.252046513604
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.2",31.410511155087
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.25",33.8206681741736
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.3",36.2229070278624
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.35",38.8823080323717
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.4",41.2803342192386
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.45",43.3556787531422
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.5",45.2810302923366
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.55",47.3879028178495
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.6",49.5299697346814
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.65",51.6397186186998
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.7",53.800794985708
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.75",55.9121528532761
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.8",58.4288425011758
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.85",61.1637197367302
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.9",65.0766826033911
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.95",70.8653272740202
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.975",76.3653823730425
2023-03-13,"1 wk ahead inc flu hosp",2023-03-18,"01","quantile","0.99",81.5745724519138
2023-03-13,"2 wk ahead inc flu hosp",2023-03-25,"01","point",NA,76.1136154894748
2023-03-13,"2 wk ahead inc flu hosp",2023-03-25,"01","quantile","0.01",24.4546644039543
2023-03-13,"2 wk ahead inc flu hosp",2023-03-25,"01","quantile","0.025",33.4500047832582
2023-03-13,"2 wk ahead inc flu hosp",2023-03-25,"01","quantile","0.05",40.7872937783887
