forecast_date,target_end_date,location,target,quantile,value,type
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.01,2.1375988740934373,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.025,4.010229069126272,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.05,6.017819793050789,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.1,7.924012549391002,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.15,9.31949676908214,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.2,10.447382313546443,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.25,11.384459132329878,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.3,12.349554744023568,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.35,13.200043278794949,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.4,13.991640630260363,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.45,14.763993336046951,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.5,15.555179359631916,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.55,16.314756842961582,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.6,17.12453571373653,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.65,17.9220114344008,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.7,18.781174970973797,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.75,19.662189198441585,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.8,20.69149970394137,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.85,21.990064573051104,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.9,23.44981602181199,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.95,25.610303465439245,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.975,27.590483039477444,quantile
2022-06-06,2022-06-11,09,1 wk ahead inc flu hosp,0.99,29.46113180408962,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.01,0.0,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.025,0.0,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.05,0.0,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.1,0.0,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.15,0.0,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.2,0.0,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.25,0.3014094758407385,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.3,0.9701622989081704,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.35,1.627202597408335,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.4,2.279942396774888,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.45,2.8887866944401743,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.5,3.475837772185848,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.55,4.074395315721062,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.6,4.726594952226398,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.65,5.356993536157019,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.7,6.029982046572307,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.75,6.804360436605032,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.8,7.627294854813735,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.85,8.68195160140079,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.9,10.11782906690246,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.95,11.991052090341176,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.975,13.606516103121931,quantile
2022-06-06,2022-06-11,23,1 wk ahead inc flu hosp,0.99,15.346466395973009,quantile
2022-06-06,2022-06-11,25,1 wk ahead inc flu hosp,0.01,3.9399790522970752,quantile
2022-06-06,2022-06-11,25,1 wk ahead inc flu hosp,0.025,8.631567494448042,quantile
