forecast_date,target,location,type,type_id,value
2022-11-07,2 wk flu hosp rate change,02,category,decrease,0
2022-11-07,2 wk flu hosp rate change,02,category,increase,0
2022-11-07,2 wk flu hosp rate change,02,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,02,category,stable,1
2022-11-07,2 wk flu hosp rate change,02,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,05,category,decrease,0
2022-11-07,2 wk flu hosp rate change,05,category,increase,0.15285996055226825
2022-11-07,2 wk flu hosp rate change,05,category,large_increase,0.001972386587771205
2022-11-07,2 wk flu hosp rate change,05,category,stable,0.8451676528599605
2022-11-07,2 wk flu hosp rate change,05,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,08,category,decrease,0
2022-11-07,2 wk flu hosp rate change,08,category,increase,0
2022-11-07,2 wk flu hosp rate change,08,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,08,category,stable,1
2022-11-07,2 wk flu hosp rate change,08,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,15,category,decrease,0
2022-11-07,2 wk flu hosp rate change,15,category,increase,0
2022-11-07,2 wk flu hosp rate change,15,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,15,category,stable,1
2022-11-07,2 wk flu hosp rate change,15,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,17,category,decrease,0
2022-11-07,2 wk flu hosp rate change,17,category,increase,0
2022-11-07,2 wk flu hosp rate change,17,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,17,category,stable,1
2022-11-07,2 wk flu hosp rate change,17,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,18,category,decrease,0
2022-11-07,2 wk flu hosp rate change,18,category,increase,0
2022-11-07,2 wk flu hosp rate change,18,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,18,category,stable,1
2022-11-07,2 wk flu hosp rate change,18,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,19,category,decrease,0
2022-11-07,2 wk flu hosp rate change,19,category,increase,0
2022-11-07,2 wk flu hosp rate change,19,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,19,category,stable,1
2022-11-07,2 wk flu hosp rate change,19,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,22,category,decrease,0
2022-11-07,2 wk flu hosp rate change,22,category,increase,0.8284023668639053
2022-11-07,2 wk flu hosp rate change,22,category,large_increase,0.10552268244575937
2022-11-07,2 wk flu hosp rate change,22,category,stable,0.06607495069033531
2022-11-07,2 wk flu hosp rate change,22,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,23,category,decrease,0
2022-11-07,2 wk flu hosp rate change,23,category,increase,0
2022-11-07,2 wk flu hosp rate change,23,category,large_increase,0
2022-11-07,2 wk flu hosp rate change,23,category,stable,1
2022-11-07,2 wk flu hosp rate change,23,category,large_decrease,0
2022-11-07,2 wk flu hosp rate change,24,category,decrease,0
2022-11-07,2 wk flu hosp rate change,24,category,increase,0.700197238658777
2022-11-07,2 wk flu hosp rate change,24,category,large_increase,0.01676528599605524
