forecast_date,target,location,type,type_id,value
2022-11-14,2 wk flu hosp rate change,01,category,decrease,0
2022-11-14,2 wk flu hosp rate change,01,category,increase,0.4339250493096647
2022-11-14,2 wk flu hosp rate change,01,category,large_increase,0.5493096646942801
2022-11-14,2 wk flu hosp rate change,01,category,stable,0.016765285996055226
2022-11-14,2 wk flu hosp rate change,01,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,02,category,decrease,0
2022-11-14,2 wk flu hosp rate change,02,category,increase,0
2022-11-14,2 wk flu hosp rate change,02,category,large_increase,0
2022-11-14,2 wk flu hosp rate change,02,category,stable,1
2022-11-14,2 wk flu hosp rate change,02,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,05,category,decrease,0
2022-11-14,2 wk flu hosp rate change,05,category,increase,0.0019723865877712033
2022-11-14,2 wk flu hosp rate change,05,category,large_increase,0.9980276134122287
2022-11-14,2 wk flu hosp rate change,05,category,stable,0
2022-11-14,2 wk flu hosp rate change,05,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,08,category,decrease,0
2022-11-14,2 wk flu hosp rate change,08,category,increase,0
2022-11-14,2 wk flu hosp rate change,08,category,large_increase,0
2022-11-14,2 wk flu hosp rate change,08,category,stable,1
2022-11-14,2 wk flu hosp rate change,08,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,10,category,decrease,0
2022-11-14,2 wk flu hosp rate change,10,category,increase,0
2022-11-14,2 wk flu hosp rate change,10,category,large_increase,0
2022-11-14,2 wk flu hosp rate change,10,category,stable,1
2022-11-14,2 wk flu hosp rate change,10,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,13,category,decrease,0
2022-11-14,2 wk flu hosp rate change,13,category,increase,0.006903353057199217
2022-11-14,2 wk flu hosp rate change,13,category,large_increase,0
2022-11-14,2 wk flu hosp rate change,13,category,stable,0.9930966469428008
2022-11-14,2 wk flu hosp rate change,13,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,15,category,decrease,0
2022-11-14,2 wk flu hosp rate change,15,category,increase,0.01676528599605524
2022-11-14,2 wk flu hosp rate change,15,category,large_increase,0
2022-11-14,2 wk flu hosp rate change,15,category,stable,0.9832347140039448
2022-11-14,2 wk flu hosp rate change,15,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,16,category,decrease,0
2022-11-14,2 wk flu hosp rate change,16,category,increase,0
2022-11-14,2 wk flu hosp rate change,16,category,large_increase,0
2022-11-14,2 wk flu hosp rate change,16,category,stable,1
2022-11-14,2 wk flu hosp rate change,16,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,17,category,decrease,0
2022-11-14,2 wk flu hosp rate change,17,category,increase,0
2022-11-14,2 wk flu hosp rate change,17,category,large_increase,0
2022-11-14,2 wk flu hosp rate change,17,category,stable,1
2022-11-14,2 wk flu hosp rate change,17,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,18,category,decrease,0
2022-11-14,2 wk flu hosp rate change,18,category,increase,0
2022-11-14,2 wk flu hosp rate change,18,category,large_increase,0
2022-11-14,2 wk flu hosp rate change,18,category,stable,1
2022-11-14,2 wk flu hosp rate change,18,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,19,category,decrease,0
2022-11-14,2 wk flu hosp rate change,19,category,increase,0
2022-11-14,2 wk flu hosp rate change,19,category,large_increase,0
2022-11-14,2 wk flu hosp rate change,19,category,stable,1
2022-11-14,2 wk flu hosp rate change,19,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,20,category,decrease,0.0019723865877712033
2022-11-14,2 wk flu hosp rate change,20,category,increase,0
2022-11-14,2 wk flu hosp rate change,20,category,large_increase,0
2022-11-14,2 wk flu hosp rate change,20,category,stable,0.9980276134122287
2022-11-14,2 wk flu hosp rate change,20,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,21,category,decrease,0
2022-11-14,2 wk flu hosp rate change,21,category,increase,0.15285996055226825
2022-11-14,2 wk flu hosp rate change,21,category,large_increase,0.8451676528599605
2022-11-14,2 wk flu hosp rate change,21,category,stable,0.0019723865877712033
2022-11-14,2 wk flu hosp rate change,21,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,22,category,decrease,0
2022-11-14,2 wk flu hosp rate change,22,category,increase,0.5325443786982249
2022-11-14,2 wk flu hosp rate change,22,category,large_increase,0.01676528599605524
2022-11-14,2 wk flu hosp rate change,22,category,stable,0.45069033530571995
2022-11-14,2 wk flu hosp rate change,22,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,23,category,decrease,0
2022-11-14,2 wk flu hosp rate change,23,category,increase,0
2022-11-14,2 wk flu hosp rate change,23,category,large_increase,0
2022-11-14,2 wk flu hosp rate change,23,category,stable,1
2022-11-14,2 wk flu hosp rate change,23,category,large_decrease,0
2022-11-14,2 wk flu hosp rate change,24,category,decrease,0
2022-11-14,2 wk flu hosp rate change,24,category,increase,0.8284023668639053
2022-11-14,2 wk flu hosp rate change,24,category,large_increase,0.10552268244575937
2022-11-14,2 wk flu hosp rate change,24,category,stable,0.06607495069033531
