forecast_date,target,target_end_date,location,type,quantile,value
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.010,14
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.025,17
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.050,21
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.100,24
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.150,27
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.200,30
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.250,32
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.300,34
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.350,36
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.400,38
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.450,40
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.500,41
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.550,43
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.600,45
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.650,48
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.700,50
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.750,53
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.800,56
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.850,59
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.900,64
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.950,71
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.975,78
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.990,86
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,point,NA,43
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.010,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.025,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.050,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.100,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.150,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.200,1
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.250,1
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.300,2
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.350,2
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.400,2
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.450,3
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.500,3
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.550,4
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.600,4
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.650,5
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.700,6
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.750,7
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.800,8
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.850,9
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.900,11
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.950,14
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.975,17
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.990,20
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,point,NA,4
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.010,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.025,2
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.050,3
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.100,7
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.150,11
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.200,15
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.250,19
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.300,23
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.350,27
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.400,32
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.450,37
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.500,42
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.550,48
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.600,54
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.650,61
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.700,69
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.750,78
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.800,89
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.850,103
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.900,123
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.950,156
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.975,189
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.990,231
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,point,NA,54
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.010,4
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.025,7
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.050,9
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.100,13
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.150,16
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.200,19
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.250,21
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.300,24
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.350,26
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.400,28
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.450,31
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.500,33
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.550,36
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.600,39
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.650,42
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.700,45
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.750,49
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.800,54
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.850,59
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.900,66
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.950,78
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.975,90
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.990,104
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,point,NA,36
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.010,70
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.025,87
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.050,104
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.100,126
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.150,143
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.200,157
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.250,169
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.300,181
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.350,193
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.400,204
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.450,216
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.500,227
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.550,239
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.600,252
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.650,265
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.700,279
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.750,296
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.800,314
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.850,337
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.900,367
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.950,414
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.975,458
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,quantile,0.990,513
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,06,point,NA,236
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,08,quantile,0.010,22
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,08,quantile,0.025,26
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,08,quantile,0.050,30
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,08,quantile,0.100,35
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,08,quantile,0.150,39
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,08,quantile,0.200,42
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,08,quantile,0.250,45
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,08,quantile,0.300,47
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,08,quantile,0.350,50
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,08,quantile,0.400,52
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,08,quantile,0.450,55
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,08,quantile,0.500,57
