forecast_date,target,location,type,type_id,value
2022-12-19,2 wk flu hosp rate change,01,category,decrease,0.006903353057199212
2022-12-19,2 wk flu hosp rate change,01,category,increase,0.4832347140039448
2022-12-19,2 wk flu hosp rate change,01,category,large_decrease,0
2022-12-19,2 wk flu hosp rate change,01,category,large_increase,0.15483234714003943
2022-12-19,2 wk flu hosp rate change,01,category,stable,0.35502958579881655
2022-12-19,2 wk flu hosp rate change,02,category,decrease,0
2022-12-19,2 wk flu hosp rate change,02,category,increase,0
2022-12-19,2 wk flu hosp rate change,02,category,large_decrease,0
2022-12-19,2 wk flu hosp rate change,02,category,large_increase,0
2022-12-19,2 wk flu hosp rate change,02,category,stable,1
2022-12-19,2 wk flu hosp rate change,04,category,decrease,0.16765285996055226
2022-12-19,2 wk flu hosp rate change,04,category,increase,0.1282051282051282
2022-12-19,2 wk flu hosp rate change,04,category,large_decrease,0.28303747534516766
2022-12-19,2 wk flu hosp rate change,04,category,large_increase,0.15483234714003943
2022-12-19,2 wk flu hosp rate change,04,category,stable,0.26627218934911245
2022-12-19,2 wk flu hosp rate change,05,category,decrease,0.02958579881656805
2022-12-19,2 wk flu hosp rate change,05,category,increase,0.29585798816568043
2022-12-19,2 wk flu hosp rate change,05,category,large_decrease,0.006903353057199212
2022-12-19,2 wk flu hosp rate change,05,category,large_increase,0.06607495069033531
2022-12-19,2 wk flu hosp rate change,05,category,stable,0.6015779092702169
2022-12-19,2 wk flu hosp rate change,06,category,decrease,0.05917159763313609
2022-12-19,2 wk flu hosp rate change,06,category,increase,0.24654832347140038
2022-12-19,2 wk flu hosp rate change,06,category,large_decrease,0.006903353057199212
2022-12-19,2 wk flu hosp rate change,06,category,large_increase,0.036489151873767264
2022-12-19,2 wk flu hosp rate change,06,category,stable,0.6508875739644969
2022-12-19,2 wk flu hosp rate change,08,category,decrease,0
2022-12-19,2 wk flu hosp rate change,08,category,increase,0.06607495069033531
2022-12-19,2 wk flu hosp rate change,08,category,large_decrease,0
2022-12-19,2 wk flu hosp rate change,08,category,large_increase,0
2022-12-19,2 wk flu hosp rate change,08,category,stable,0.9339250493096647
2022-12-19,2 wk flu hosp rate change,09,category,decrease,0.03451676528599606
2022-12-19,2 wk flu hosp rate change,09,category,increase,0.1380670611439842
2022-12-19,2 wk flu hosp rate change,09,category,large_decrease,0.0019723865877712033
2022-12-19,2 wk flu hosp rate change,09,category,large_increase,0.01676528599605524
2022-12-19,2 wk flu hosp rate change,09,category,stable,0.8086785009861932
2022-12-19,2 wk flu hosp rate change,10,category,decrease,0.0019723865877712033
2022-12-19,2 wk flu hosp rate change,10,category,increase,0.01676528599605524
2022-12-19,2 wk flu hosp rate change,10,category,large_decrease,0
2022-12-19,2 wk flu hosp rate change,10,category,large_increase,0
2022-12-19,2 wk flu hosp rate change,10,category,stable,0.9812623274161735
2022-12-19,2 wk flu hosp rate change,12,category,decrease,0.0641025641025641
2022-12-19,2 wk flu hosp rate change,12,category,increase,0.06410256410256411
2022-12-19,2 wk flu hosp rate change,12,category,large_decrease,0.0019723865877712033
2022-12-19,2 wk flu hosp rate change,12,category,large_increase,0.001972386587771205
2022-12-19,2 wk flu hosp rate change,12,category,stable,0.8678500986193294
2022-12-19,2 wk flu hosp rate change,13,category,decrease,0
2022-12-19,2 wk flu hosp rate change,13,category,increase,0.006903353057199217
2022-12-19,2 wk flu hosp rate change,13,category,large_decrease,0
2022-12-19,2 wk flu hosp rate change,13,category,large_increase,0
2022-12-19,2 wk flu hosp rate change,13,category,stable,0.9930966469428008
2022-12-19,2 wk flu hosp rate change,15,category,decrease,0
2022-12-19,2 wk flu hosp rate change,15,category,increase,0
2022-12-19,2 wk flu hosp rate change,15,category,large_decrease,0
2022-12-19,2 wk flu hosp rate change,15,category,large_increase,0
2022-12-19,2 wk flu hosp rate change,15,category,stable,1
2022-12-19,2 wk flu hosp rate change,16,category,decrease,0
2022-12-19,2 wk flu hosp rate change,16,category,increase,0
2022-12-19,2 wk flu hosp rate change,16,category,large_decrease,0
2022-12-19,2 wk flu hosp rate change,16,category,large_increase,1
2022-12-19,2 wk flu hosp rate change,16,category,stable,0
2022-12-19,2 wk flu hosp rate change,17,category,decrease,0.4339250493096647
2022-12-19,2 wk flu hosp rate change,17,category,increase,0
2022-12-19,2 wk flu hosp rate change,17,category,large_decrease,0.016765285996055226
2022-12-19,2 wk flu hosp rate change,17,category,large_increase,0
2022-12-19,2 wk flu hosp rate change,17,category,stable,0.5493096646942801
2022-12-19,2 wk flu hosp rate change,18,category,decrease,0.16765285996055226
2022-12-19,2 wk flu hosp rate change,18,category,increase,0.1282051282051282
2022-12-19,2 wk flu hosp rate change,18,category,large_decrease,0.28303747534516766
2022-12-19,2 wk flu hosp rate change,18,category,large_increase,0.15483234714003943
2022-12-19,2 wk flu hosp rate change,18,category,stable,0.26627218934911245
2022-12-19,2 wk flu hosp rate change,19,category,decrease,0
2022-12-19,2 wk flu hosp rate change,19,category,increase,0
2022-12-19,2 wk flu hosp rate change,19,category,large_decrease,0
2022-12-19,2 wk flu hosp rate change,19,category,large_increase,1
2022-12-19,2 wk flu hosp rate change,19,category,stable,0
2022-12-19,2 wk flu hosp rate change,20,category,decrease,0.0019723865877712033
2022-12-19,2 wk flu hosp rate change,20,category,increase,0.4832347140039448
2022-12-19,2 wk flu hosp rate change,20,category,large_decrease,0
2022-12-19,2 wk flu hosp rate change,20,category,large_increase,0.06607495069033531
2022-12-19,2 wk flu hosp rate change,20,category,stable,0.4487179487179487
