forecast_date,target,target_end_date,location,type,quantile,value
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,point,NA,173.8637315029873
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.01,102.8431752476022
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.025,112.52958919907392
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.05,121.29486444602553
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.1,131.90942172074082
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.15,139.38423374454715
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.2,145.50764290978367
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.25,150.891325421247
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.3,155.82955954119294
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.35,160.49371274902435
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.4,164.99850876956916
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.45,169.43064361522227
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.5,173.8637315029873
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.55,178.36792204187444
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.6,183.01796359964666
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.65,187.90227901774963
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.7,193.13611835248656
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.75,198.88452353319028
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.8,205.40902302603266
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.85,213.17953581285576
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.9,223.21197592642747
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.95,238.61144796026764
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.975,252.48777927840194
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,01,quantile,0.99,269.2382228088641
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,point,NA,11.818107871436672
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.01,3.9975841036260453
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.025,5.035302231948526
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.05,5.9886774401937055
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.1,7.155404668136967
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.15,7.982355272109496
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.2,8.661938360463704
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.25,9.260486218722187
2022-11-14,1 wk ahead inc flu hosp,2022-11-19,02,quantile,0.3,9.81006494856661
