forecast_date,target,location,type,type_id,value
2023-01-16,2 wk flu hosp rate change,US,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,US,category,decrease,0.621074472
2023-01-16,2 wk flu hosp rate change,US,category,stable,0.378925528
2023-01-16,2 wk flu hosp rate change,US,category,increase,0
2023-01-16,2 wk flu hosp rate change,US,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,1,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,1,category,decrease,0.316496838
2023-01-16,2 wk flu hosp rate change,1,category,stable,0.671283769
2023-01-16,2 wk flu hosp rate change,1,category,increase,0.012219393
2023-01-16,2 wk flu hosp rate change,1,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,2,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,2,category,decrease,0
2023-01-16,2 wk flu hosp rate change,2,category,stable,0.35
2023-01-16,2 wk flu hosp rate change,2,category,increase,0
2023-01-16,2 wk flu hosp rate change,2,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,4,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,4,category,decrease,0.906727933
2023-01-16,2 wk flu hosp rate change,4,category,stable,0.093272067
2023-01-16,2 wk flu hosp rate change,4,category,increase,0
2023-01-16,2 wk flu hosp rate change,4,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,5,category,large_decrease,0.223275447
2023-01-16,2 wk flu hosp rate change,5,category,decrease,0.509880212
2023-01-16,2 wk flu hosp rate change,5,category,stable,0.266844341
2023-01-16,2 wk flu hosp rate change,5,category,increase,0
2023-01-16,2 wk flu hosp rate change,5,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,6,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,6,category,decrease,0
2023-01-16,2 wk flu hosp rate change,6,category,stable,1
2023-01-16,2 wk flu hosp rate change,6,category,increase,0
2023-01-16,2 wk flu hosp rate change,6,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,8,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,8,category,decrease,0.469226706
2023-01-16,2 wk flu hosp rate change,8,category,stable,0.513422881
2023-01-16,2 wk flu hosp rate change,8,category,increase,0.017350413
2023-01-16,2 wk flu hosp rate change,8,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,9,category,large_decrease,0.094681449
2023-01-16,2 wk flu hosp rate change,9,category,decrease,0.771846875
2023-01-16,2 wk flu hosp rate change,9,category,stable,0.133471676
2023-01-16,2 wk flu hosp rate change,9,category,increase,0
2023-01-16,2 wk flu hosp rate change,9,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,10,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,10,category,decrease,0
2023-01-16,2 wk flu hosp rate change,10,category,stable,1
2023-01-16,2 wk flu hosp rate change,10,category,increase,0
2023-01-16,2 wk flu hosp rate change,10,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,11,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,11,category,decrease,0
2023-01-16,2 wk flu hosp rate change,11,category,stable,0.95
2023-01-16,2 wk flu hosp rate change,11,category,increase,0
2023-01-16,2 wk flu hosp rate change,11,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,12,category,large_decrease,0.068597176
2023-01-16,2 wk flu hosp rate change,12,category,decrease,0.681894813
2023-01-16,2 wk flu hosp rate change,12,category,stable,0.249508011
2023-01-16,2 wk flu hosp rate change,12,category,increase,0
2023-01-16,2 wk flu hosp rate change,12,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,13,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,13,category,decrease,0
2023-01-16,2 wk flu hosp rate change,13,category,stable,0.987081506
2023-01-16,2 wk flu hosp rate change,13,category,increase,0.012918494
2023-01-16,2 wk flu hosp rate change,13,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,15,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,15,category,decrease,0
2023-01-16,2 wk flu hosp rate change,15,category,stable,0.986951483
2023-01-16,2 wk flu hosp rate change,15,category,increase,0.013048517
2023-01-16,2 wk flu hosp rate change,15,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,16,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,16,category,decrease,0.909718249
2023-01-16,2 wk flu hosp rate change,16,category,stable,0.090281751
2023-01-16,2 wk flu hosp rate change,16,category,increase,0
2023-01-16,2 wk flu hosp rate change,16,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,17,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,17,category,decrease,0.622472382
2023-01-16,2 wk flu hosp rate change,17,category,stable,0.377527618
2023-01-16,2 wk flu hosp rate change,17,category,increase,0
2023-01-16,2 wk flu hosp rate change,17,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,18,category,large_decrease,0.150120896
2023-01-16,2 wk flu hosp rate change,18,category,decrease,0.719907989
2023-01-16,2 wk flu hosp rate change,18,category,stable,0.129971115
2023-01-16,2 wk flu hosp rate change,18,category,increase,0
2023-01-16,2 wk flu hosp rate change,18,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,19,category,large_decrease,0.392884658
2023-01-16,2 wk flu hosp rate change,19,category,decrease,0.481915558
2023-01-16,2 wk flu hosp rate change,19,category,stable,0.125199784
2023-01-16,2 wk flu hosp rate change,19,category,increase,0
2023-01-16,2 wk flu hosp rate change,19,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,20,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,20,category,decrease,0.691066438
2023-01-16,2 wk flu hosp rate change,20,category,stable,0.308933562
2023-01-16,2 wk flu hosp rate change,20,category,increase,0
2023-01-16,2 wk flu hosp rate change,20,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,21,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,21,category,decrease,0.414734179
2023-01-16,2 wk flu hosp rate change,21,category,stable,0.585265821
2023-01-16,2 wk flu hosp rate change,21,category,increase,0
2023-01-16,2 wk flu hosp rate change,21,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,22,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,22,category,decrease,0.337437916
2023-01-16,2 wk flu hosp rate change,22,category,stable,0.662562084
2023-01-16,2 wk flu hosp rate change,22,category,increase,0
2023-01-16,2 wk flu hosp rate change,22,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,23,category,large_decrease,0.218841123
2023-01-16,2 wk flu hosp rate change,23,category,decrease,0.65426566
2023-01-16,2 wk flu hosp rate change,23,category,stable,0.126893216
2023-01-16,2 wk flu hosp rate change,23,category,increase,0
2023-01-16,2 wk flu hosp rate change,23,category,large_increase,0
2023-01-16,2 wk flu hosp rate change,24,category,large_decrease,0
2023-01-16,2 wk flu hosp rate change,24,category,decrease,0.317314407
