forecast_date,target,location,type,type_id,value
2022-12-26,2 wk flu hosp rate change,US,category,large_decrease,0.206045463
2022-12-26,2 wk flu hosp rate change,US,category,decrease,0.312061124
2022-12-26,2 wk flu hosp rate change,US,category,stable,0.411152021
2022-12-26,2 wk flu hosp rate change,US,category,increase,0.052383354
2022-12-26,2 wk flu hosp rate change,US,category,large_increase,0.018358038
2022-12-26,2 wk flu hosp rate change,1,category,large_decrease,0
2022-12-26,2 wk flu hosp rate change,1,category,decrease,0.279682074
2022-12-26,2 wk flu hosp rate change,1,category,stable,0.693692081
2022-12-26,2 wk flu hosp rate change,1,category,increase,0.026625845
2022-12-26,2 wk flu hosp rate change,1,category,large_increase,0
2022-12-26,2 wk flu hosp rate change,2,category,large_decrease,0
2022-12-26,2 wk flu hosp rate change,2,category,decrease,0.316601443
2022-12-26,2 wk flu hosp rate change,2,category,stable,0.683398557
2022-12-26,2 wk flu hosp rate change,2,category,increase,0
2022-12-26,2 wk flu hosp rate change,2,category,large_increase,0
2022-12-26,2 wk flu hosp rate change,4,category,large_decrease,0.233832268
2022-12-26,2 wk flu hosp rate change,4,category,decrease,0.207938481
2022-12-26,2 wk flu hosp rate change,4,category,stable,0.363677236
2022-12-26,2 wk flu hosp rate change,4,category,increase,0.098391931
2022-12-26,2 wk flu hosp rate change,4,category,large_increase,0.096160084
2022-12-26,2 wk flu hosp rate change,5,category,large_decrease,0.443590533
2022-12-26,2 wk flu hosp rate change,5,category,decrease,0.250520783
2022-12-26,2 wk flu hosp rate change,5,category,stable,0.251544514
2022-12-26,2 wk flu hosp rate change,5,category,increase,0.034869156
2022-12-26,2 wk flu hosp rate change,5,category,large_increase,0.019475015
2022-12-26,2 wk flu hosp rate change,6,category,large_decrease,0.022712948
2022-12-26,2 wk flu hosp rate change,6,category,decrease,0.164038907
2022-12-26,2 wk flu hosp rate change,6,category,stable,0.597343132
2022-12-26,2 wk flu hosp rate change,6,category,increase,0.141420723
2022-12-26,2 wk flu hosp rate change,6,category,large_increase,0.07448429
2022-12-26,2 wk flu hosp rate change,8,category,large_decrease,0.150811048
2022-12-26,2 wk flu hosp rate change,8,category,decrease,0.157397002
2022-12-26,2 wk flu hosp rate change,8,category,stable,0.327142848
2022-12-26,2 wk flu hosp rate change,8,category,increase,0.12213189
2022-12-26,2 wk flu hosp rate change,8,category,large_increase,0.242517212
2022-12-26,2 wk flu hosp rate change,9,category,large_decrease,0.413995533
2022-12-26,2 wk flu hosp rate change,9,category,decrease,0.304558595
2022-12-26,2 wk flu hosp rate change,9,category,stable,0.258931665
2022-12-26,2 wk flu hosp rate change,9,category,increase,0.022514207
2022-12-26,2 wk flu hosp rate change,9,category,large_increase,0
2022-12-26,2 wk flu hosp rate change,10,category,large_decrease,0
2022-12-26,2 wk flu hosp rate change,10,category,decrease,0.020640214
2022-12-26,2 wk flu hosp rate change,10,category,stable,0.935030771
2022-12-26,2 wk flu hosp rate change,10,category,increase,0.044329015
2022-12-26,2 wk flu hosp rate change,10,category,large_increase,0
2022-12-26,2 wk flu hosp rate change,11,category,large_decrease,0
2022-12-26,2 wk flu hosp rate change,11,category,decrease,0
2022-12-26,2 wk flu hosp rate change,11,category,stable,1
2022-12-26,2 wk flu hosp rate change,11,category,increase,0
2022-12-26,2 wk flu hosp rate change,11,category,large_increase,0
2022-12-26,2 wk flu hosp rate change,12,category,large_decrease,0.020256876
2022-12-26,2 wk flu hosp rate change,12,category,decrease,0.194802934
2022-12-26,2 wk flu hosp rate change,12,category,stable,0.6590409
2022-12-26,2 wk flu hosp rate change,12,category,increase,0.099995726
2022-12-26,2 wk flu hosp rate change,12,category,large_increase,0.025903563
2022-12-26,2 wk flu hosp rate change,13,category,large_decrease,0
2022-12-26,2 wk flu hosp rate change,13,category,decrease,0.019843874
2022-12-26,2 wk flu hosp rate change,13,category,stable,0.904769851
2022-12-26,2 wk flu hosp rate change,13,category,increase,0.075386275
2022-12-26,2 wk flu hosp rate change,13,category,large_increase,0
2022-12-26,2 wk flu hosp rate change,15,category,large_decrease,0
2022-12-26,2 wk flu hosp rate change,15,category,decrease,0
2022-12-26,2 wk flu hosp rate change,15,category,stable,0.894482665
2022-12-26,2 wk flu hosp rate change,15,category,increase,0.08993309
2022-12-26,2 wk flu hosp rate change,15,category,large_increase,0.015584245
2022-12-26,2 wk flu hosp rate change,16,category,large_decrease,0.669205178
2022-12-26,2 wk flu hosp rate change,16,category,decrease,0.098246445
2022-12-26,2 wk flu hosp rate change,16,category,stable,0.127267977
2022-12-26,2 wk flu hosp rate change,16,category,increase,0.033558068
2022-12-26,2 wk flu hosp rate change,16,category,large_increase,0.071722332
2022-12-26,2 wk flu hosp rate change,17,category,large_decrease,0.1580912
2022-12-26,2 wk flu hosp rate change,17,category,decrease,0.421974412
2022-12-26,2 wk flu hosp rate change,17,category,stable,0.398091484
2022-12-26,2 wk flu hosp rate change,17,category,increase,0.021842904
2022-12-26,2 wk flu hosp rate change,17,category,large_increase,0
2022-12-26,2 wk flu hosp rate change,18,category,large_decrease,0.724950804
2022-12-26,2 wk flu hosp rate change,18,category,decrease,0.164084211
2022-12-26,2 wk flu hosp rate change,18,category,stable,0.110964985
2022-12-26,2 wk flu hosp rate change,18,category,increase,0
2022-12-26,2 wk flu hosp rate change,18,category,large_increase,0
2022-12-26,2 wk flu hosp rate change,19,category,large_decrease,0.600598611
2022-12-26,2 wk flu hosp rate change,19,category,decrease,0.138010935
2022-12-26,2 wk flu hosp rate change,19,category,stable,0.165993503
2022-12-26,2 wk flu hosp rate change,19,category,increase,0.041369779
2022-12-26,2 wk flu hosp rate change,19,category,large_increase,0.054027171
2022-12-26,2 wk flu hosp rate change,20,category,large_decrease,0.350421916
2022-12-26,2 wk flu hosp rate change,20,category,decrease,0.385009279
2022-12-26,2 wk flu hosp rate change,20,category,stable,0.249522324
2022-12-26,2 wk flu hosp rate change,20,category,increase,0.01504648
2022-12-26,2 wk flu hosp rate change,20,category,large_increase,0
2022-12-26,2 wk flu hosp rate change,21,category,large_decrease,0.739060895
2022-12-26,2 wk flu hosp rate change,21,category,decrease,0.155367072
2022-12-26,2 wk flu hosp rate change,21,category,stable,0.091870248
2022-12-26,2 wk flu hosp rate change,21,category,increase,0.013701785
2022-12-26,2 wk flu hosp rate change,21,category,large_increase,0
2022-12-26,2 wk flu hosp rate change,22,category,large_decrease,0.01938512
2022-12-26,2 wk flu hosp rate change,22,category,decrease,0.288625816
2022-12-26,2 wk flu hosp rate change,22,category,stable,0.654773197
2022-12-26,2 wk flu hosp rate change,22,category,increase,0.037215867
