,forecast_date,target,location,type,type_id,value
0,2022-10-24,2 wk flu hosp rate change,US,category,large_decrease,0.0
1,2022-10-24,2 wk flu hosp rate change,US,category,decrease,0.0
2,2022-10-24,2 wk flu hosp rate change,US,category,stable,1.0
3,2022-10-24,2 wk flu hosp rate change,US,category,increase,0.0
4,2022-10-24,2 wk flu hosp rate change,US,category,large_increase,0.0
5,2022-10-24,2 wk flu hosp rate change,01,category,large_decrease,0.02268044580744293
6,2022-10-24,2 wk flu hosp rate change,01,category,decrease,0.20925133282030864
7,2022-10-24,2 wk flu hosp rate change,01,category,stable,0.7326450148921325
8,2022-10-24,2 wk flu hosp rate change,01,category,increase,0.035423206480115994
9,2022-10-24,2 wk flu hosp rate change,01,category,large_increase,0.0
10,2022-10-24,2 wk flu hosp rate change,02,category,large_decrease,0.0
11,2022-10-24,2 wk flu hosp rate change,02,category,decrease,0.0
12,2022-10-24,2 wk flu hosp rate change,02,category,stable,1.0
13,2022-10-24,2 wk flu hosp rate change,02,category,increase,0.0
14,2022-10-24,2 wk flu hosp rate change,02,category,large_increase,0.0
15,2022-10-24,2 wk flu hosp rate change,04,category,large_decrease,0.0
16,2022-10-24,2 wk flu hosp rate change,04,category,decrease,0.0
17,2022-10-24,2 wk flu hosp rate change,04,category,stable,0.9796128555235333
18,2022-10-24,2 wk flu hosp rate change,04,category,increase,0.02038714447646675
19,2022-10-24,2 wk flu hosp rate change,04,category,large_increase,0.0
20,2022-10-24,2 wk flu hosp rate change,05,category,large_decrease,0.0
21,2022-10-24,2 wk flu hosp rate change,05,category,decrease,0.15549879989036502
22,2022-10-24,2 wk flu hosp rate change,05,category,stable,0.819731699812893
23,2022-10-24,2 wk flu hosp rate change,05,category,increase,0.024769500296742082
24,2022-10-24,2 wk flu hosp rate change,05,category,large_increase,0.0
25,2022-10-24,2 wk flu hosp rate change,06,category,large_decrease,0.0
26,2022-10-24,2 wk flu hosp rate change,06,category,decrease,0.0
27,2022-10-24,2 wk flu hosp rate change,06,category,stable,0.9710739966152884
28,2022-10-24,2 wk flu hosp rate change,06,category,increase,0.02892600338471163
29,2022-10-24,2 wk flu hosp rate change,06,category,large_increase,0.0
30,2022-10-24,2 wk flu hosp rate change,08,category,large_decrease,0.0
31,2022-10-24,2 wk flu hosp rate change,08,category,decrease,0.0
32,2022-10-24,2 wk flu hosp rate change,08,category,stable,1.0
33,2022-10-24,2 wk flu hosp rate change,08,category,increase,0.0
34,2022-10-24,2 wk flu hosp rate change,08,category,large_increase,0.0
35,2022-10-24,2 wk flu hosp rate change,09,category,large_decrease,0.0
36,2022-10-24,2 wk flu hosp rate change,09,category,decrease,0.0
37,2022-10-24,2 wk flu hosp rate change,09,category,stable,1.0
38,2022-10-24,2 wk flu hosp rate change,09,category,increase,0.0
39,2022-10-24,2 wk flu hosp rate change,09,category,large_increase,0.0
40,2022-10-24,2 wk flu hosp rate change,10,category,large_decrease,0.0
41,2022-10-24,2 wk flu hosp rate change,10,category,decrease,0.0
42,2022-10-24,2 wk flu hosp rate change,10,category,stable,1.0
43,2022-10-24,2 wk flu hosp rate change,10,category,increase,0.0
44,2022-10-24,2 wk flu hosp rate change,10,category,large_increase,0.0
45,2022-10-24,2 wk flu hosp rate change,11,category,large_decrease,0.0
46,2022-10-24,2 wk flu hosp rate change,11,category,decrease,0.0
47,2022-10-24,2 wk flu hosp rate change,11,category,stable,1.0
48,2022-10-24,2 wk flu hosp rate change,11,category,increase,0.0
49,2022-10-24,2 wk flu hosp rate change,11,category,large_increase,0.0
50,2022-10-24,2 wk flu hosp rate change,13,category,large_decrease,0.0
51,2022-10-24,2 wk flu hosp rate change,13,category,decrease,0.014359067436460926
52,2022-10-24,2 wk flu hosp rate change,13,category,stable,0.9856409325635391
53,2022-10-24,2 wk flu hosp rate change,13,category,increase,0.0
54,2022-10-24,2 wk flu hosp rate change,13,category,large_increase,0.0
55,2022-10-24,2 wk flu hosp rate change,15,category,large_decrease,0.0
56,2022-10-24,2 wk flu hosp rate change,15,category,decrease,0.0
57,2022-10-24,2 wk flu hosp rate change,15,category,stable,1.0
58,2022-10-24,2 wk flu hosp rate change,15,category,increase,0.0
59,2022-10-24,2 wk flu hosp rate change,15,category,large_increase,0.0
60,2022-10-24,2 wk flu hosp rate change,16,category,large_decrease,0.0
61,2022-10-24,2 wk flu hosp rate change,16,category,decrease,0.0
62,2022-10-24,2 wk flu hosp rate change,16,category,stable,0.9558945412982165
63,2022-10-24,2 wk flu hosp rate change,16,category,increase,0.044105458701783486
64,2022-10-24,2 wk flu hosp rate change,16,category,large_increase,0.0
65,2022-10-24,2 wk flu hosp rate change,17,category,large_decrease,0.0
66,2022-10-24,2 wk flu hosp rate change,17,category,decrease,0.0
67,2022-10-24,2 wk flu hosp rate change,17,category,stable,0.9744639225045298
68,2022-10-24,2 wk flu hosp rate change,17,category,increase,0.025536077495470162
69,2022-10-24,2 wk flu hosp rate change,17,category,large_increase,0.0
70,2022-10-24,2 wk flu hosp rate change,18,category,large_decrease,0.0
71,2022-10-24,2 wk flu hosp rate change,18,category,decrease,0.030049795404099768
72,2022-10-24,2 wk flu hosp rate change,18,category,stable,0.949136075799441
73,2022-10-24,2 wk flu hosp rate change,18,category,increase,0.02081412879645922
74,2022-10-24,2 wk flu hosp rate change,18,category,large_increase,0.0
75,2022-10-24,2 wk flu hosp rate change,19,category,large_decrease,0.0
76,2022-10-24,2 wk flu hosp rate change,19,category,decrease,0.0
77,2022-10-24,2 wk flu hosp rate change,19,category,stable,1.0
78,2022-10-24,2 wk flu hosp rate change,19,category,increase,0.0
79,2022-10-24,2 wk flu hosp rate change,19,category,large_increase,0.0
80,2022-10-24,2 wk flu hosp rate change,20,category,large_decrease,0.0
81,2022-10-24,2 wk flu hosp rate change,20,category,decrease,0.0
82,2022-10-24,2 wk flu hosp rate change,20,category,stable,0.9780951595533439
83,2022-10-24,2 wk flu hosp rate change,20,category,increase,0.021904840446656103
84,2022-10-24,2 wk flu hosp rate change,20,category,large_increase,0.0
85,2022-10-24,2 wk flu hosp rate change,21,category,large_decrease,0.0
86,2022-10-24,2 wk flu hosp rate change,21,category,decrease,0.0
87,2022-10-24,2 wk flu hosp rate change,21,category,stable,0.9766157666351322
88,2022-10-24,2 wk flu hosp rate change,21,category,increase,0.02338423336486784
89,2022-10-24,2 wk flu hosp rate change,21,category,large_increase,0.0
90,2022-10-24,2 wk flu hosp rate change,22,category,large_decrease,0.0
91,2022-10-24,2 wk flu hosp rate change,22,category,decrease,0.033704698079599416
92,2022-10-24,2 wk flu hosp rate change,22,category,stable,0.9662953019204006
93,2022-10-24,2 wk flu hosp rate change,22,category,increase,0.0
94,2022-10-24,2 wk flu hosp rate change,22,category,large_increase,0.0
95,2022-10-24,2 wk flu hosp rate change,23,category,large_decrease,0.0
96,2022-10-24,2 wk flu hosp rate change,23,category,decrease,0.0
97,2022-10-24,2 wk flu hosp rate change,23,category,stable,1.0
98,2022-10-24,2 wk flu hosp rate change,23,category,increase,0.0
99,2022-10-24,2 wk flu hosp rate change,23,category,large_increase,0.0
100,2022-10-24,2 wk flu hosp rate change,24,category,large_decrease,0.0
101,2022-10-24,2 wk flu hosp rate change,24,category,decrease,0.0
102,2022-10-24,2 wk flu hosp rate change,24,category,stable,1.0
103,2022-10-24,2 wk flu hosp rate change,24,category,increase,0.0
104,2022-10-24,2 wk flu hosp rate change,24,category,large_increase,0.0
105,2022-10-24,2 wk flu hosp rate change,25,category,large_decrease,0.0
106,2022-10-24,2 wk flu hosp rate change,25,category,decrease,0.0
107,2022-10-24,2 wk flu hosp rate change,25,category,stable,1.0
108,2022-10-24,2 wk flu hosp rate change,25,category,increase,0.0
109,2022-10-24,2 wk flu hosp rate change,25,category,large_increase,0.0
110,2022-10-24,2 wk flu hosp rate change,26,category,large_decrease,0.0
111,2022-10-24,2 wk flu hosp rate change,26,category,decrease,0.0
112,2022-10-24,2 wk flu hosp rate change,26,category,stable,0.9544959625150967
113,2022-10-24,2 wk flu hosp rate change,26,category,increase,0.045504037484903295
114,2022-10-24,2 wk flu hosp rate change,26,category,large_increase,0.0
115,2022-10-24,2 wk flu hosp rate change,27,category,large_decrease,0.0
116,2022-10-24,2 wk flu hosp rate change,27,category,decrease,0.0
117,2022-10-24,2 wk flu hosp rate change,27,category,stable,0.9088740587803276
118,2022-10-24,2 wk flu hosp rate change,27,category,increase,0.0911259412196724
119,2022-10-24,2 wk flu hosp rate change,27,category,large_increase,0.0
120,2022-10-24,2 wk flu hosp rate change,28,category,large_decrease,0.015373855501370515
121,2022-10-24,2 wk flu hosp rate change,28,category,decrease,0.32354024199950143
122,2022-10-24,2 wk flu hosp rate change,28,category,stable,0.661085902499128
123,2022-10-24,2 wk flu hosp rate change,28,category,increase,0.0
124,2022-10-24,2 wk flu hosp rate change,28,category,large_increase,0.0
125,2022-10-24,2 wk flu hosp rate change,29,category,large_decrease,0.0
126,2022-10-24,2 wk flu hosp rate change,29,category,decrease,0.0
127,2022-10-24,2 wk flu hosp rate change,29,category,stable,0.9701722094435105
128,2022-10-24,2 wk flu hosp rate change,29,category,increase,0.029827790556489577
129,2022-10-24,2 wk flu hosp rate change,29,category,large_increase,0.0
130,2022-10-24,2 wk flu hosp rate change,30,category,large_decrease,0.0
131,2022-10-24,2 wk flu hosp rate change,30,category,decrease,0.0
132,2022-10-24,2 wk flu hosp rate change,30,category,stable,1.0
133,2022-10-24,2 wk flu hosp rate change,30,category,increase,0.0
134,2022-10-24,2 wk flu hosp rate change,30,category,large_increase,0.0
135,2022-10-24,2 wk flu hosp rate change,31,category,large_decrease,0.0
136,2022-10-24,2 wk flu hosp rate change,31,category,decrease,0.0
137,2022-10-24,2 wk flu hosp rate change,31,category,stable,1.0
138,2022-10-24,2 wk flu hosp rate change,31,category,increase,0.0
139,2022-10-24,2 wk flu hosp rate change,31,category,large_increase,0.0
140,2022-10-24,2 wk flu hosp rate change,32,category,large_decrease,0.0
141,2022-10-24,2 wk flu hosp rate change,32,category,decrease,0.0
142,2022-10-24,2 wk flu hosp rate change,32,category,stable,0.9734631077119374
143,2022-10-24,2 wk flu hosp rate change,32,category,increase,0.026536892288062535
144,2022-10-24,2 wk flu hosp rate change,32,category,large_increase,0.0
145,2022-10-24,2 wk flu hosp rate change,33,category,large_decrease,0.0
146,2022-10-24,2 wk flu hosp rate change,33,category,decrease,0.0
147,2022-10-24,2 wk flu hosp rate change,33,category,stable,1.0
148,2022-10-24,2 wk flu hosp rate change,33,category,increase,0.0
149,2022-10-24,2 wk flu hosp rate change,33,category,large_increase,0.0
150,2022-10-24,2 wk flu hosp rate change,34,category,large_decrease,0.0
151,2022-10-24,2 wk flu hosp rate change,34,category,decrease,0.0
152,2022-10-24,2 wk flu hosp rate change,34,category,stable,1.0
153,2022-10-24,2 wk flu hosp rate change,34,category,increase,0.0
154,2022-10-24,2 wk flu hosp rate change,34,category,large_increase,0.0
155,2022-10-24,2 wk flu hosp rate change,35,category,large_decrease,0.0
156,2022-10-24,2 wk flu hosp rate change,35,category,decrease,0.07962901419375795
157,2022-10-24,2 wk flu hosp rate change,35,category,stable,0.9203709858062421
158,2022-10-24,2 wk flu hosp rate change,35,category,increase,0.0
159,2022-10-24,2 wk flu hosp rate change,35,category,large_increase,0.0
160,2022-10-24,2 wk flu hosp rate change,36,category,large_decrease,0.0
161,2022-10-24,2 wk flu hosp rate change,36,category,decrease,0.0
162,2022-10-24,2 wk flu hosp rate change,36,category,stable,1.0
163,2022-10-24,2 wk flu hosp rate change,36,category,increase,0.0
164,2022-10-24,2 wk flu hosp rate change,36,category,large_increase,0.0
165,2022-10-24,2 wk flu hosp rate change,37,category,large_decrease,0.0
166,2022-10-24,2 wk flu hosp rate change,37,category,decrease,0.0
167,2022-10-24,2 wk flu hosp rate change,37,category,stable,0.9634953038415502
168,2022-10-24,2 wk flu hosp rate change,37,category,increase,0.03650469615844973
169,2022-10-24,2 wk flu hosp rate change,37,category,large_increase,0.0
170,2022-10-24,2 wk flu hosp rate change,38,category,large_decrease,0.0
171,2022-10-24,2 wk flu hosp rate change,38,category,decrease,0.0
172,2022-10-24,2 wk flu hosp rate change,38,category,stable,1.0
173,2022-10-24,2 wk flu hosp rate change,38,category,increase,0.0
174,2022-10-24,2 wk flu hosp rate change,38,category,large_increase,0.0
175,2022-10-24,2 wk flu hosp rate change,39,category,large_decrease,0.0
176,2022-10-24,2 wk flu hosp rate change,39,category,decrease,0.0
177,2022-10-24,2 wk flu hosp rate change,39,category,stable,0.8634903315401149
178,2022-10-24,2 wk flu hosp rate change,39,category,increase,0.13650966845988513
179,2022-10-24,2 wk flu hosp rate change,39,category,large_increase,0.0
180,2022-10-24,2 wk flu hosp rate change,40,category,large_decrease,0.0
181,2022-10-24,2 wk flu hosp rate change,40,category,decrease,0.0
182,2022-10-24,2 wk flu hosp rate change,40,category,stable,0.9871135736809139
183,2022-10-24,2 wk flu hosp rate change,40,category,increase,0.01288642631908615
184,2022-10-24,2 wk flu hosp rate change,40,category,large_increase,0.0
185,2022-10-24,2 wk flu hosp rate change,41,category,large_decrease,0.0
186,2022-10-24,2 wk flu hosp rate change,41,category,decrease,0.0
187,2022-10-24,2 wk flu hosp rate change,41,category,stable,0.9527876727616781
188,2022-10-24,2 wk flu hosp rate change,41,category,increase,0.04721232723832196
189,2022-10-24,2 wk flu hosp rate change,41,category,large_increase,0.0
190,2022-10-24,2 wk flu hosp rate change,42,category,large_decrease,0.0
191,2022-10-24,2 wk flu hosp rate change,42,category,decrease,0.0
192,2022-10-24,2 wk flu hosp rate change,42,category,stable,0.9103693153925364
193,2022-10-24,2 wk flu hosp rate change,42,category,increase,0.08963068460746361
194,2022-10-24,2 wk flu hosp rate change,42,category,large_increase,0.0
195,2022-10-24,2 wk flu hosp rate change,44,category,large_decrease,0.0
196,2022-10-24,2 wk flu hosp rate change,44,category,decrease,0.0
197,2022-10-24,2 wk flu hosp rate change,44,category,stable,1.0
198,2022-10-24,2 wk flu hosp rate change,44,category,increase,0.0
199,2022-10-24,2 wk flu hosp rate change,44,category,large_increase,0.0
200,2022-10-24,2 wk flu hosp rate change,45,category,large_decrease,0.0
201,2022-10-24,2 wk flu hosp rate change,45,category,decrease,0.011015847984497847
202,2022-10-24,2 wk flu hosp rate change,45,category,stable,0.9889841520155022
203,2022-10-24,2 wk flu hosp rate change,45,category,increase,0.0
204,2022-10-24,2 wk flu hosp rate change,45,category,large_increase,0.0
205,2022-10-24,2 wk flu hosp rate change,46,category,large_decrease,0.0
206,2022-10-24,2 wk flu hosp rate change,46,category,decrease,0.0
207,2022-10-24,2 wk flu hosp rate change,46,category,stable,1.0
208,2022-10-24,2 wk flu hosp rate change,46,category,increase,0.0
209,2022-10-24,2 wk flu hosp rate change,46,category,large_increase,0.0
210,2022-10-24,2 wk flu hosp rate change,47,category,large_decrease,0.0
211,2022-10-24,2 wk flu hosp rate change,47,category,decrease,0.0
212,2022-10-24,2 wk flu hosp rate change,47,category,stable,1.0
213,2022-10-24,2 wk flu hosp rate change,47,category,increase,0.0
214,2022-10-24,2 wk flu hosp rate change,47,category,large_increase,0.0
215,2022-10-24,2 wk flu hosp rate change,48,category,large_decrease,0.0
216,2022-10-24,2 wk flu hosp rate change,48,category,decrease,0.0269238777101513
217,2022-10-24,2 wk flu hosp rate change,48,category,stable,0.9730761222898487
218,2022-10-24,2 wk flu hosp rate change,48,category,increase,0.0
219,2022-10-24,2 wk flu hosp rate change,48,category,large_increase,0.0
220,2022-10-24,2 wk flu hosp rate change,49,category,large_decrease,0.0
221,2022-10-24,2 wk flu hosp rate change,49,category,decrease,0.0
222,2022-10-24,2 wk flu hosp rate change,49,category,stable,1.0
223,2022-10-24,2 wk flu hosp rate change,49,category,increase,0.0
224,2022-10-24,2 wk flu hosp rate change,49,category,large_increase,0.0
225,2022-10-24,2 wk flu hosp rate change,50,category,large_decrease,0.0
226,2022-10-24,2 wk flu hosp rate change,50,category,decrease,0.0
227,2022-10-24,2 wk flu hosp rate change,50,category,stable,1.0
228,2022-10-24,2 wk flu hosp rate change,50,category,increase,0.0
229,2022-10-24,2 wk flu hosp rate change,50,category,large_increase,0.0
230,2022-10-24,2 wk flu hosp rate change,51,category,large_decrease,0.0
231,2022-10-24,2 wk flu hosp rate change,51,category,decrease,0.0
232,2022-10-24,2 wk flu hosp rate change,51,category,stable,1.0
233,2022-10-24,2 wk flu hosp rate change,51,category,increase,0.0
234,2022-10-24,2 wk flu hosp rate change,51,category,large_increase,0.0
235,2022-10-24,2 wk flu hosp rate change,53,category,large_decrease,0.0
236,2022-10-24,2 wk flu hosp rate change,53,category,decrease,0.0
237,2022-10-24,2 wk flu hosp rate change,53,category,stable,0.9561786430596282
238,2022-10-24,2 wk flu hosp rate change,53,category,increase,0.04382135694037178
239,2022-10-24,2 wk flu hosp rate change,53,category,large_increase,0.0
240,2022-10-24,2 wk flu hosp rate change,54,category,large_decrease,0.0
241,2022-10-24,2 wk flu hosp rate change,54,category,decrease,0.035171672399367096
242,2022-10-24,2 wk flu hosp rate change,54,category,stable,0.9415476909291115
243,2022-10-24,2 wk flu hosp rate change,54,category,increase,0.023280636671521426
244,2022-10-24,2 wk flu hosp rate change,54,category,large_increase,0.0
245,2022-10-24,2 wk flu hosp rate change,55,category,large_decrease,0.0
246,2022-10-24,2 wk flu hosp rate change,55,category,decrease,0.0
247,2022-10-24,2 wk flu hosp rate change,55,category,stable,0.9359902624451754
248,2022-10-24,2 wk flu hosp rate change,55,category,increase,0.06400973755482463
249,2022-10-24,2 wk flu hosp rate change,55,category,large_increase,0.0
250,2022-10-24,2 wk flu hosp rate change,56,category,large_decrease,0.0
251,2022-10-24,2 wk flu hosp rate change,56,category,decrease,0.0
252,2022-10-24,2 wk flu hosp rate change,56,category,stable,1.0
253,2022-10-24,2 wk flu hosp rate change,56,category,increase,0.0
254,2022-10-24,2 wk flu hosp rate change,56,category,large_increase,0.0
