forecast_date,target,location,type,type_id,value
2023-01-30,2 wk flu hosp rate change,US,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,US,category,decrease,0
2023-01-30,2 wk flu hosp rate change,US,category,stable,1
2023-01-30,2 wk flu hosp rate change,US,category,increase,0
2023-01-30,2 wk flu hosp rate change,US,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,1,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,1,category,decrease,0
2023-01-30,2 wk flu hosp rate change,1,category,stable,1
2023-01-30,2 wk flu hosp rate change,1,category,increase,0
2023-01-30,2 wk flu hosp rate change,1,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,2,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,2,category,decrease,0
2023-01-30,2 wk flu hosp rate change,2,category,stable,0.85
2023-01-30,2 wk flu hosp rate change,2,category,increase,0
2023-01-30,2 wk flu hosp rate change,2,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,4,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,4,category,decrease,0
2023-01-30,2 wk flu hosp rate change,4,category,stable,0.975955352
2023-01-30,2 wk flu hosp rate change,4,category,increase,0.024044648
2023-01-30,2 wk flu hosp rate change,4,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,5,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,5,category,decrease,0
2023-01-30,2 wk flu hosp rate change,5,category,stable,0.942996045
2023-01-30,2 wk flu hosp rate change,5,category,increase,0.057003955
2023-01-30,2 wk flu hosp rate change,5,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,6,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,6,category,decrease,0
2023-01-30,2 wk flu hosp rate change,6,category,stable,1
2023-01-30,2 wk flu hosp rate change,6,category,increase,0
2023-01-30,2 wk flu hosp rate change,6,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,8,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,8,category,decrease,0
2023-01-30,2 wk flu hosp rate change,8,category,stable,0.967401568
2023-01-30,2 wk flu hosp rate change,8,category,increase,0.032598432
2023-01-30,2 wk flu hosp rate change,8,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,9,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,9,category,decrease,0
2023-01-30,2 wk flu hosp rate change,9,category,stable,1
2023-01-30,2 wk flu hosp rate change,9,category,increase,0
2023-01-30,2 wk flu hosp rate change,9,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,10,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,10,category,decrease,0
2023-01-30,2 wk flu hosp rate change,10,category,stable,1
2023-01-30,2 wk flu hosp rate change,10,category,increase,0
2023-01-30,2 wk flu hosp rate change,10,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,11,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,11,category,decrease,0
2023-01-30,2 wk flu hosp rate change,11,category,stable,1
2023-01-30,2 wk flu hosp rate change,11,category,increase,0
2023-01-30,2 wk flu hosp rate change,11,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,12,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,12,category,decrease,0.022865059
2023-01-30,2 wk flu hosp rate change,12,category,stable,0.960201365
2023-01-30,2 wk flu hosp rate change,12,category,increase,0.016933576
2023-01-30,2 wk flu hosp rate change,12,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,13,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,13,category,decrease,0
2023-01-30,2 wk flu hosp rate change,13,category,stable,0.977306564
2023-01-30,2 wk flu hosp rate change,13,category,increase,0.022693436
2023-01-30,2 wk flu hosp rate change,13,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,15,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,15,category,decrease,0
2023-01-30,2 wk flu hosp rate change,15,category,stable,1
2023-01-30,2 wk flu hosp rate change,15,category,increase,0
2023-01-30,2 wk flu hosp rate change,15,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,16,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,16,category,decrease,0
2023-01-30,2 wk flu hosp rate change,16,category,stable,0.976331278
2023-01-30,2 wk flu hosp rate change,16,category,increase,0.023668722
2023-01-30,2 wk flu hosp rate change,16,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,17,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,17,category,decrease,0
2023-01-30,2 wk flu hosp rate change,17,category,stable,1
2023-01-30,2 wk flu hosp rate change,17,category,increase,0
2023-01-30,2 wk flu hosp rate change,17,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,18,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,18,category,decrease,0
2023-01-30,2 wk flu hosp rate change,18,category,stable,0.966358242
2023-01-30,2 wk flu hosp rate change,18,category,increase,0.033641758
2023-01-30,2 wk flu hosp rate change,18,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,19,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,19,category,decrease,0.443374254
2023-01-30,2 wk flu hosp rate change,19,category,stable,0.556625746
2023-01-30,2 wk flu hosp rate change,19,category,increase,0
2023-01-30,2 wk flu hosp rate change,19,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,20,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,20,category,decrease,0
2023-01-30,2 wk flu hosp rate change,20,category,stable,1
2023-01-30,2 wk flu hosp rate change,20,category,increase,0
2023-01-30,2 wk flu hosp rate change,20,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,21,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,21,category,decrease,0
2023-01-30,2 wk flu hosp rate change,21,category,stable,0.951265411
2023-01-30,2 wk flu hosp rate change,21,category,increase,0.048734589
2023-01-30,2 wk flu hosp rate change,21,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,22,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,22,category,decrease,0
2023-01-30,2 wk flu hosp rate change,22,category,stable,1
2023-01-30,2 wk flu hosp rate change,22,category,increase,0
2023-01-30,2 wk flu hosp rate change,22,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,23,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,23,category,decrease,0
2023-01-30,2 wk flu hosp rate change,23,category,stable,1
2023-01-30,2 wk flu hosp rate change,23,category,increase,0
2023-01-30,2 wk flu hosp rate change,23,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,24,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,24,category,decrease,0
2023-01-30,2 wk flu hosp rate change,24,category,stable,0.98067412
2023-01-30,2 wk flu hosp rate change,24,category,increase,0.01932588
2023-01-30,2 wk flu hosp rate change,24,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,25,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,25,category,decrease,0
2023-01-30,2 wk flu hosp rate change,25,category,stable,1
2023-01-30,2 wk flu hosp rate change,25,category,increase,0
2023-01-30,2 wk flu hosp rate change,25,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,26,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,26,category,decrease,0
2023-01-30,2 wk flu hosp rate change,26,category,stable,1
2023-01-30,2 wk flu hosp rate change,26,category,increase,0
2023-01-30,2 wk flu hosp rate change,26,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,27,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,27,category,decrease,0
2023-01-30,2 wk flu hosp rate change,27,category,stable,0.933101346
2023-01-30,2 wk flu hosp rate change,27,category,increase,0.056898654
2023-01-30,2 wk flu hosp rate change,27,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,28,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,28,category,decrease,0
2023-01-30,2 wk flu hosp rate change,28,category,stable,0.975976965
2023-01-30,2 wk flu hosp rate change,28,category,increase,0.024023035
2023-01-30,2 wk flu hosp rate change,28,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,29,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,29,category,decrease,0
2023-01-30,2 wk flu hosp rate change,29,category,stable,0.977439356
2023-01-30,2 wk flu hosp rate change,29,category,increase,0.022560644
2023-01-30,2 wk flu hosp rate change,29,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,30,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,30,category,decrease,0
2023-01-30,2 wk flu hosp rate change,30,category,stable,0.98003011
2023-01-30,2 wk flu hosp rate change,30,category,increase,0.01996989
2023-01-30,2 wk flu hosp rate change,30,category,large_increase,0
2023-01-30,2 wk flu hosp rate change,31,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,31,category,decrease,0
2023-01-30,2 wk flu hosp rate change,31,category,stable,0.916170025
2023-01-30,2 wk flu hosp rate change,31,category,increase,0.068126212
2023-01-30,2 wk flu hosp rate change,31,category,large_increase,0.015703764
2023-01-30,2 wk flu hosp rate change,32,category,large_decrease,0
2023-01-30,2 wk flu hosp rate change,32,category,decrease,0
