"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.01","1113.28272593463"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.025","1222.36008272741"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.05","1337.55642916892"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.1","1456.34931312577"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.15","1549.66378247503"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.2","1614.85372338035"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.25","1673.38039989179"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.3","1721.80274270073"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.35","1770.42664723666"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.4","1818.25764166457"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.45","1863.26861606756"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.5","1907.9353253847"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.55","1955.7503792303"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.6","1998.02511473094"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.65","2044.88841779943"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.7","2092.34392863702"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.75","2148.06298673765"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.8","2209.35658110955"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.85","2281.13366768424"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.9","2370.03508500611"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.95","2502.80255693905"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.975","2624.84478761975"
"2022-02-28","1 wk ahead inc flu hosp","2022-03-05","US","quantile","0.99","2756.86298013811"
