"forecast_date","target","target_end_date","location","type","quantile","value"
2022-01-10,"1 week(s) ahead",2022-01-16,"US","point","NA","330, 361, 417, 441, 451, 482, 473"
2022-01-17,"2 week(s) ahead",2022-01-23,"US","point","NA","587, 599, 626, 596, 565, 515, 478"
2022-01-24,"3 week(s) ahead",2022-01-30,"US","point","NA","487, 527, 547, 566, 431, 317, 225"
2022-01-31,"4 week(s) ahead",2022-02-06,"US","point","NA","213, 261, 354, 311, 242, 318, 379"
2022-01-10,"1 week(s) ahead",2022-01-16,"AL,KY,MS,TN","point","NA","4, 1, 3, 3, 1, 3, 3"
2022-01-17,"2 week(s) ahead",2022-01-23,"AL,KY,MS,TN","point","NA","1, 1, 2, 2, 0, 1, 1"
2022-01-24,"3 week(s) ahead",2022-01-30,"AL,KY,MS,TN","point","NA","3, 2, 1, 4, 2, 1, 0"
2022-01-31,"4 week(s) ahead",2022-02-06,"AL,KY,MS,TN","point","NA","0, 0, 0, 0, 0, 1, 2"
2022-01-10,"1 week(s) ahead",2022-01-16,"AK,CA,HI,OR,WA","point","NA","0, 1, 8, 0, 2, 11, 0"
2022-01-17,"2 week(s) ahead",2022-01-23,"AK,CA,HI,OR,WA","point","NA","2, 9, 0, 1, 9, 1, 6"
2022-01-24,"3 week(s) ahead",2022-01-30,"AK,CA,HI,OR,WA","point","NA","9, 5, 12, 14, 10, 18, 15"
2022-01-31,"4 week(s) ahead",2022-02-06,"AK,CA,HI,OR,WA","point","NA","7, 25, 24, 6, 31, 29, 17"
2022-01-10,"1 week(s) ahead",2022-01-16,"AZ,CO,ID,MT,NV,NM,UT,WY","point","NA","0, 0, 13, 0, 18, 38, 26"
2022-01-17,"2 week(s) ahead",2022-01-23,"AZ,CO,ID,MT,NV,NM,UT,WY","point","NA","36, 54, 14, 17, 36, 13, 14"
2022-01-24,"3 week(s) ahead",2022-01-30,"AZ,CO,ID,MT,NV,NM,UT,WY","point","NA","23, 0, 0, 30, 0, 3, 17"
2022-01-31,"4 week(s) ahead",2022-02-06,"AZ,CO,ID,MT,NV,NM,UT,WY","point","NA","0, 8, 25, 0, 9, 19, 0"
2022-01-10,"1 week(s) ahead",2022-01-16,"AR,LA,OK,TX","point","NA","29, 43, 29, 49, 42, 46, 38"
2022-01-17,"2 week(s) ahead",2022-01-23,"AR,LA,OK,TX","point","NA","48, 43, 49, 45, 49, 40, 46"
2022-01-24,"3 week(s) ahead",2022-01-30,"AR,LA,OK,TX","point","NA","47, 45, 50, 51, 52, 43, 49"
2022-01-31,"4 week(s) ahead",2022-02-06,"AR,LA,OK,TX","point","NA","50, 53, 48, 54, 42, 51, 47"
2022-01-10,"1 week(s) ahead",2022-01-16,"CT,ME,MA,NH,RI","point","NA","1, 7, 4, 2, 8, 5, 4"
2022-01-17,"2 week(s) ahead",2022-01-23,"CT,ME,MA,NH,RI","point","NA","8, 5, 2, 9, 3, 1, 9"
2022-01-24,"3 week(s) ahead",2022-01-30,"CT,ME,MA,NH,RI","point","NA","7, 1, 9, 4, 0, 8, 4"
2022-01-31,"4 week(s) ahead",2022-02-06,"CT,ME,MA,NH,RI","point","NA","0, 8, 6, 0, 17, 8, 1"
2022-01-10,"1 week(s) ahead",2022-01-16,"DE,FL,GA,MD,NC,SC,VA,WV","point","NA","29, 2, 30, 0, 28, 0, 31"
2022-01-17,"2 week(s) ahead",2022-01-23,"DE,FL,GA,MD,NC,SC,VA,WV","point","NA","0, 22, 5, 23, 0, 16, 2"
2022-01-24,"3 week(s) ahead",2022-01-30,"DE,FL,GA,MD,NC,SC,VA,WV","point","NA","16, 0, 10, 3, 3, 5, 3"
2022-01-31,"4 week(s) ahead",2022-02-06,"DE,FL,GA,MD,NC,SC,VA,WV","point","NA","6, 2, 6, 8, 1, 13, 3"
2022-01-10,"1 week(s) ahead",2022-01-16,"IL,IN,MI,OH,WI","point","NA","7, 18, 13, 10, 5, 31, 17"
2022-01-17,"2 week(s) ahead",2022-01-23,"IL,IN,MI,OH,WI","point","NA","1, 0, 10, 13, 1, 0, 19"
2022-01-24,"3 week(s) ahead",2022-01-30,"IL,IN,MI,OH,WI","point","NA","26, 27, 2, 12, 11, 6, 0"
2022-01-31,"4 week(s) ahead",2022-02-06,"IL,IN,MI,OH,WI","point","NA","0, 0, 0, 0, 0, 0, 0"
2022-01-10,"1 week(s) ahead",2022-01-16,"IA,KS,MN,MO,NE,ND,SD","point","NA","49, 4, 21, 13, 22, 76, 10"
2022-01-17,"2 week(s) ahead",2022-01-23,"IA,KS,MN,MO,NE,ND,SD","point","NA","42, 24, 34, 90, 21, 66, 41"
2022-01-24,"3 week(s) ahead",2022-01-30,"IA,KS,MN,MO,NE,ND,SD","point","NA","49, 114, 33, 82, 63, 69, 100"
2022-01-31,"4 week(s) ahead",2022-02-06,"IA,KS,MN,MO,NE,ND,SD","point","NA","41, 74, 74, 57, 95, 22, 49"
2022-01-10,"1 week(s) ahead",2022-01-16,"NJ,NY,PA","point","NA","26, 38, 33, 27, 20, 15, 23"
2022-01-17,"2 week(s) ahead",2022-01-23,"NJ,NY,PA","point","NA","26, 21, 17, 13, 10, 11, 15"
2022-01-24,"3 week(s) ahead",2022-01-30,"NJ,NY,PA","point","NA","16, 15, 17, 24, 37, 52, 59"
2022-01-31,"4 week(s) ahead",2022-02-06,"NJ,NY,PA","point","NA","81, 124, 126, 134, 154, 184, 189"
