forecast_date,target,target_end_date,location,type,quantile,value
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,point,NA,1.491829514503479
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.010,1.8912246005197606e-20
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.025,4.7280615009784135e-20
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.050,9.456123001742833e-20
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.100,1.8912246003057682e-19
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.150,2.8368369004586518e-19
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.200,3.836188126479386e-19
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.250,4.862408815434044e-19
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.300,5.888629504388702e-19
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.350,1.4732163369249918e-11
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.400,5.892865150516694e-11
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.450,1.0312513898380618e-10
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.500,1.4732162711972308e-10
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.550,7.110911412239191e-06
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.600,1.4221675519365808e-05
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.650,2.133243960997789e-05
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.700,0.0001750105053361034
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.750,0.0004019722109660506
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.800,0.0006289339275099342
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.850,1.0449024608242288
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.900,4.177269118081316
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.950,7.309635639190667
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.975,8.87581896781921
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,02,quantile,0.990,9.815528964996332
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,point,NA,1.5492732524871826
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.010,1.4462625906706423e-20
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.025,3.6156564762988124e-20
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.050,7.231312952345761e-20
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.100,1.4462625904187798e-19
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.150,2.1693938856281695e-19
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.200,3.1698354132444312e-19
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.250,4.308932057064127e-19
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.300,5.448028700883823e-19
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.350,1.4308810313407276e-11
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.400,5.7235239391401424e-11
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.450,1.0016166784865279e-10
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.500,1.430880969266468e-10
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.550,7.27252566050663e-06
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.600,1.4544908844982266e-05
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.650,2.181729141739198e-05
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.700,0.00020932056977471738
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.750,0.00048693927237764
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.800,0.0007645579986274249
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.850,1.0852485339390074
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.900,4.3381452243076675
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.950,7.591042137145989
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.975,9.217490482330318
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,02,quantile,0.990,10.193359489440912
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,point,NA,1.838708519935608
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.010,8.195694394426199e-21
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.025,2.0489235985330078e-20
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.050,4.0978471970169875e-20
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.100,8.195694393935919e-20
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.150,1.2293541590903875e-19
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.200,2.0538409416563633e-19
2022-10-17,3 wk ahead inc flu hosp,2022-11-05,02,quantile,0.250,3.085678884903898e-19
