target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-10-22,0.010,188.675,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.025,220.780,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.050,243.357,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.100,271.993,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.150,290.925,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.200,303.870,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.250,314.054,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.300,323.639,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.350,331.927,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.400,341.233,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.450,349.413,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.500,357.381,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.550,365.805,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.600,374.717,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.650,384.574,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.700,393.068,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.750,402.535,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.800,413.584,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.850,425.466,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.900,442.338,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.950,466.073,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.975,486.228,48,quantile,2022-10-17
1 wk ahead inc flu hosp,2022-10-22,0.990,516.231,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.010,138.538,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.025,164.320,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.050,193.959,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.100,223.366,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.150,241.821,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.200,256.476,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.250,268.267,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.300,281.108,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.350,291.127,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.400,300.358,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.450,310.651,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.500,321.048,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.550,330.241,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.600,338.984,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.650,349.870,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.700,360.988,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.750,371.745,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.800,384.787,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.850,398.765,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.900,415.291,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.950,446.928,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.975,475.775,48,quantile,2022-10-17
2 wk ahead inc flu hosp,2022-10-29,0.990,510.520,48,quantile,2022-10-17
3 wk ahead inc flu hosp,2022-11-05,0.010,150.679,48,quantile,2022-10-17
3 wk ahead inc flu hosp,2022-11-05,0.025,183.125,48,quantile,2022-10-17
3 wk ahead inc flu hosp,2022-11-05,0.050,207.621,48,quantile,2022-10-17
3 wk ahead inc flu hosp,2022-11-05,0.100,239.041,48,quantile,2022-10-17
