target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-12-03,0.010,1492.885,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.025,1527.586,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.050,1553.738,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.100,1587.343,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.150,1608.419,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.200,1626.104,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.250,1641.144,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.300,1653.426,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.350,1665.043,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.400,1675.341,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.450,1685.370,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.500,1695.940,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.550,1707.471,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.600,1717.194,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.650,1728.631,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.700,1740.845,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.750,1754.488,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.800,1770.478,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.850,1787.747,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.900,1811.669,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.950,1842.306,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.975,1870.314,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.990,1903.793,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.010,1789.897,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.025,1823.081,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.050,1850.520,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.100,1880.628,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.150,1902.808,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.200,1920.553,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.250,1934.639,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.300,1948.804,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.350,1960.767,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.400,1970.353,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.450,1980.779,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.500,1990.172,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.550,1999.489,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.600,2009.069,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.650,2020.033,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.700,2031.975,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.750,2043.510,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.800,2057.099,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.850,2073.101,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.900,2091.574,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.950,2122.848,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.975,2151.330,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.990,2189.665,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.010,2024.223,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.025,2060.435,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.050,2088.461,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.100,2120.346,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.150,2140.861,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.200,2157.049,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.250,2171.351,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.300,2184.626,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.350,2194.893,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.400,2207.167,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.450,2217.232,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.500,2229.501,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.550,2239.021,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.600,2249.403,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.650,2261.454,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.700,2271.822,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.750,2285.731,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.800,2302.056,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.850,2318.429,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.900,2339.874,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.950,2373.933,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.975,2403.606,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.990,2431.235,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.010,2231.762,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.025,2264.040,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.050,2291.889,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.100,2325.163,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.150,2346.536,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.200,2363.883,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.250,2376.958,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.300,2388.294,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.350,2400.551,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.400,2411.488,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.450,2421.728,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.500,2432.225,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.550,2445.126,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.600,2454.697,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.650,2465.865,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.700,2476.561,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.750,2489.444,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.800,2502.273,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.850,2517.538,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.900,2541.557,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.950,2571.565,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.975,2604.804,48,quantile,2022-11-28
4 wk ahead inc flu hosp,2022-12-24,0.990,2636.869,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.010,7.921,49,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.025,11.432,49,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.050,14.682,49,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.100,18.682,49,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.150,21.333,49,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.200,23.481,49,quantile,2022-11-28
