target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-12-17,0.010,1951.599,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.025,2004.630,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.050,2071.572,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.100,2146.758,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.150,2191.450,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.200,2227.434,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.250,2256.820,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.300,2284.667,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.350,2310.751,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.400,2333.734,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.450,2356.002,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.500,2377.953,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.550,2401.859,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.600,2423.166,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.650,2445.783,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.700,2472.332,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.750,2496.753,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.800,2527.146,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.850,2559.514,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.900,2602.533,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.950,2661.400,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.975,2711.722,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.990,2768.300,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.010,1807.845,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.025,1891.867,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.050,1943.748,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.100,2008.404,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.150,2048.492,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.200,2082.782,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.250,2109.967,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.300,2138.048,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.350,2159.474,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.400,2179.040,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.450,2201.088,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.500,2219.091,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.550,2239.975,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.600,2261.642,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.650,2283.344,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.700,2308.377,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.750,2335.196,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.800,2363.348,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.850,2399.059,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.900,2450.256,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.950,2513.516,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.975,2572.140,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.990,2652.604,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.010,1536.167,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.025,1621.614,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.050,1689.372,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.100,1773.486,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.150,1830.876,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.200,1871.569,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.250,1906.983,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.300,1939.660,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.350,1968.981,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.400,1998.108,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.450,2023.371,48,quantile,2022-12-12
