target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-10-29,0.010,345.396,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.025,372.264,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.050,397.742,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.100,425.170,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.150,442.032,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.200,457.526,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.250,468.867,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.300,480.593,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.350,491.056,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.400,501.154,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.450,510.730,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.500,519.753,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.550,529.275,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.600,538.295,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.650,546.760,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.700,556.925,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.750,568.196,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.800,578.508,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.850,592.245,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.900,610.507,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.950,634.507,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.975,660.943,48,quantile,2022-10-24
1 wk ahead inc flu hosp,2022-10-29,0.990,692.239,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.010,420.352,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.025,449.953,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.050,479.006,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.100,504.485,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.150,522.934,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.200,538.803,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.250,552.097,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.300,562.942,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.350,574.663,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.400,583.955,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.450,593.671,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.500,602.762,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.550,611.556,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.600,621.328,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.650,632.542,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.700,643.057,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.750,653.739,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.800,666.850,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.850,682.947,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.900,700.318,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.950,731.739,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.975,761.309,48,quantile,2022-10-24
2 wk ahead inc flu hosp,2022-11-05,0.990,792.796,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.010,511.153,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.025,541.828,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.050,567.162,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.100,597.699,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.150,618.147,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.200,633.748,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.250,646.377,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.300,657.728,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.350,668.553,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.400,679.708,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.450,689.068,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.500,698.981,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.550,709.573,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.600,719.485,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.650,730.382,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.700,740.526,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.750,752.599,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.800,765.506,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.850,780.698,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.900,800.914,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.950,828.419,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.975,852.342,48,quantile,2022-10-24
3 wk ahead inc flu hosp,2022-11-12,0.990,886.789,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.010,609.539,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.025,640.126,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.050,668.316,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.100,694.645,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.150,713.157,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.200,727.884,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.250,739.018,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.300,750.607,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.350,761.831,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.400,771.555,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.450,780.392,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.500,789.743,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.550,799.919,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.600,811.129,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.650,820.737,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.700,830.930,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.750,841.375,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.800,853.905,48,quantile,2022-10-24
4 wk ahead inc flu hosp,2022-11-19,0.850,868.490,48,quantile,2022-10-24
