target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-11-12,0.010,1038.963,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.025,1067.550,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.050,1093.466,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.100,1122.853,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.150,1141.888,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.200,1157.483,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.250,1170.612,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.300,1182.123,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.350,1192.813,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.400,1203.186,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.450,1212.841,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.500,1221.133,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.550,1230.516,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.600,1240.106,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.650,1249.353,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.700,1259.459,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.750,1270.519,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.800,1283.955,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.850,1297.523,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.900,1315.658,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.950,1346.403,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.975,1374.067,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.990,1400.225,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.010,1261.484,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.025,1292.331,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.050,1317.462,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.100,1347.580,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.150,1366.438,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.200,1380.250,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.250,1394.596,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.300,1405.910,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.350,1416.636,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.400,1426.290,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.450,1435.710,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.500,1445.371,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.550,1454.942,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.600,1465.279,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.650,1475.656,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.700,1486.850,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.750,1499.651,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.800,1512.298,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.850,1529.007,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.900,1550.737,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.950,1581.756,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.975,1611.428,48,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.990,1655.170,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.010,1501.983,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.025,1535.103,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.050,1561.777,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.100,1591.298,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.150,1608.285,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.200,1624.521,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.250,1638.642,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.300,1651.091,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.350,1661.532,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.400,1671.963,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.450,1682.012,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.500,1692.181,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.550,1701.754,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.600,1711.647,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.650,1721.158,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.700,1731.499,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.750,1743.860,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.800,1757.099,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.850,1773.527,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.900,1794.942,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.950,1825.571,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.975,1854.758,48,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.990,1884.917,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.010,1742.738,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.025,1774.585,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.050,1799.663,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.100,1827.424,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.150,1849.028,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.200,1864.219,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.250,1877.100,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.300,1888.500,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.350,1899.768,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.400,1911.041,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.450,1920.591,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.500,1929.268,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.550,1938.428,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.600,1948.622,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.650,1958.058,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.700,1969.920,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.750,1981.067,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.800,1993.627,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.850,2009.934,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.900,2032.675,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.950,2062.865,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.975,2084.270,48,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.990,2115.314,48,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.010,0.000,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.025,0.000,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.050,0.568,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.100,2.001,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.150,3.218,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.200,4.024,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.250,4.765,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.300,5.438,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.350,6.072,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.400,6.641,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.450,7.122,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.500,7.672,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.550,8.193,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.600,8.782,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.650,9.361,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.700,9.948,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.750,10.620,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.800,11.372,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.850,12.124,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.900,13.179,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.950,14.827,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.975,16.505,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.990,18.133,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.010,0.000,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.025,0.000,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.050,0.351,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.100,1.878,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.150,3.171,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.200,4.040,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.250,4.759,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.300,5.428,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.350,6.060,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.400,6.681,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.450,7.245,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.500,7.793,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.550,8.327,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.600,8.950,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.650,9.573,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.700,10.147,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.750,10.782,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.800,11.506,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.850,12.447,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.900,13.526,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.950,15.123,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.975,16.854,49,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.990,18.598,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.010,0.000,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.025,0.819,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.050,2.472,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.100,4.157,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.150,5.301,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.200,6.150,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.250,6.872,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.300,7.539,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.350,8.109,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.400,8.689,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.450,9.237,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.500,9.806,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.550,10.446,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.600,10.964,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.650,11.501,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.700,12.111,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.750,12.753,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.800,13.496,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.850,14.430,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.900,15.578,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.950,17.405,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.975,19.089,49,quantile,2022-11-07
3 wk ahead inc flu hosp,2022-11-26,0.990,20.743,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.010,0.464,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.025,2.278,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.050,3.668,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.100,5.535,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.150,6.662,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.200,7.510,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.250,8.263,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.300,8.879,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.350,9.521,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.400,10.118,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.450,10.708,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.500,11.200,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.550,11.703,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.600,12.257,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.650,12.912,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.700,13.512,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.750,14.182,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.800,14.961,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.850,15.823,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.900,16.812,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.950,18.473,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.975,20.039,49,quantile,2022-11-07
4 wk ahead inc flu hosp,2022-12-03,0.990,21.748,49,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.010,7799.016,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.025,7976.113,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.050,8134.334,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.100,8298.363,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.150,8399.667,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.200,8490.999,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.250,8561.544,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.300,8619.934,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.350,8681.426,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.400,8737.208,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.450,8788.317,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.500,8840.344,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.550,8892.850,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.600,8945.387,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.650,8999.645,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.700,9058.080,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.750,9121.135,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.800,9191.453,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.850,9277.434,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.900,9397.601,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.950,9565.187,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.975,9710.132,US,quantile,2022-11-07
1 wk ahead inc flu hosp,2022-11-12,0.990,9873.031,US,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.010,9632.142,US,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.025,9787.567,US,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.050,9951.046,US,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.100,10144.527,US,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.150,10260.589,US,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.200,10363.014,US,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.250,10448.044,US,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.300,10523.214,US,quantile,2022-11-07
2 wk ahead inc flu hosp,2022-11-19,0.350,10584.018,US,quantile,2022-11-07
