target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-12-24,0.010,1163.337,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.025,1235.074,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.050,1297.069,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.100,1362.151,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.150,1404.394,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.200,1439.203,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.250,1469.418,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.300,1494.450,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.350,1521.344,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.400,1544.907,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.450,1567.104,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.500,1589.688,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.550,1609.593,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.600,1631.502,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.650,1653.056,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.700,1679.780,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.750,1704.094,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.800,1736.577,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.850,1777.951,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.900,1822.829,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.950,1888.052,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.975,1942.367,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.990,2005.486,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.010,1453.863,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.025,1536.032,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.050,1604.126,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.100,1685.052,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.150,1735.461,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.200,1776.211,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.250,1811.391,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.300,1838.234,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.350,1867.405,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.400,1896.067,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.450,1924.520,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.500,1951.537,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.550,1974.964,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.600,2001.942,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.650,2028.801,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.700,2055.008,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.750,2083.381,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.800,2116.530,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.850,2155.994,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.900,2207.679,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.950,2285.039,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.975,2350.886,48,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.990,2419.036,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.010,1358.755,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.025,1430.783,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.050,1496.591,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.100,1572.611,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.150,1623.060,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.200,1658.558,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.250,1691.353,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.300,1718.089,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.350,1745.686,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.400,1769.802,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.450,1791.826,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.500,1812.394,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.550,1834.150,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.600,1857.709,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.650,1883.055,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.700,1911.286,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.750,1938.694,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.800,1969.658,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.850,2011.263,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.900,2062.616,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.950,2130.950,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.975,2205.147,48,quantile,2022-12-19
3 wk ahead inc flu hosp,2023-01-07,0.990,2274.707,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.010,1029.689,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.025,1147.779,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.050,1233.683,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.100,1329.073,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.150,1385.204,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.200,1437.915,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.250,1477.077,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.300,1513.153,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.350,1545.538,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.400,1575.723,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.450,1602.600,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.500,1630.376,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.550,1657.558,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.600,1682.830,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.650,1709.874,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.700,1739.706,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.750,1768.271,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.800,1803.205,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.850,1841.987,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.900,1896.450,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.950,1970.024,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.975,2034.982,48,quantile,2022-12-19
4 wk ahead inc flu hosp,2023-01-14,0.990,2103.141,48,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.010,17.844,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.025,22.268,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.050,25.836,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.100,30.774,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.150,33.930,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.200,36.244,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.250,38.265,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.300,40.183,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.350,41.635,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.400,43.285,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.450,44.823,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.500,46.460,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.550,47.769,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.600,49.351,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.650,50.927,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.700,52.671,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.750,54.543,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.800,56.621,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.850,58.769,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.900,61.825,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.950,66.568,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.975,69.874,49,quantile,2022-12-19
1 wk ahead inc flu hosp,2022-12-24,0.990,74.130,49,quantile,2022-12-19
2 wk ahead inc flu hosp,2022-12-31,0.010,39.694,49,quantile,2022-12-19
