forecast_date,target,target_end_date,quantile,type,location,value
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,,point,US,5552.735366499181
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.01,quantile,US,2233.856959685728
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.025,quantile,US,2465.360952011262
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.05,quantile,US,2731.378817013316
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.1,quantile,US,3115.6436994137043
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.15,quantile,US,3436.5284350796774
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.2,quantile,US,3733.6622693855065
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.25,quantile,US,4022.6105033953854
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.3,quantile,US,4311.889696641438
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.35,quantile,US,4607.9432925970705
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.4,quantile,US,4909.881686493531
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.45,quantile,US,5221.392018044329
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.5,quantile,US,5552.735366499181
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.55,quantile,US,5901.037529941336
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.6,quantile,US,6270.869660309482
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.65,quantile,US,6669.089382489156
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.7,quantile,US,7097.5523687676305
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.75,quantile,US,7574.609614248098
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.8,quantile,US,8120.20524736963
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.85,quantile,US,8749.834848255976
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.9,quantile,US,9559.18072406529
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.95,quantile,US,10706.75337933243
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.975,quantile,US,11616.001549793016
2023-01-16,1 wk ahead inc flu hosp,2023-01-21,0.99,quantile,US,12548.801985132875
2023-01-16,2 wk ahead inc flu hosp,2023-01-28,,point,US,4096.444003904072
2023-01-16,2 wk ahead inc flu hosp,2023-01-28,0.01,quantile,US,1580.623649537633
2023-01-16,2 wk ahead inc flu hosp,2023-01-28,0.025,quantile,US,1744.1883556856396
2023-01-16,2 wk ahead inc flu hosp,2023-01-28,0.05,quantile,US,1936.1950938709513
2023-01-16,2 wk ahead inc flu hosp,2023-01-28,0.1,quantile,US,2222.955948919408
2023-01-16,2 wk ahead inc flu hosp,2023-01-28,0.15,quantile,US,2461.6266750590353
2023-01-16,2 wk ahead inc flu hosp,2023-01-28,0.2,quantile,US,2683.290144793833
2023-01-16,2 wk ahead inc flu hosp,2023-01-28,0.25,quantile,US,2901.9076172569416
