forecast_date,target,target_end_date,quantile,type,location,value
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,,point,US,3148.9806948460878
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.01,quantile,US,2156.6520178860565
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.025,quantile,US,2283.6800087182464
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.05,quantile,US,2402.6527679457563
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.1,quantile,US,2544.630283606527
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.15,quantile,US,2647.3744702029453
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.2,quantile,US,2732.9096341928803
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.25,quantile,US,2809.9561201217216
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.3,quantile,US,2879.2885294973235
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.35,quantile,US,2947.6705432121335
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.4,quantile,US,3014.6349104775104
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.45,quantile,US,3081.226347404184
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.5,quantile,US,3148.9806948460878
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.55,quantile,US,3217.8122003420744
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.6,quantile,US,3290.9424789390646
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.65,quantile,US,3368.712923416487
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.7,quantile,US,3453.3788277252
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.75,quantile,US,3546.2881200016486
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.8,quantile,US,3652.869942077934
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.85,quantile,US,3780.6530124764968
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.9,quantile,US,3948.18927255968
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.95,quantile,US,4212.357411878236
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.975,quantile,US,4452.418696336071
2022-10-24,1 wk ahead inc flu hosp,2022-10-29,0.99,quantile,US,4733.581850613294
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,,point,US,4700.0990616231265
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.01,quantile,US,2748.1188258647067
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.025,quantile,US,2969.145013841635
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.05,quantile,US,3178.4355775993836
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.1,quantile,US,3441.912354343136
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.15,quantile,US,3639.107583544605
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.2,quantile,US,3809.2973363337173
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.25,quantile,US,3963.9982685534333
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.3,quantile,US,4112.516007370919
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.35,quantile,US,4259.071779560419
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.4,quantile,US,4402.705554876864
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.45,quantile,US,4548.984833572907
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.5,quantile,US,4700.0990616231265
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.55,quantile,US,4857.027377363723
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.6,quantile,US,5021.736473889182
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.65,quantile,US,5198.140720586987
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.7,quantile,US,5391.707597913332
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.75,quantile,US,5610.817665446189
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.8,quantile,US,5874.747705530985
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.85,quantile,US,6200.217705956523
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.9,quantile,US,6640.455461117411
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.95,quantile,US,7347.6103236050785
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.975,quantile,US,8021.593361112769
2022-10-24,2 wk ahead inc flu hosp,2022-11-05,0.99,quantile,US,8822.60794246104
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,,point,US,6696.18590124369
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.01,quantile,US,3266.0017802173384
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.025,quantile,US,3595.1270394941394
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.05,quantile,US,3930.8084359980003
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.1,quantile,US,4379.681476924531
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.15,quantile,US,4715.749478294613
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.2,quantile,US,5019.800801798165
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.25,quantile,US,5309.811932667938
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.3,quantile,US,5585.697912262836
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.35,quantile,US,5855.058657300414
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.4,quantile,US,6124.408040489272
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.45,quantile,US,6403.072196624781
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.5,quantile,US,6696.18590124369
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.55,quantile,US,7007.507288464999
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.6,quantile,US,7335.159067256821
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.65,quantile,US,7689.608667665475
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.7,quantile,US,8079.255817908671
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.75,quantile,US,8525.30699226211
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.8,quantile,US,9063.78577286095
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.85,quantile,US,9769.897825599308
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.9,quantile,US,10726.214492571147
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.95,quantile,US,12312.245060045298
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.975,quantile,US,13818.3922034193
2022-10-24,3 wk ahead inc flu hosp,2022-11-12,0.99,quantile,US,15681.602600693703
2022-10-24,4 wk ahead inc flu hosp,2022-11-19,,point,US,8316.417953595832
2022-10-24,4 wk ahead inc flu hosp,2022-11-19,0.01,quantile,US,3415.4239002843938
2022-10-24,4 wk ahead inc flu hosp,2022-11-19,0.025,quantile,US,3845.9957968309723
2022-10-24,4 wk ahead inc flu hosp,2022-11-19,0.05,quantile,US,4285.950718410839
2022-10-24,4 wk ahead inc flu hosp,2022-11-19,0.1,quantile,US,4907.891980946852
2022-10-24,4 wk ahead inc flu hosp,2022-11-19,0.15,quantile,US,5383.11615089463
2022-10-24,4 wk ahead inc flu hosp,2022-11-19,0.2,quantile,US,5814.502469297342
