forecast_date,target,target_end_date,quantile,type,location,value
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,,point,US,9054.451050269661
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.01,quantile,US,6974.933730716421
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.025,quantile,US,7236.4254802911955
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.05,quantile,US,7485.9618541436175
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.1,quantile,US,7788.490932537579
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.15,quantile,US,8006.956511193762
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.2,quantile,US,8188.416216043195
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.25,quantile,US,8349.336941260492
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.3,quantile,US,8497.74077312464
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.35,quantile,US,8640.365655687903
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.4,quantile,US,8779.529227434894
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.45,quantile,US,8917.329073703366
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.5,quantile,US,9054.451050269661
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.55,quantile,US,9196.490995299242
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.6,quantile,US,9343.128301488621
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.65,quantile,US,9498.076550511705
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.7,quantile,US,9670.514388137408
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.75,quantile,US,9850.684826564038
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.8,quantile,US,10060.790095034388
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.85,quantile,US,10300.65072468401
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.9,quantile,US,10619.168841155459
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.95,quantile,US,11097.083918454467
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.975,quantile,US,11520.409783097197
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.99,quantile,US,12015.360178687773
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,,point,US,11320.761078482645
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.01,quantile,US,7664.6042490591735
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.025,quantile,US,8099.576665322503
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.05,quantile,US,8517.316077785343
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.1,quantile,US,9037.425480193793
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.15,quantile,US,9425.344588993643
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.2,quantile,US,9747.45814844559
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.25,quantile,US,10038.11954666475
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.3,quantile,US,10302.63228379983
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.35,quantile,US,10557.300485234606
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.4,quantile,US,10809.94997344668
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.45,quantile,US,11061.34832948183
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.5,quantile,US,11320.761078482645
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.55,quantile,US,11585.638387364814
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.6,quantile,US,11863.39089014799
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.65,quantile,US,12160.790164470647
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.7,quantile,US,12482.215288624235
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.75,quantile,US,12842.784151669395
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.8,quantile,US,13257.088673867094
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.85,quantile,US,13749.736655452542
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.9,quantile,US,14394.638913094705
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.95,quantile,US,15396.32046846186
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.975,quantile,US,16308.982656896567
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.99,quantile,US,17418.705856277065
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,,point,US,13083.826063527707
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.01,quantile,US,7628.306746855863
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.025,quantile,US,8216.917569978375
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.05,quantile,US,8800.524385504075
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.1,quantile,US,9578.824616418853
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.15,quantile,US,10139.535429905429
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.2,quantile,US,10615.678220911564
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.25,quantile,US,11062.037403715118
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.3,quantile,US,11479.370123117438
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.35,quantile,US,11882.043131073307
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.4,quantile,US,12279.452779933972
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.45,quantile,US,12675.754931919384
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.5,quantile,US,13083.826063527707
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.55,quantile,US,13506.86353907496
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.6,quantile,US,13959.540706070675
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.65,quantile,US,14444.861748868438
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.7,quantile,US,14981.390044344327
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.75,quantile,US,15572.909304960045
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.8,quantile,US,16254.276486454492
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.85,quantile,US,17097.69590176685
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.9,quantile,US,18210.02901795494
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.95,quantile,US,19950.928827478943
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.975,quantile,US,21496.712417372382
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.99,quantile,US,23513.35369855518
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,,point,US,12800.19010334012
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.01,quantile,US,6460.865158012527
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.025,quantile,US,7069.309634698331
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.05,quantile,US,7717.339906276686
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.1,quantile,US,8571.758313203005
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.15,quantile,US,9221.682787453767
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.2,quantile,US,9798.420756552769
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.25,quantile,US,10330.505537106284
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.3,quantile,US,10834.533452955424
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.35,quantile,US,11323.719523453236
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.4,quantile,US,11809.872790426713
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.45,quantile,US,12300.74513278135
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.5,quantile,US,12800.19010334012
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.55,quantile,US,13321.105890631341
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.6,quantile,US,13880.745978679199
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.65,quantile,US,14498.604841540846
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.7,quantile,US,15178.489605087503
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.75,quantile,US,15936.525962015157
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.8,quantile,US,16840.533680352914
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.85,quantile,US,17912.643072326802
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.9,quantile,US,19354.90787984056
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.95,quantile,US,21664.311620022192
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.975,quantile,US,23690.807752806115
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.99,quantile,US,26364.803914707427
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,,point,01,530.3758896000768
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,,point,01,561.6025495661945
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,,point,01,478.4583570253535
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,,point,01,315.2958110898387
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.01,quantile,01,431.66988083848463
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.01,quantile,01,395.627753890656
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.01,quantile,01,292.6142323950724
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.01,quantile,01,172.12799847646676
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.025,quantile,01,444.8615436193186
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.025,quantile,01,418.1256617276711
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.025,quantile,01,314.9053843074849
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.025,quantile,01,186.7881948586944
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.05,quantile,01,456.92711608468016
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.05,quantile,01,436.671146958446
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.05,quantile,01,333.7425350474639
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.05,quantile,01,199.3006189920755
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.1,quantile,01,471.513898069314
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.1,quantile,01,458.9620983415275
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.1,quantile,01,358.0063370826974
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.1,quantile,01,219.26042582303424
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.15,quantile,01,481.542317702038
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.15,quantile,01,475.5864633169399
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.15,quantile,01,377.041469342522
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.15,quantile,01,234.2296052087532
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.2,quantile,01,489.79285555972206
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.2,quantile,01,490.9339801088781
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.2,quantile,01,393.0406378023652
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.2,quantile,01,247.29950562488887
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.25,quantile,01,497.63385195535386
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.25,quantile,01,503.4559628687461
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.25,quantile,01,408.91383326407754
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.25,quantile,01,258.8667865440576
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.3,quantile,01,505.0503517571897
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.3,quantile,01,516.1191531096363
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.3,quantile,01,423.52424563892794
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.3,quantile,01,270.1532650368387
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.35,quantile,01,511.42717199686336
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.35,quantile,01,527.6155648663523
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.35,quantile,01,436.8218091007273
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.35,quantile,01,281.3535477192452
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.4,quantile,01,517.7680925450513
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.4,quantile,01,538.8140330313312
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.4,quantile,01,450.0274598514246
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.4,quantile,01,292.11860968140167
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.45,quantile,01,524.0379445686508
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.45,quantile,01,550.127841747478
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.45,quantile,01,463.6763159555365
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.45,quantile,01,303.337684663602
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.5,quantile,01,530.3758896000768
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.5,quantile,01,561.6025495661945
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.5,quantile,01,478.4583570253535
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.5,quantile,01,315.2958110898387
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.55,quantile,01,536.2409684976133
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.55,quantile,01,573.0298865587722
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.55,quantile,01,493.3306100805463
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.55,quantile,01,328.25629484567395
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.6,quantile,01,543.0404022136124
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.6,quantile,01,584.9284412275538
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.6,quantile,01,508.22868514617926
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.6,quantile,01,341.98967668546555
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.65,quantile,01,549.3975821899834
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.65,quantile,01,598.0339961135035
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.65,quantile,01,524.8237373352785
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.65,quantile,01,356.1325013210796
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.7,quantile,01,556.6247539427337
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.7,quantile,01,610.3688806931627
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.7,quantile,01,540.604687274194
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.7,quantile,01,370.75352554559214
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.75,quantile,01,564.0486165436236
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.75,quantile,01,624.551017569501
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.75,quantile,01,559.1100674141162
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.75,quantile,01,386.8894580429028
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.8,quantile,01,573.2223794406767
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.8,quantile,01,640.1866341609233
2022-11-07,3 wk ahead inc flu hosp,2022-11-26,0.8,quantile,01,581.0102489694691
2022-11-07,4 wk ahead inc flu hosp,2022-12-03,0.8,quantile,01,406.34546946794063
2022-11-07,1 wk ahead inc flu hosp,2022-11-12,0.85,quantile,01,582.4518513917287
2022-11-07,2 wk ahead inc flu hosp,2022-11-19,0.85,quantile,01,659.3764459587574
