forecast_date,target,target_end_date,quantile,type,location,value
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,,point,US,3296.6869285851367
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.01,quantile,US,1793.422184361557
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.025,quantile,US,1911.7524611186993
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.05,quantile,US,2041.4890686595372
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.1,quantile,US,2229.258994155445
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.15,quantile,US,2386.810393141046
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.2,quantile,US,2522.465367420255
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.25,quantile,US,2654.1664853791835
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.3,quantile,US,2783.1303764337126
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.35,quantile,US,2909.969645427783
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.4,quantile,US,3037.085648674236
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.45,quantile,US,3164.2186407476306
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.5,quantile,US,3296.6869285851367
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.55,quantile,US,3437.0941892840347
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.6,quantile,US,3581.4630221089737
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.65,quantile,US,3735.86684124439
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.7,quantile,US,3902.6480851374918
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.75,quantile,US,4084.587244994487
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.8,quantile,US,4291.456913142544
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.85,quantile,US,4535.390898528267
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.9,quantile,US,4845.289416557489
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.95,quantile,US,5294.4558521099
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.975,quantile,US,5671.538827507203
2023-01-23,1 wk ahead inc flu hosp,2023-01-28,0.99,quantile,US,6065.493721043122
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,,point,US,2393.0395748065475
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.01,quantile,US,1320.935891682551
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.025,quantile,US,1400.804973351755
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.05,quantile,US,1487.0282597201779
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.1,quantile,US,1619.6554018187492
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.15,quantile,US,1728.2007626828936
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.2,quantile,US,1829.9490201789351
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.25,quantile,US,1924.9694535291057
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.3,quantile,US,2017.1080509596532
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.35,quantile,US,2107.8326687871145
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.4,quantile,US,2200.082773011864
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.45,quantile,US,2296.411526560327
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.5,quantile,US,2393.0395748065475
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.55,quantile,US,2495.726713064336
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.6,quantile,US,2604.9853254045465
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.65,quantile,US,2719.5565385917544
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.7,quantile,US,2844.915257747927
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.75,quantile,US,2988.9832467728097
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.8,quantile,US,3152.5860507055563
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.85,quantile,US,3351.0496002593504
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.9,quantile,US,3608.7790628231346
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.95,quantile,US,3986.611610712797
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.975,quantile,US,4319.41410175685
2023-01-23,2 wk ahead inc flu hosp,2023-02-04,0.99,quantile,US,4681.5740654088
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,,point,US,1779.454457227709
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.01,quantile,US,1021.6066869317779
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.025,quantile,US,1076.3523902992708
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.05,quantile,US,1138.8326434397861
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.1,quantile,US,1231.0540929110502
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.15,quantile,US,1307.5154398922043
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.2,quantile,US,1376.9900089022617
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.25,quantile,US,1442.9079407702598
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.3,quantile,US,1507.052544130868
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.35,quantile,US,1571.1781443896498
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.4,quantile,US,1637.7265398870757
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.45,quantile,US,1707.2982806431653
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.5,quantile,US,1779.454457227709
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.55,quantile,US,1853.4291831897954
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.6,quantile,US,1935.0519343521169
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.65,quantile,US,2025.9500470821656
2023-01-23,3 wk ahead inc flu hosp,2023-02-11,0.7,quantile,US,2124.397996317184
