forecast_date,target,target_end_date,quantile,type,location,value
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,,point,US,811.7
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.01,quantile,US,146.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.025,quantile,US,214.2
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.05,quantile,US,275.1
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.1,quantile,US,365.1
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.15,quantile,US,434.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.2,quantile,US,490.9
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.25,quantile,US,549.8
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.3,quantile,US,605.4
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.35,quantile,US,656.8
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.4,quantile,US,700.9
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.45,quantile,US,754.8
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.5,quantile,US,811.7
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.55,quantile,US,863.8
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.6,quantile,US,925.7
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.65,quantile,US,983.6
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.7,quantile,US,1056.3
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.75,quantile,US,1129.7
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.8,quantile,US,1226.2
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.85,quantile,US,1337.7
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.9,quantile,US,1480.8
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.95,quantile,US,1720.23
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.975,quantile,US,1941.23
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.99,quantile,US,2221.93
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,,point,US,778.7
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.01,quantile,US,138.5
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.025,quantile,US,202.2
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.05,quantile,US,266.1
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.1,quantile,US,350.1
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.15,quantile,US,411.5
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.2,quantile,US,474.4
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.25,quantile,US,530.3
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.3,quantile,US,576.9
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.35,quantile,US,631.3
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.4,quantile,US,672.4
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.45,quantile,US,721.8
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.5,quantile,US,778.7
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.55,quantile,US,830.8
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.6,quantile,US,888.2
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.65,quantile,US,947.6
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.7,quantile,US,1021.8
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.75,quantile,US,1092.2
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.8,quantile,US,1176.7
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.85,quantile,US,1285.2
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.9,quantile,US,1428.3
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.95,quantile,US,1658.73
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.975,quantile,US,1869.23
2023-05-15,2 wk ahead inc flu hosp,2023-05-27,0.99,quantile,US,2143.93
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,,point,US,745.7
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.01,quantile,US,132.5
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.025,quantile,US,196.2
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.05,quantile,US,254.1
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.1,quantile,US,332.1
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.15,quantile,US,398.0
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.2,quantile,US,454.9
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.25,quantile,US,507.8
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.3,quantile,US,554.4
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.35,quantile,US,604.3
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.4,quantile,US,648.4
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.45,quantile,US,694.8
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.5,quantile,US,745.7
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.55,quantile,US,805.3
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.6,quantile,US,858.2
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.65,quantile,US,910.1
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.7,quantile,US,981.3
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.75,quantile,US,1048.7
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.8,quantile,US,1140.7
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.85,quantile,US,1237.2
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.9,quantile,US,1377.3
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.95,quantile,US,1597.4
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.975,quantile,US,1800.23
2023-05-15,3 wk ahead inc flu hosp,2023-06-03,0.99,quantile,US,2070.93
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,,point,US,732.2
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.01,quantile,US,132.5
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.025,quantile,US,185.7
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.05,quantile,US,248.1
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.1,quantile,US,323.8
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.15,quantile,US,387.5
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.2,quantile,US,442.9
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.25,quantile,US,492.8
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.3,quantile,US,537.9
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.35,quantile,US,590.8
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.4,quantile,US,633.4
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.45,quantile,US,675.8
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.5,quantile,US,732.2
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.55,quantile,US,779.8
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.6,quantile,US,835.7
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.65,quantile,US,886.1
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.7,quantile,US,955.8
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.75,quantile,US,1021.7
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.8,quantile,US,1107.7
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.85,quantile,US,1210.2
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.9,quantile,US,1345.8
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.95,quantile,US,1556.9
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.975,quantile,US,1761.23
2023-05-15,4 wk ahead inc flu hosp,2023-06-10,0.99,quantile,US,2016.93
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,,point,01,14.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.01,quantile,01,2.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.025,quantile,01,3.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.05,quantile,01,5.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.1,quantile,01,6.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.15,quantile,01,7.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.2,quantile,01,8.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.25,quantile,01,9.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.3,quantile,01,10.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.35,quantile,01,11.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.4,quantile,01,12.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.45,quantile,01,13.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.5,quantile,01,14.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.55,quantile,01,15.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.6,quantile,01,16.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.65,quantile,01,17.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.7,quantile,01,18.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.75,quantile,01,19.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.8,quantile,01,21.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.85,quantile,01,23.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.9,quantile,01,25.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.95,quantile,01,29.0
2023-05-15,1 wk ahead inc flu hosp,2023-05-20,0.975,quantile,01,33.0
