forecast_date,target,target_end_date,quantile,type,location,value
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,,point,US,2463.2823963719507
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.01,quantile,US,1537.6406056258684
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.025,quantile,US,1639.3680271695607
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.05,quantile,US,1736.2757574508948
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.1,quantile,US,1860.9686771667914
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.15,quantile,US,1955.1023588643357
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.2,quantile,US,2036.6227690417193
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.25,quantile,US,2111.9357920316243
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.3,quantile,US,2183.094149731643
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.35,quantile,US,2252.3919497358415
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.4,quantile,US,2321.541619563596
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.45,quantile,US,2390.9873780487587
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.5,quantile,US,2463.2823963719507
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.55,quantile,US,2538.3777359356422
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.6,quantile,US,2618.771881666505
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.65,quantile,US,2705.804587864856
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.7,quantile,US,2802.1363905967273
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.75,quantile,US,2912.672272553284
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.8,quantile,US,3042.0047547883546
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.85,quantile,US,3203.919168846152
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.9,quantile,US,3418.0192335008915
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.95,quantile,US,3760.0465129496806
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.975,quantile,US,4084.536484442824
2022-10-17,1 wk ahead inc flu hosp,2022-10-22,0.99,quantile,US,4492.35078100512
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,,point,US,4221.827468951289
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,0.01,quantile,US,2044.924129403217
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,0.025,quantile,US,2245.9212360771903
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,0.05,quantile,US,2440.393425253727
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,0.1,quantile,US,2709.0190781130086
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,0.15,quantile,US,2918.852667332571
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,0.2,quantile,US,3107.3948935327285
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,0.25,quantile,US,3290.667040572164
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,0.3,quantile,US,3470.412367241168
2022-10-17,2 wk ahead inc flu hosp,2022-10-29,0.35,quantile,US,3648.701057820858
