forecast_date,target,target_end_date,quantile,type,location,value
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,,point,US,779.88
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.01,quantile,US,145.7
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.025,quantile,US,205.93
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.05,quantile,US,269.98
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.1,quantile,US,353.65000000000003
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.15,quantile,US,417.37
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.2,quantile,US,480.09000000000003
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.25,quantile,US,531.5
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.3,quantile,US,581.41
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.35,quantile,US,635.14
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.4,quantile,US,680.72
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.45,quantile,US,728.8000000000001
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.5,quantile,US,779.88
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.55,quantile,US,837.7700000000001
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.6,quantile,US,894.5
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.65,quantile,US,953.22
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.7,quantile,US,1019.11
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.75,quantile,US,1090.48
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.8,quantile,US,1184.14
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.85,quantile,US,1290.45
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.9,quantile,US,1431.02
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.95,quantile,US,1655.6100000000001
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.975,quantile,US,1871.5500000000002
2023-05-08,1 wk ahead inc flu hosp,2023-05-13,0.99,quantile,US,2139.07
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,,point,US,755.94
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.01,quantile,US,137.72
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.025,quantile,US,196.62
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.05,quantile,US,260.67
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.1,quantile,US,336.36
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.15,quantile,US,404.07
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.2,quantile,US,458.81
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.25,quantile,US,515.5400000000001
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.3,quantile,US,561.46
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.35,quantile,US,611.2
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.4,quantile,US,654.12
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.45,quantile,US,703.53
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.5,quantile,US,755.94
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.55,quantile,US,805.85
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.6,quantile,US,863.9100000000001
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.65,quantile,US,914.65
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.7,quantile,US,983.5300000000001
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.75,quantile,US,1055.9
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.8,quantile,US,1141.5800000000002
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.85,quantile,US,1249.22
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.9,quantile,US,1383.14
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.95,quantile,US,1601.0800000000002
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.975,quantile,US,1809.0400000000002
2023-05-08,2 wk ahead inc flu hosp,2023-05-20,0.99,quantile,US,2069.91
2023-05-08,3 wk ahead inc flu hosp,2023-05-27,,point,US,735.99
2023-05-08,3 wk ahead inc flu hosp,2023-05-27,0.01,quantile,US,132.4
