forecast_date,target,target_end_date,quantile,type,location,value
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,,point,US,982.12
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.01,quantile,US,190.9
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.025,quantile,US,263.41
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.05,quantile,US,344.89000000000004
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.1,quantile,US,451.65000000000003
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.15,quantile,US,534.46
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.2,quantile,US,606.3
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.25,quantile,US,670.49
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.3,quantile,US,734.6800000000001
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.35,quantile,US,792.5500000000001
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.4,quantile,US,859.4000000000001
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.45,quantile,US,921.59
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.5,quantile,US,982.12
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.55,quantile,US,1048.97
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.6,quantile,US,1118.48
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.65,quantile,US,1196.97
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.7,quantile,US,1282.44
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.75,quantile,US,1370.91
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.8,quantile,US,1482.66
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.85,quantile,US,1605.0500000000002
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.9,quantile,US,1784.3100000000002
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.95,quantile,US,2067.34
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.975,quantile,US,2329.08
2023-04-03,1 wk ahead inc flu hosp,2023-04-08,0.99,quantile,US,2654.3500000000004
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,,point,US,886.36
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.01,quantile,US,168.29000000000002
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.025,quantile,US,235.48000000000002
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.05,quantile,US,304.99
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.1,quantile,US,402.44
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.15,quantile,US,474.61
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.2,quantile,US,541.13
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.25,quantile,US,597.34
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.3,quantile,US,656.21
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.35,quantile,US,713.08
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.4,quantile,US,769.2900000000001
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.45,quantile,US,822.1700000000001
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.5,quantile,US,886.36
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.55,quantile,US,942.57
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.6,quantile,US,1004.4300000000001
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.65,quantile,US,1069.6200000000001
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.7,quantile,US,1150.77
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.75,quantile,US,1232.92
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.8,quantile,US,1332.7
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.85,quantile,US,1451.1000000000001
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.9,quantile,US,1610.0800000000002
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.95,quantile,US,1867.17
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.975,quantile,US,2105.9700000000003
2023-04-03,2 wk ahead inc flu hosp,2023-04-15,0.99,quantile,US,2402.98
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,,point,US,823.85
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.01,quantile,US,151.0
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.025,quantile,US,214.53
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.05,quantile,US,281.05
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.1,quantile,US,372.18
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.15,quantile,US,442.69
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.2,quantile,US,499.90000000000003
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.25,quantile,US,552.12
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.3,quantile,US,608.66
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.35,quantile,US,665.2
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.4,quantile,US,712.1
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.45,quantile,US,766.3100000000001
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.5,quantile,US,823.85
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.55,quantile,US,877.73
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.6,quantile,US,939.26
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.65,quantile,US,999.46
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.7,quantile,US,1072.63
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.75,quantile,US,1146.47
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.8,quantile,US,1243.92
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.85,quantile,US,1358.3300000000002
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.9,quantile,US,1509.0
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.95,quantile,US,1742.15
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.975,quantile,US,1970.3100000000002
2023-04-03,3 wk ahead inc flu hosp,2023-04-22,0.99,quantile,US,2253.02
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,,point,US,785.2800000000001
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.01,quantile,US,143.02
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.025,quantile,US,205.22
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.05,quantile,US,262.43
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.1,quantile,US,346.91
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.15,quantile,US,417.42
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.2,quantile,US,478.62
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.25,quantile,US,529.51
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.3,quantile,US,578.4
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.35,quantile,US,633.2800000000001
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.4,quantile,US,683.1700000000001
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.45,quantile,US,734.39
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.5,quantile,US,785.2800000000001
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.55,quantile,US,835.1700000000001
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.6,quantile,US,892.71
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.65,quantile,US,955.57
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.7,quantile,US,1026.0800000000002
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.75,quantile,US,1097.5900000000001
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.8,quantile,US,1185.4
2023-04-03,4 wk ahead inc flu hosp,2023-04-29,0.85,quantile,US,1294.49
