forecast_date,target,target_end_date,quantile,type,location,value
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,,point,US,16988.90486306976
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.01,quantile,US,13201.83413172917
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.025,quantile,US,13655.26779740479
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.05,quantile,US,14080.743559208237
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.1,quantile,US,14608.441763938396
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.15,quantile,US,14996.392559954564
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.2,quantile,US,15323.061682188103
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.25,quantile,US,15621.420649826416
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.3,quantile,US,15901.5239028861
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.35,quantile,US,16172.175546481927
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.4,quantile,US,16443.653532168657
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.45,quantile,US,16710.37854268094
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.5,quantile,US,16988.90486306976
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.55,quantile,US,17280.517403714617
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.6,quantile,US,17579.71795059585
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.65,quantile,US,17901.16911528135
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.7,quantile,US,18258.277173137463
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.75,quantile,US,18650.204056791623
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.8,quantile,US,19100.843747107014
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.85,quantile,US,19635.758175882762
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.9,quantile,US,20319.159548606236
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.95,quantile,US,21364.40564942633
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.975,quantile,US,22277.088809742487
2022-11-28,1 wk ahead inc flu hosp,2022-12-03,0.99,quantile,US,23372.685334208218
2022-11-28,2 wk ahead inc flu hosp,2022-12-10,,point,US,18569.747706244092
2022-11-28,2 wk ahead inc flu hosp,2022-12-10,0.01,quantile,US,12835.96560340138
2022-11-28,2 wk ahead inc flu hosp,2022-12-10,0.025,quantile,US,13511.475611618045
2022-11-28,2 wk ahead inc flu hosp,2022-12-10,0.05,quantile,US,14166.040940334138
2022-11-28,2 wk ahead inc flu hosp,2022-12-10,0.1,quantile,US,14981.502193580967
