forecast_date,target,target_end_date,quantile,type,location,value
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,,point,US,10043.945711861683
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.01,quantile,US,4540.680842506449
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.025,quantile,US,4914.807101332143
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.05,quantile,US,5339.632992573566
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.1,quantile,US,5996.903348593187
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.15,quantile,US,6568.666593005045
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.2,quantile,US,7091.345322144902
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.25,quantile,US,7584.087124878065
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.3,quantile,US,8066.294441553919
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.35,quantile,US,8545.098487711644
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.4,quantile,US,9035.921953186076
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.45,quantile,US,9530.756266254191
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.5,quantile,US,10043.945711861683
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.55,quantile,US,10588.11291572696
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.6,quantile,US,11147.63734956912
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.65,quantile,US,11735.835477381961
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.7,quantile,US,12378.422561836982
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.75,quantile,US,13084.77733801144
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.8,quantile,US,13855.663430826866
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.85,quantile,US,14744.37651005566
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.9,quantile,US,15824.95709021631
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.95,quantile,US,17331.987186198527
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.975,quantile,US,18494.952902403085
2023-01-09,1 wk ahead inc flu hosp,2023-01-14,0.99,quantile,US,19656.00647317052
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,,point,US,6720.732419556108
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,0.01,quantile,US,2850.550086249756
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,0.025,quantile,US,3096.416704184222
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,0.05,quantile,US,3394.5862881914927
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,0.1,quantile,US,3837.995118523118
2023-01-09,2 wk ahead inc flu hosp,2023-01-21,0.15,quantile,US,4230.512927193269
