forecast_date,target,target_end_date,quantile,type,location,value
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,,point,US,1072.8500000000001
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.01,quantile,US,218.59
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.025,quantile,US,301.78000000000003
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.05,quantile,US,389.3
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.1,quantile,US,505.44000000000005
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.15,quantile,US,590.3000000000001
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.2,quantile,US,667.51
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.25,quantile,US,738.0600000000001
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.3,quantile,US,803.62
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.35,quantile,US,872.51
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.4,quantile,US,936.4000000000001
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.45,quantile,US,1002.6300000000001
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.5,quantile,US,1072.8500000000001
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.55,quantile,US,1142.74
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.6,quantile,US,1213.6200000000001
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.65,quantile,US,1292.49
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.7,quantile,US,1385.01
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.75,quantile,US,1479.8600000000001
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.8,quantile,US,1589.68
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.85,quantile,US,1732.45
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.9,quantile,US,1918.48
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.95,quantile,US,2216.0
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.975,quantile,US,2491.2200000000003
2023-03-20,1 wk ahead inc flu hosp,2023-03-25,0.99,quantile,US,2845.65
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,,point,US,918.46
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.01,quantile,US,185.32
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.025,quantile,US,252.87
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.05,quantile,US,330.41
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.1,quantile,US,425.59000000000003
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.15,quantile,US,502.8
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.2,quantile,US,569.35
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.25,quantile,US,632.9200000000001
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.3,quantile,US,691.83
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.35,quantile,US,745.07
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.4,quantile,US,802.98
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.45,quantile,US,863.22
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.5,quantile,US,918.46
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.55,quantile,US,979.7
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.6,quantile,US,1047.26
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.65,quantile,US,1116.15
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.7,quantile,US,1191.3600000000001
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.75,quantile,US,1282.22
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.8,quantile,US,1380.4
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.85,quantile,US,1501.8700000000001
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.9,quantile,US,1664.28
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.95,quantile,US,1924.8700000000001
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.975,quantile,US,2163.4900000000002
2023-03-20,2 wk ahead inc flu hosp,2023-04-01,0.99,quantile,US,2466.67
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,,point,US,813.6600000000001
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,0.01,quantile,US,158.71
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,0.025,quantile,US,221.60000000000002
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,0.05,quantile,US,284.83000000000004
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,0.1,quantile,US,376.68
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,0.15,quantile,US,440.58000000000004
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,0.2,quantile,US,500.48
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,0.25,quantile,US,552.73
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,0.3,quantile,US,606.3100000000001
2023-03-20,3 wk ahead inc flu hosp,2023-04-08,0.35,quantile,US,662.5600000000001
