forecast_date,target,target_end_date,quantile,type,location,value
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,,point,US,30725.794236341324
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.01,quantile,US,22350.044920471515
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.025,quantile,US,23216.536676643365
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.05,quantile,US,24023.65892034367
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.1,quantile,US,25091.8478978596
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.15,quantile,US,25954.586901331953
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.2,quantile,US,26710.26755544764
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.25,quantile,US,27402.82978885833
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.3,quantile,US,28053.379958419395
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.35,quantile,US,28687.748934026786
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.4,quantile,US,29352.197480755916
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.45,quantile,US,30030.253360198083
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.5,quantile,US,30725.794236341324
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.55,quantile,US,31442.008621495184
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.6,quantile,US,32164.06255285324
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.65,quantile,US,32915.06859142311
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.7,quantile,US,33746.63498382569
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.75,quantile,US,34703.76290401765
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.8,quantile,US,35785.670274338285
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.85,quantile,US,37050.68926672824
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.9,quantile,US,38624.19408860053
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.95,quantile,US,40950.09807432317
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.975,quantile,US,42890.93662896226
2022-12-05,1 wk ahead inc flu hosp,2022-12-10,0.99,quantile,US,44921.864956656056
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,,point,US,34810.87620605453
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.01,quantile,US,22195.882284600953
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.025,quantile,US,23441.90895855136
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.05,quantile,US,24776.596308215514
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.1,quantile,US,26486.203114612752
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.15,quantile,US,27773.911925986908
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.2,quantile,US,28893.467564289687
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.25,quantile,US,29917.08853043826
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.3,quantile,US,30891.138642183156
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.35,quantile,US,31848.37441890618
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.4,quantile,US,32815.984479643965
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.45,quantile,US,33789.8927460363
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.5,quantile,US,34810.87620605453
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.55,quantile,US,35861.047584584936
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.6,quantile,US,36967.23701379764
2022-12-05,2 wk ahead inc flu hosp,2022-12-17,0.65,quantile,US,38165.408525244646
