forecast_date,target,target_end_date,quantile,type,location,value
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,,point,US,843.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.01,quantile,US,158.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.025,quantile,US,229.0
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.05,quantile,US,294.0
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.1,quantile,US,382.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.15,quantile,US,455.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.2,quantile,US,522.0
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.25,quantile,US,574.0
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.3,quantile,US,630.0
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.35,quantile,US,684.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.4,quantile,US,738.0
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.45,quantile,US,793.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.5,quantile,US,843.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.55,quantile,US,899.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.6,quantile,US,958.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.65,quantile,US,1029.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.7,quantile,US,1101.0
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.75,quantile,US,1180.0
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.8,quantile,US,1274.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.85,quantile,US,1392.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.9,quantile,US,1538.0
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.95,quantile,US,1795.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.975,quantile,US,2017.5
2023-04-24,1 wk ahead inc flu hosp,2023-04-29,0.99,quantile,US,2301.0
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,,point,US,797.5
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.01,quantile,US,146.0
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.025,quantile,US,212.5
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.05,quantile,US,276.5
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.1,quantile,US,357.0
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.15,quantile,US,430.5
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.2,quantile,US,493.5
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.25,quantile,US,545.0
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.3,quantile,US,596.0
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.35,quantile,US,645.5
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.4,quantile,US,700.0
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.45,quantile,US,744.5
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.5,quantile,US,797.5
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.55,quantile,US,857.0
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.6,quantile,US,911.5
2023-04-24,2 wk ahead inc flu hosp,2023-05-06,0.65,quantile,US,978.0
