forecast_date,target,target_end_date,quantile,type,location,value
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,,point,US,983.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.01,quantile,US,206.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.025,quantile,US,280.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.05,quantile,US,353.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.1,quantile,US,461.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.15,quantile,US,544.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.2,quantile,US,612.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.25,quantile,US,676.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.3,quantile,US,736.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.35,quantile,US,796.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.4,quantile,US,859.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.45,quantile,US,922.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.5,quantile,US,983.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.55,quantile,US,1044.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.6,quantile,US,1112.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.65,quantile,US,1187.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.7,quantile,US,1267.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.75,quantile,US,1358.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.8,quantile,US,1462.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.85,quantile,US,1589.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.9,quantile,US,1756.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.95,quantile,US,2030.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.975,quantile,US,2283.0
2023-03-06,1 wk ahead inc flu hosp,2023-03-11,0.99,quantile,US,2605.0
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,,point,US,833.0
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,0.01,quantile,US,167.0
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,0.025,quantile,US,229.0
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,0.05,quantile,US,296.0
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,0.1,quantile,US,384.0
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,0.15,quantile,US,453.0
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,0.2,quantile,US,513.0
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,0.25,quantile,US,571.0
2023-03-06,2 wk ahead inc flu hosp,2023-03-18,0.3,quantile,US,621.0
