forecast_date,target,target_end_date,quantile,type,location,value
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,,point,US,19946.327737071922
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.01,quantile,US,11201.31872072773
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.025,quantile,US,11918.822793920526
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.05,quantile,US,12673.370067096894
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.1,quantile,US,13774.258011426324
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.15,quantile,US,14663.079515105142
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.2,quantile,US,15468.995303854002
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.25,quantile,US,16224.479837334107
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.3,quantile,US,16969.624167738268
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.35,quantile,US,17713.90464050315
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.4,quantile,US,18450.860372775045
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.45,quantile,US,19194.88485399496
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.5,quantile,US,19946.327737071922
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.55,quantile,US,20709.905892720504
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.6,quantile,US,21502.807924011944
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.65,quantile,US,22335.704963943812
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.7,quantile,US,23235.260693760058
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.75,quantile,US,24222.542997512093
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.8,quantile,US,25344.023897862615
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.85,quantile,US,26669.866408417958
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.9,quantile,US,28333.40698528128
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.95,quantile,US,30648.54561780888
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.975,quantile,US,32433.22597070866
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,0.99,quantile,US,34356.55922763582
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,,point,US,14062.37570043659
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.01,quantile,US,7009.854849326561
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.025,quantile,US,7574.774139605239
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.05,quantile,US,8197.051659459163
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.1,quantile,US,9075.137398393466
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.15,quantile,US,9788.78959723794
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.2,quantile,US,10431.043764011802
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.25,quantile,US,11030.278185657902
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.3,quantile,US,11622.79326505805
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.35,quantile,US,12213.636487236383
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.4,quantile,US,12810.414976104663
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.45,quantile,US,13428.929812688726
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.5,quantile,US,14062.37570043659
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.55,quantile,US,14713.986912086924
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.6,quantile,US,15397.521416981817
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.65,quantile,US,16118.620845964171
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.7,quantile,US,16900.192566074787
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.75,quantile,US,17760.501069649603
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.8,quantile,US,18740.09281708142
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.85,quantile,US,19907.44205888524
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.9,quantile,US,21401.223567837613
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.95,quantile,US,23555.414295245686
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.975,quantile,US,25281.01437146503
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,0.99,quantile,US,27230.197977789616
2022-12-19,3 wk ahead inc flu hosp,2023-01-07,,point,US,9065.0237607619
2022-12-19,3 wk ahead inc flu hosp,2023-01-07,0.01,quantile,US,4095.003622484938
