target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-11-05,0.010,474.375,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.025,507.232,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.050,539.388,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.100,570.072,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.150,595.979,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.200,615.292,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.250,632.514,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.300,646.316,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.350,659.019,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.400,671.292,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.450,684.469,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.500,698.552,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.550,711.889,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.600,724.023,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.650,734.978,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.700,746.478,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.750,760.255,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.800,777.332,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.850,794.925,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.900,818.190,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.950,852.700,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.975,884.791,48,quantile,2022-10-31
1 wk ahead inc flu hosp,2022-11-05,0.990,928.630,48,quantile,2022-10-31
2 wk ahead inc flu hosp,2022-11-12,0.010,355.207,48,quantile,2022-10-31
2 wk ahead inc flu hosp,2022-11-12,0.025,413.437,48,quantile,2022-10-31
2 wk ahead inc flu hosp,2022-11-12,0.050,464.863,48,quantile,2022-10-31
2 wk ahead inc flu hosp,2022-11-12,0.100,518.154,48,quantile,2022-10-31
2 wk ahead inc flu hosp,2022-11-12,0.150,554.346,48,quantile,2022-10-31
2 wk ahead inc flu hosp,2022-11-12,0.200,583.137,48,quantile,2022-10-31
2 wk ahead inc flu hosp,2022-11-12,0.250,606.865,48,quantile,2022-10-31
