target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-12-17,0.010,1473.855,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.025,1559.191,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.050,1626.913,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.100,1695.370,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.150,1745.547,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.200,1779.702,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.250,1813.605,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.300,1840.017,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.350,1867.158,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.400,1894.770,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.450,1918.700,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.500,1940.918,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.550,1964.736,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.600,1987.361,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.650,2015.480,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.700,2041.348,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.750,2069.650,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.800,2104.324,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.850,2140.025,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.900,2185.915,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.950,2265.729,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.975,2328.373,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.990,2407.024,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.010,1383.657,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.025,1486.879,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.050,1604.033,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.100,1704.027,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.150,1773.238,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.200,1833.669,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.250,1884.566,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.300,1921.787,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.350,1960.232,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.400,1999.692,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.450,2037.589,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.500,2075.218,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.550,2108.889,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.600,2141.156,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.650,2180.572,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.700,2229.864,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.750,2275.991,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.800,2334.131,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.850,2398.142,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.900,2474.608,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.950,2596.333,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.975,2692.758,48,quantile,2022-12-12
2 wk ahead inc flu hosp,2022-12-24,0.990,2773.630,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.010,1317.450,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.025,1440.375,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.050,1570.362,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.100,1721.496,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.150,1817.525,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.200,1889.988,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.250,1953.442,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.300,2001.713,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.350,2066.646,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.400,2123.606,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.450,2167.820,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.500,2218.408,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.550,2267.337,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.600,2314.675,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.650,2372.769,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.700,2429.168,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.750,2494.788,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.800,2570.445,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.850,2662.612,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.900,2769.011,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.950,2953.046,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.975,3110.347,48,quantile,2022-12-12
3 wk ahead inc flu hosp,2022-12-31,0.990,3243.789,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.010,1275.296,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.025,1416.544,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.050,1556.295,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.100,1735.497,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.150,1850.933,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.200,1942.866,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.250,2022.728,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.300,2093.098,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.350,2164.685,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.400,2224.933,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.450,2289.389,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.500,2356.896,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.550,2428.804,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.600,2501.402,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.650,2574.802,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.700,2646.782,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.750,2737.171,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.800,2834.145,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.850,2964.906,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.900,3127.110,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.950,3363.033,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.975,3560.609,48,quantile,2022-12-12
4 wk ahead inc flu hosp,2023-01-07,0.990,3819.195,48,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.010,45.410,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.025,50.083,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.050,53.290,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.100,57.620,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.150,60.357,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.200,62.572,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.250,64.413,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.300,65.885,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.350,67.249,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.400,68.600,49,quantile,2022-12-12
1 wk ahead inc flu hosp,2022-12-17,0.450,69.879,49,quantile,2022-12-12
