target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-11-26,0.010,1025.994,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.025,1057.687,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.050,1095.879,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.100,1140.812,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.150,1167.535,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.200,1187.894,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.250,1204.952,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.300,1222.815,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.350,1238.875,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.400,1253.124,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.450,1267.604,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.500,1280.396,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.550,1292.387,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.600,1304.314,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.650,1319.346,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.700,1333.041,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.750,1347.030,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.800,1364.884,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.850,1387.573,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.900,1414.417,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.950,1455.248,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.975,1490.579,48,quantile,2022-11-21
1 wk ahead inc flu hosp,2022-11-26,0.990,1537.666,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.010,991.096,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.025,1042.281,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.050,1093.998,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.100,1169.244,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.150,1213.310,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.200,1246.988,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.250,1276.013,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.300,1303.375,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.350,1328.106,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.400,1351.208,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.450,1373.264,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.500,1395.773,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.550,1418.572,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.600,1443.143,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.650,1466.833,48,quantile,2022-11-21
2 wk ahead inc flu hosp,2022-12-03,0.700,1494.736,48,quantile,2022-11-21
