target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-11-19,0.010,884.562,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.025,928.906,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.050,973.929,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.100,1016.408,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.150,1044.686,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.200,1069.111,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.250,1086.741,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.300,1103.721,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.350,1118.648,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.400,1133.778,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.450,1148.156,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.500,1164.226,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.550,1176.589,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.600,1190.163,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.650,1202.666,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.700,1217.952,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.750,1232.747,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.800,1249.692,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.850,1271.876,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.900,1299.847,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.950,1341.356,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.975,1372.857,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.990,1405.828,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.010,827.250,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.025,895.529,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.050,959.676,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.100,1036.130,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.150,1091.231,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.200,1128.895,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.250,1158.255,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.300,1187.517,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.350,1212.010,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.400,1237.191,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.450,1260.874,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.500,1283.161,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.550,1305.902,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.600,1329.745,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.650,1351.863,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.700,1378.352,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.750,1407.691,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.800,1440.862,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.850,1474.616,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.900,1519.427,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.950,1573.812,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.975,1639.211,48,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.990,1698.276,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.010,782.592,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.025,870.963,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.050,958.745,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.100,1071.884,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.150,1136.672,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.200,1191.585,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.250,1235.317,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.300,1281.804,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.350,1316.082,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.400,1347.492,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.450,1383.788,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.500,1418.525,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.550,1452.854,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.600,1488.058,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.650,1525.978,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.700,1561.234,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.750,1601.642,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.800,1647.119,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.850,1693.857,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.900,1760.749,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.950,1863.468,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.975,1960.779,48,quantile,2022-11-14
3 wk ahead inc flu hosp,2022-12-03,0.990,2081.808,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.010,735.863,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.025,859.623,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.050,957.978,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.100,1090.456,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.150,1190.251,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.200,1258.333,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.250,1318.941,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.300,1377.314,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.350,1434.541,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.400,1480.793,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.450,1527.493,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.500,1576.870,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.550,1625.130,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.600,1671.913,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.650,1719.387,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.700,1769.827,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.750,1817.415,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.800,1879.964,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.850,1948.630,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.900,2036.875,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.950,2179.617,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.975,2340.661,48,quantile,2022-11-14
4 wk ahead inc flu hosp,2022-12-10,0.990,2553.734,48,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.010,0.000,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.025,0.000,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.050,1.733,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.100,3.395,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.150,4.615,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.200,5.513,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.250,6.345,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.300,7.029,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.350,7.719,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.400,8.428,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.450,9.076,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.500,9.703,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.550,10.300,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.600,10.935,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.650,11.569,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.700,12.269,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.750,13.071,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.800,13.840,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.850,14.893,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.900,16.023,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.950,18.214,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.975,20.000,49,quantile,2022-11-14
1 wk ahead inc flu hosp,2022-11-19,0.990,21.646,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.010,0.000,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.025,0.000,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.050,0.000,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.100,1.964,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.150,3.253,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.200,4.355,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.250,5.098,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.300,6.003,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.350,6.762,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.400,7.471,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.450,8.084,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.500,8.843,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.550,9.519,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.600,10.191,49,quantile,2022-11-14
2 wk ahead inc flu hosp,2022-11-26,0.650,10.846,49,quantile,2022-11-14
