target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-12-03,0.010,1462.511,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.025,1510.782,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.050,1544.464,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.100,1593.742,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.150,1622.251,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.200,1642.650,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.250,1661.641,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.300,1678.970,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.350,1695.815,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.400,1713.970,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.450,1727.071,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.500,1741.268,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.550,1755.686,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.600,1771.780,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.650,1786.298,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.700,1803.019,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.750,1819.052,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.800,1837.481,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.850,1858.671,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.900,1886.657,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.950,1931.174,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.975,1966.473,48,quantile,2022-11-28
1 wk ahead inc flu hosp,2022-12-03,0.990,2007.154,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.010,1504.092,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.025,1594.480,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.050,1658.931,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.100,1734.799,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.150,1779.153,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.200,1821.937,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.250,1853.989,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.300,1885.701,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.350,1918.185,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.400,1946.732,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.450,1974.854,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.500,2002.915,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.550,2029.443,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.600,2054.699,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.650,2081.951,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.700,2109.082,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.750,2139.889,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.800,2174.969,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.850,2218.024,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.900,2278.587,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.950,2359.949,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.975,2427.555,48,quantile,2022-11-28
2 wk ahead inc flu hosp,2022-12-10,0.990,2488.777,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.010,1577.817,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.025,1687.953,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.050,1775.883,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.100,1889.528,48,quantile,2022-11-28
3 wk ahead inc flu hosp,2022-12-17,0.150,1961.521,48,quantile,2022-11-28
