target,target_end_date,quantile,value,location,type,forecast_date
1 wk ahead inc flu hosp,2022-12-31,0.010,860.833,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.025,930.987,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.050,993.184,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.100,1071.007,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.150,1118.513,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.200,1154.290,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.250,1186.869,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.300,1214.091,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.350,1237.293,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.400,1261.989,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.450,1281.298,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.500,1304.176,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.550,1328.042,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.600,1351.504,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.650,1375.962,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.700,1400.464,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.750,1429.378,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.800,1462.477,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.850,1496.395,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.900,1541.706,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.950,1608.562,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.975,1669.441,48,quantile,2022-12-26
1 wk ahead inc flu hosp,2022-12-31,0.990,1743.328,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.010,683.517,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.025,796.667,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.050,896.751,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.100,992.756,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.150,1050.546,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.200,1098.393,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.250,1138.349,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.300,1173.657,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.350,1208.722,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.400,1245.748,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.450,1277.837,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.500,1308.953,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.550,1344.570,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.600,1378.112,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.650,1413.158,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.700,1447.579,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.750,1490.899,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.800,1536.343,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.850,1583.745,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.900,1642.051,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.950,1755.689,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.975,1841.490,48,quantile,2022-12-26
2 wk ahead inc flu hosp,2023-01-07,0.990,1941.284,48,quantile,2022-12-26
3 wk ahead inc flu hosp,2023-01-14,0.010,599.724,48,quantile,2022-12-26
3 wk ahead inc flu hosp,2023-01-14,0.025,712.691,48,quantile,2022-12-26
